Out-of-plane chord rotation [rad]	Out-of-plane Moment [kN.m]
0.004387276	30.60347274
0.004385316	30.57016196
0.004384203	30.53374777
0.004384069	30.53028074
0.004382318	30.53048395
0.004381608	30.5026808
0.004380047	30.50385162
0.004379027	30.43135925
0.004378356	30.47711125
0.004376311	30.40418798
0.004375691	30.43198956
0.004373014	30.43274516
0.004372869	30.43134144
0.004372296	30.35233536
0.004369293	30.36773194
0.004369186	30.38969261
0.004367303	30.32369484
0.004366821	30.3527486
0.004366321	30.33767651
0.004363745	30.28509369
0.004364256	30.2777703
0.004362414	30.23617875
0.004361689	30.29818563
0.004359525	30.28719679
0.004359265	30.24409843
0.004356783	30.20594401
0.004355619	30.23580368
0.00435471	30.21560347
0.00435413	30.15486345
0.004352181	30.18364156
0.004352335	30.17084573
0.004350295	30.19727849
0.004348492	30.15049668
0.004346867	30.159399
0.004346617	30.15483694
0.004344611	30.15996076
0.004344251	30.15949635
0.004342239	30.15905987
0.004341259	30.13023082
0.004340576	30.10137655
0.004338773	30.08832481
0.004337602	30.03951498
0.004335948	30.03700844
0.004334253	30.03340234
0.004333229	30.12377952
0.004332332	30.10545347
0.004330695	30.08657331
0.00432804	30.09298236
0.004327496	30.0813798
0.004326151	30.07485067
0.00432458	30.5210206
0.004323099	30.12026871
0.004322004	30.15211831
0.004319841	30.20182388
0.004318366	30.29654851
0.004317702	30.31130491
0.004316905	30.33139149
0.004314903	30.33988208
0.004312984	30.32210123
0.004312637	30.38955698
0.004310672	30.39917827
0.004309161	30.30974426
0.004307743	30.34740871
0.004306792	30.32193314
0.004305389	30.38583355
0.004303325	30.29691785
0.004303424	30.29143252
0.004301337	30.2422208
0.004299291	30.32119934
0.00429997	30.19606366
0.004295598	30.19893531
0.0042966	30.17877093
0.004293155	30.19657776
0.004292301	30.22230998
0.004291481	30.15588326
0.004289209	30.22406414
0.004288787	30.17181658
0.004286494	30.14353481
0.004286287	30.13521551
0.004284865	30.14899746
0.004281823	30.15212732
0.004280017	30.13437373
0.004279052	30.15767051
0.004277524	30.14566446
0.00427805	30.14491807
0.004274437	30.09708459
0.004274508	30.11088922
0.004272656	30.12012058
0.004270791	30.03909637
0.00426987	30.0430849
0.00426827	30.03939452
0.004267244	30.04757622
0.004267249	30.03061929
0.00426309	30.02407834
0.004264075	30.03728843
0.004261725	29.99627602
0.004258134	29.99986737
0.004258057	30.04676813
0.004255989	30.04063339
0.004255045	29.98017527
0.004252083	29.99097883
0.004250998	30.018241
0.00425008	29.99572354
0.004248126	29.97850092
0.004247366	29.99798564
0.004245596	30.00771849
0.004244111	29.99690181
0.00424304	29.92492485
0.004240024	29.96336677
0.004239975	29.98691523
0.004236294	29.97196473
0.004235917	29.98942919
0.004235138	29.99311
0.004233316	29.88611293
0.004232753	29.88922668
0.004229648	29.90266105
0.004229949	29.89711507
0.004227	29.9134127
0.00422521	29.90959297
0.004224025	29.84941303
0.004222693	29.85013919
0.004220907	29.86168599
0.004219495	29.86587033
0.004217963	29.83104664
0.004215985	29.85162834
0.004214211	29.81454701
0.004213513	29.7538153
0.004212012	29.75294599
0.004210115	29.76326555
0.004208755	29.75564312
0.004207963	29.82806891
0.004205351	29.73605791
0.004204689	29.70108221
0.004202059	29.69511921
0.004201963	29.68999972
0.004199793	29.70368589
0.004198903	29.65694937
0.004197025	29.6285824
0.004196047	29.62342651
0.004193517	29.61068637
0.004192615	29.58866629
0.004189705	29.57114175
0.004189172	29.57338651
0.004187572	29.63720701
0.004186208	29.62206273
0.0041835	29.60724971
0.004181126	29.56067409
0.004179233	29.50547719
0.004178342	29.52085793
0.004176193	29.48143309
0.004174894	29.50247366
0.004172828	29.53474028
0.004171576	29.54413463
0.004170538	29.49859079
0.004168275	29.45346827
0.004166409	29.48616668
0.004165047	29.47419813
0.004163282	29.46565294
0.004160822	29.42594351
0.0041613	29.45635239
0.004158632	29.40141015
0.004157117	29.46048442
0.00415445	29.38199099
0.004154279	29.4321205
0.004150853	29.45614174
0.004150772	29.45254862
0.00414816	29.41079799
0.004145451	29.39617289
0.004144329	29.42687835
0.004143827	29.36332854
0.004140768	29.33597305
0.004139628	29.35594923
0.004137279	29.30165892
0.004137048	29.24698017
0.004135807	29.2205016
0.004133095	29.28103282
0.004131454	29.19691583
0.004129658	29.22549306
0.004128656	29.22257027
0.004125553	29.23936365
0.004124722	29.2265727
0.004122551	29.13460904
0.004120293	29.19843163
0.004120445	29.14208245
0.00411832	29.11731782
0.004116552	29.14884817
0.004114665	29.07454667
0.004112741	29.10655632
0.004111354	29.09548952
0.004110048	29.09906638
0.004108109	29.0892329
0.004104985	29.05808661
0.004104858	29.09204051
0.004102093	29.10842068
0.004099135	29.04344194
0.004098311	29.0809065
0.004095866	29.06801648
0.004093947	29.05506683
0.004093827	29.05222206
0.004091285	29.03120715
0.00408877	29.00811673
0.004087578	29.04477593
0.004083721	29.01518318
0.004082953	29.00098277
0.004081606	28.95442707
0.00407963	29.01317539
0.004077708	28.94659323
0.004075354	28.83272366
0.00407353	29.04095091
0.004072137	29.03654772
0.004070263	28.88923736
0.004068414	28.90212478
0.004067141	28.80884087
0.004065371	28.7892034
0.004063799	28.73267768
0.004061295	28.75166082
0.004059463	28.80080605
0.004057331	28.77409069
0.004057298	28.7333525
0.004054158	28.77080398
0.004051832	28.7057161
0.004050615	28.68871549
0.004048894	28.72139545
0.004047653	28.67501226
0.004043514	28.70571223
0.004042699	28.68880221
0.004042473	28.63170637
0.004040647	28.68472181
0.004038314	28.64901833
0.004034618	28.66761455
0.004034912	28.65431339
0.004031945	28.66080519
0.004031104	28.61819837
0.004029481	28.54332795
0.004026089	28.51223489
0.004024829	28.53405178
0.004023963	28.51969524
0.004021259	28.49338374
0.004018964	28.44874932
0.00401755	28.47736803
0.004015738	28.43642488
0.004011808	28.43724212
0.004010865	28.40087601
0.004009211	28.37269383
0.004007974	28.39994252
0.004005426	28.38329276
0.004002476	28.41336857
0.004000416	28.39544464
0.003998826	28.41381138
0.003996368	28.34986919
0.003994416	28.3503286
0.003993549	28.33992859
0.003990927	28.36392306
0.003989634	28.26477021
0.003986566	28.29658588
0.003986681	28.24960137
0.003982979	28.28567252
0.003980927	28.26367428
0.003979354	28.25410298
0.00397804	28.23376529
0.003974831	28.2031039
0.003974033	28.1541332
0.003972148	28.14021155
0.003968997	28.1629529
0.003967698	28.11256319
0.003965572	28.091926
0.00396356	28.03419253
0.003962071	28.05735417
0.003959308	28.11196206
0.00395652	28.08915589
0.003955803	28.09123756
0.003953381	28.08418533
0.00395217	28.07409024
0.003948967	28.06793492
0.003947381	28.05653763
0.003945085	28.00973132
0.003942764	28.04389472
0.003941532	27.97807832
0.003939555	27.98217688
0.003937366	27.84678636
0.00393505	27.83507468
0.003933156	27.88481976
0.003932589	27.83183474
0.003928923	27.81960036
0.003927406	27.81416276
0.003924451	27.83282884
0.003921799	27.77845563
0.003921424	27.78758883
0.003918675	27.75696833
0.003916207	27.74755378
0.003914079	27.65010068
0.003910937	27.65265963
0.00391109	27.68998918
0.003907659	27.68788823
0.003904746	27.70704205
0.003904074	27.65258602
0.003901334	27.65052692
0.003898653	27.60447309
0.003897287	27.60228916
0.003894365	27.61345592
0.003892228	27.59984676
0.003889407	27.58416663
0.003887724	27.56808961
0.0038858	27.53101946
0.00388329	27.55349123
0.003881429	27.53587529
0.003879656	27.4562855
0.003878408	27.43479258
0.003874533	27.42924208
0.003873128	27.39203897
0.0038701	27.37970098
0.00386694	27.40255026
0.003865178	27.423114
0.00386437	27.39290771
0.003860891	27.36111941
0.003859978	27.37656332
0.003857993	27.36074309
0.003854892	27.3457902
0.003853749	27.30694978
0.003850619	27.28073361
0.003847693	27.2690236
0.003847276	27.21340657
0.003844465	27.16942698
0.003841873	27.22923623
0.003839494	27.19944444
0.003837059	27.21970343
0.003836274	27.17716237
0.003833769	27.1178033
0.003831365	27.11416833
0.003828494	27.09177866
0.003827019	27.10398609
0.00382415	27.08966198
0.003821999	27.08382997
0.003819749	27.0887953
0.003816824	27.04428319
0.003815121	27.01532242
0.003813166	26.98039154
0.003810784	27.00055733
0.003807712	26.9823894
0.00380524	26.94512887
0.003802627	26.93323831
0.003800492	26.91499843
0.003798038	26.98177989
0.003796194	26.97267012
0.003793456	26.92625904
0.003790976	26.92203865
0.003788334	26.90383692
0.003784982	26.87087284
0.003783398	26.86393972
0.003780893	26.79615406
0.003779175	26.81826218
0.003776985	26.76483189
0.003773909	26.77962018
0.003773324	26.73523328
0.003769273	26.73466231
0.003766466	26.73916721
0.003764381	26.70139757
0.003762287	26.74736115
0.003759893	26.72048357
0.003757144	26.65797985
0.003755918	26.66248441
0.003751445	26.62649733
0.003750031	26.64188518
0.00374802	26.59462682
0.003744744	26.53705421
0.003743529	26.5451002
0.003740929	26.55154718
0.003737513	26.48785452
0.003736061	26.51650475
0.003733264	26.49381771
0.003730258	26.5174199
0.003727303	26.43576458
0.003725856	26.43473605
0.003723414	26.41486458
0.003720437	26.3851129
0.003718774	26.3866771
0.003716749	26.3313354
0.003713836	26.30728682
0.003710976	26.35448125
0.00370924	26.29163464
0.003707445	26.26965542
0.00370381	26.24294389
0.003701298	26.25685527
0.003698546	26.1804159
0.003697573	26.18249959
0.003694001	26.17127081
0.003691164	26.15672182
0.003689695	26.15663051
0.003686908	26.19031401
0.003684695	26.14379494
0.003682297	26.12525084
0.003678521	26.10327755
0.003676497	26.08783072
0.003673484	26.02366717
0.003670844	25.9951124
0.003669077	26.06525847
0.003667356	26.03469067
0.003664335	26.00384239
0.00366132	25.98394184
0.0036593	25.96438742
0.00365737	25.97731229
0.003653683	25.95270595
0.003650947	25.89508868
0.003649371	25.89940992
0.003646084	25.85068481
0.003645427	25.78308936
0.003642914	25.81054278
0.003638817	25.81737863
0.003638164	25.76819663
0.003633642	25.77341411
0.003631768	25.78409718
0.003628957	25.76761131
0.003626717	25.67661822
0.00362452	25.74050004
0.003622479	25.69883176
0.0036188	25.67740245
0.003616951	25.58025257
0.003614696	25.56677419
0.003610783	25.58085459
0.003608481	25.55065735
0.003606302	25.51231673
0.00360524	25.497532
0.003602448	25.50352239
0.003598839	25.4656291
0.003596125	25.47402865
0.003595054	25.43962385
0.00359245	25.44979526
0.003588855	25.42544756
0.003585236	25.41228631
0.003582974	25.42336712
0.003580855	25.29295422
0.003579608	25.32722741
0.003576459	25.29439114
0.003574057	25.28943276
0.003572743	25.2458057
0.003569668	25.27801754
0.003565145	25.21925389
0.003564651	25.15855187
0.003560422	25.20048642
0.003558171	25.17266637
0.003556134	25.19069209
0.003553291	25.20782222
0.003551708	25.14984623
0.003547968	25.14483
0.003546191	25.16479807
0.003542897	25.07619979
0.003540716	25.12040668
0.003537245	25.07720642
0.003534063	25.11848622
0.003532621	25.09577842
0.003530044	25.02385391
0.003528027	24.98179181
0.00352485	25.03362937
0.003523164	25.01911079
0.003519342	24.98195268
0.003517248	24.93736594
0.003516281	24.84070529
0.003512405	24.89317223
0.003510543	24.86149814
0.003505509	24.89183486
0.003504116	24.86043578
0.003502787	24.76017864
0.003497718	24.78451493
0.003498283	24.74754652
0.003495499	24.7344851
0.003491181	24.78909346
0.003489898	24.75983499
0.003487546	24.64514292
0.003484576	24.6356963
0.003482471	24.67310342
0.003478827	24.66027681
0.003475867	24.60068661
0.003474286	24.61834352
0.003470871	24.58756518
0.003468842	24.62659987
0.003466951	24.5853997
0.003464108	24.56284059
0.003461345	24.54617948
0.003458451	24.50531076
0.003456075	24.49032048
0.003453522	24.47629518
0.003450468	24.50325773
0.003447118	24.50625474
0.003445465	24.47742834
0.003443108	24.43469594
0.003439251	24.41101397
0.003438029	24.42022868
0.00343593	24.35004595
0.003432874	24.41800682
0.00343134	24.28859484
0.003428986	24.24700715
0.003425948	24.30840732
0.003422909	24.29310184
0.003420227	24.27664924
0.003416611	24.2977191
0.003415516	24.23325621
0.003413952	24.22818242
0.003410196	24.1755578
0.003407601	24.18925613
0.00340478	24.17749144
0.003402439	24.115751
0.003398254	24.12274252
0.003397622	24.13088989
0.003395299	24.06871917
0.003392109	24.06295074
0.003389487	24.03632333
0.0033877	24.03757047
0.003384346	24.05404853
0.003382505	23.97064642
0.003378255	24.01107816
0.003377253	24.0226818
0.003374477	23.97253825
0.003372144	23.89964316
0.00337002	23.87354394
0.003366741	23.856175
0.003364061	23.8402033
0.003361413	23.78769217
0.003358185	23.81287068
0.003355171	23.81870267
0.003353248	23.73011897
0.003352544	23.78279305
0.003347614	23.76557741
0.003345332	23.68500469
0.003343002	23.66683411
0.003340808	23.67098608
0.003337539	23.62255808
0.003335745	23.67957482
0.003331697	23.67398401
0.003331219	23.63228325
0.003328157	23.62543504
0.003325297	23.56950091
0.003323266	23.52605603
0.003320598	23.48983612
0.003317273	23.51828767
0.003314485	23.53280592
0.003313258	23.50877982
0.003309215	23.46540216
0.003307467	23.48396457
0.00330562	23.47857051
0.003302981	23.42395765
0.003299961	23.42267454
0.003297708	23.38372545
0.003294642	23.44020395
0.00329173	23.37563725
0.003289878	23.34448635
0.003287436	23.36628007
0.003284482	23.29796529
0.003282928	23.29690786
0.003280122	23.24792338
0.003278281	23.2676749
0.003275324	23.22780941
0.003271027	23.27448209
0.00326927	23.23839103
0.00326664	23.15261232
0.003264136	23.10718487
0.003261265	23.14731699
0.003258228	23.10444047
0.003256195	23.09383597
0.003253985	23.05274633
0.003250429	23.07945437
0.003248371	23.03304621
0.003246443	23.04249099
0.003243703	23.04246622
0.003241849	23.00178892
0.003238661	22.9674098
0.003235179	23.01198482
0.003232435	22.9226276
0.003230669	22.94391179
0.003229181	22.94143908
0.003225119	22.92341907
0.00322393	22.85677704
0.003220704	22.8677214
0.003217726	22.86874176
0.003215464	22.85428476
0.003213018	22.8370725
0.003210458	22.78564552
0.003207341	22.75598054
0.003204352	22.80013826
0.003200828	22.75407182
0.003200308	22.72331201
0.003196529	22.72938023
0.003194646	22.76372872
0.00319327	22.67650376
0.003191239	22.64665305
0.003188486	22.62250758
0.003184505	22.58539297
0.003182871	22.59743254
0.003178954	22.56311212
0.003176873	22.54445084
0.003172632	22.54269526
0.00317192	22.56189548
0.003168803	22.44863352
0.003166336	22.52653729
0.0031643	22.40215547
0.00316148	22.42612354
0.0031587	22.41012299
0.003154736	22.42635083
0.003154148	22.39991672
0.003151047	22.36739361
0.003149029	22.41350377
0.003145624	22.31893546
0.003143734	22.27669168
0.003141235	22.32259886
0.003138138	22.29198809
0.003135343	22.21751462
0.00313337	22.18560731
0.003130003	22.1967223
0.00312897	22.26847956
0.003126587	22.22232727
0.003123787	22.245567
0.003121331	22.19040101
0.003118714	22.16515369
0.003115634	22.18070121
0.003113052	22.08885641
0.003110948	22.02865071
0.003106791	22.07154065
0.003106103	22.08732848
0.00310308	22.02735111
0.003099706	22.04381878
0.003097728	22.02900539
0.00309478	21.95360317
0.003092596	21.92936217
0.003089461	21.93280915
0.003086888	21.96660488
0.003084029	21.95720798
0.003082495	21.88711339
0.003080133	21.88316183
0.003079099	21.77277998
0.003073627	21.84330181
0.00307196	21.80006659
0.003070246	21.78283365
0.00306637	21.74413703
0.00306555	21.76854559
0.003061949	21.76024482
0.003059321	21.71888826
0.003055375	21.78878101
0.003055093	21.72978449
0.003051688	21.70114939
0.003048155	21.68198204
0.003047931	21.61305221
0.003043495	21.62759601
0.003040369	21.57670731
0.003039932	21.60886622
0.003036185	21.53112387
0.003032915	21.56143443
0.003030961	21.5519474
0.003029283	21.57448808
0.003026334	21.49688112
0.003024002	21.47533615
0.003021165	21.4650304
0.003016552	21.49686879
0.003015775	21.48089109
0.003013264	21.48279234
0.003010422	21.42378342
0.003008138	21.28897259
0.003005428	21.36918202
0.003002805	21.32704721
0.003001717	21.32067442
0.002999044	21.288269
0.002995251	21.25637601
0.002992004	21.26856358
0.002989905	21.21588582
0.00298649	21.22886225
0.0029857	21.20890396
0.002983017	21.20125436
0.002979849	21.19070368
0.00297741	21.18884007
0.002974336	21.15670649
0.002973389	21.09700112
0.002970009	21.08292367
0.002967019	21.18636891
0.00296548	21.14564518
0.002961761	21.07914418
0.002958613	21.04492665
0.002957145	21.00919245
0.002953378	21.00075869
0.002952212	20.98515515
0.002950023	20.94218611
0.002946805	20.94646568
0.00294293	20.92907539
0.002942063	20.96399028
0.002938947	20.88860061
0.002937346	20.85186609
0.002934762	20.82983104
0.00293104	20.81590321
0.002928216	20.77000593
0.002926328	20.74322957
0.002923367	20.73304389
0.002920882	20.75164449
0.00291844	20.67578845
0.002917327	20.72720227
0.002914006	20.69287439
0.002911714	20.64889113
0.002908883	20.58437893
0.002906938	20.59282907
0.00290391	20.59211181
0.002901137	20.59543251
0.002899474	20.55051871
0.002895349	20.54059241
0.002892778	20.57149662
0.00288963	20.53562833
0.002888246	20.4761511
0.002883853	20.47813126
0.002884035	20.48677324
0.002879716	20.49272321
0.002877752	20.42116166
0.002873942	20.47710341
0.002872117	20.44672648
0.002868398	20.36395559
0.002867693	20.41452248
0.002865202	20.35936871
0.002861803	20.30325979
0.002859717	20.35475002
0.002857382	20.27533054
0.002854025	20.24481884
0.002852083	20.31027103
0.002849936	20.20310743
0.002847102	20.25436708
0.002844015	20.21567653
0.002842086	20.16675227
0.002840169	20.10707845
0.00283598	20.12445112
0.002834066	20.14526677
0.002832122	20.09064429
0.002828775	20.13164012
0.002827306	20.10456801
0.002823439	20.08030196
0.002821823	20.01371315
0.002819894	20.05498122
0.002817133	20.07225679
0.002813824	19.97364899
0.002811301	19.9928644
0.002808331	19.92509675
0.002806146	19.90858691
0.002803938	19.92537643
0.00280083	19.92436035
0.002798071	19.85866114
0.00279547	19.89872357
0.002794567	19.84060507
0.002790894	19.84428432
0.002787848	19.81296775
0.002784801	19.7968447
0.002784565	19.72908952
0.002780832	19.73817817
0.002777118	19.71997557
0.002775937	19.68929658
0.002772253	19.72413762
0.002770372	19.70125752
0.002767647	19.64591882
0.002765219	19.65242327
0.002763617	19.5719442
0.00275954	19.63678786
0.002756896	19.60337353
0.002754634	19.60486366
0.002753953	19.51793617
0.002750033	19.55490019
0.002747043	19.5382226
0.002744788	19.49795628
0.002742257	19.4334328
0.002739867	19.4274227
0.002737154	19.44036837
0.002734559	19.42564411
0.002733255	19.3915333
0.002729534	19.390614
0.0027275	19.37898175
0.002724652	19.35215665
0.00272139	19.30757105
0.00271962	19.29694574
0.002716266	19.27021865
0.002714722	19.24532589
0.002711943	19.18837657
0.002708762	19.21747203
0.002705202	19.25931763
0.00270395	19.16667067
0.00270242	19.20541756
0.00269858	19.126436
0.002695474	19.12789982
0.002692777	19.09301581
0.002690513	19.04274734
0.002688545	19.04777796
0.0026848	19.0507844
0.002682499	19.03624797
0.002682888	18.97348217
0.002677966	19.0050483
0.002674291	19.04601192
0.002672467	18.97912078
0.002670337	18.93376944
0.002667371	18.96615844
0.002665575	18.88252932
0.002662375	18.84701237
0.002658934	18.87011324
0.002658195	18.89196018
0.002656825	18.79705553
0.002651406	18.81457609
0.002650875	18.80789894
0.002648111	18.74979185
0.002644908	18.77627003
0.002643259	18.78871592
0.002639038	18.74795118
0.00263819	18.70061818
0.002634859	18.69388335
0.002631851	18.65053461
0.002630969	18.69967586
0.002626991	18.67082797
0.002625313	18.59228765
0.002622094	18.58263389
0.002619987	18.59012827
0.002616046	18.55100517
0.002613712	18.60034048
0.002610669	18.53094466
0.002609765	18.52075468
0.002606993	18.47104372
0.002604912	18.45532435
0.00260069	18.46786043
0.002600063	18.43925764
0.002596086	18.36168294
0.002594045	18.39783644
0.002590622	18.37281848
0.002588273	18.3930392
0.002585958	18.33033868
0.002583702	18.30459302
0.002580108	18.23835174
0.002578406	18.25250069
0.00257517	18.22520757
0.002573031	18.24027625
0.002570339	18.15624393
0.002567967	18.1683234
0.002565309	18.14538792
0.002564351	18.13930265
0.002560831	18.10173269
0.002558672	18.07854983
0.002555239	18.04796615
0.002553591	18.07460681
0.00254944	18.00883873
0.002547109	18.02063359
0.002546733	18.0267147
0.00254325	17.98294461
0.002539978	17.97212155
0.002536571	17.95799137
0.0025346	17.8678805
0.002533026	17.88972777
0.002528486	17.92153416
0.002527294	17.91951335
0.002525702	17.83645625
0.002521558	17.82599512
0.002520017	17.85650832
0.002518204	17.80871917
0.002514686	17.77750133
0.002512687	17.75549093
0.002510354	17.7336297
0.002507898	17.72643089
0.002504408	17.76275709
0.002501504	17.7334051
0.002499007	17.64788344
0.002495986	17.64177362
0.002494986	17.63003083
0.002492605	17.6357174
0.002489878	17.57347756
0.002485752	17.59842981
0.002483378	17.5300088
0.00248201	17.51493507
0.002478231	17.51790018
0.002475984	17.4825826
0.002473744	17.49590381
0.00247088	17.49484446
0.002468671	17.44700176
0.002466563	17.41316776
0.002462725	17.37704837
0.002460631	17.36368691
0.002458655	17.37366801
0.002454822	17.3681807
0.002452718	17.38173004
0.002452054	17.35510315
0.002448958	17.28936828
0.00244638	17.28577114
0.00244353	17.32631453
0.002440459	17.29026939
0.002438108	17.25048955
0.00243511	17.23437549
0.002432431	17.20796364
0.002431137	17.22472624
0.002427947	17.20985312
0.002424433	17.20180515
0.002422733	17.21371227
0.002421	17.16640873
0.002419059	17.14767872
0.002414834	17.15867867
0.002411695	17.12598766
0.002409927	17.09356202
0.002408104	17.06530424
0.002405189	17.07622175
0.002402275	17.03855126
0.002400195	17.03574029
0.002396278	16.51942663
0.002394217	17.13202049
0.002391535	17.06557927
0.002389625	16.91669256
0.002386624	16.91748975
0.002383458	16.92328742
0.002381821	16.87910751
0.00237957	16.85243695
0.002378376	16.88773865
0.002373848	16.84801577
0.002372093	16.80003718
0.002368919	16.81795314
0.002366661	16.74300964
0.002363181	16.74507474
0.002361484	16.67686045
0.002358062	16.72016114
0.002357583	16.64412479
0.00235167	16.63714902
0.002351618	16.69893331
0.002348475	16.66799392
0.002345967	16.60429742
0.002343512	16.62738151
0.002339984	16.52782945
0.002337293	16.54964996
0.00233512	16.49457663
0.00233319	16.50431292
0.002330374	16.45700452
0.002328547	16.42718249
0.002326589	16.41807378
0.00232263	16.41435126
0.002320389	16.41009316
0.002317982	16.36457337
0.002314528	16.40935461
0.00231179	16.37760421
0.00230931	16.28269341
0.002306325	16.3252222
0.002305625	16.23888697
0.002302809	16.25676048
0.002299605	16.31688302
0.002296277	16.34716215
0.002294479	16.29317181
0.002291508	16.20985274
0.002288938	16.22633804
0.002286206	16.18586883
0.002284127	16.18481696
0.002280647	16.22220471
0.002278908	16.18158836
0.00227654	16.19695334
0.002273151	16.16702595
0.002270586	16.10862437
0.002268281	16.04030316
0.002267212	16.04259524
0.00226366	16.05617731
0.002261806	15.96098964
0.00225967	15.99524249
0.002256901	16.00242084
0.002253658	15.98741075
0.002250255	15.88279898
0.002248627	15.91901898
0.002246268	15.86719603
0.002243478	15.91128878
0.002239946	15.86454679
0.002238806	15.85353039
0.002235786	15.81297324
0.002233834	15.82106399
0.0022305	15.84014825
0.002228605	15.81218194
0.002226324	15.76276598
0.00222279	15.75222134
0.002220162	15.74924229
0.002218148	15.66494594
0.002213912	15.68397563
0.002212523	15.68060413
0.002210049	15.65794023
0.002206544	15.62371511
0.002205389	15.58039376
0.002202659	15.65083013
0.002201259	15.53515875
0.002197346	15.54411888
0.002195619	15.59294475
0.002190765	15.58992533
0.002189792	15.53983831
0.002186993	15.48633038
0.002184178	15.55058979
0.002183194	15.49781488
0.002179227	15.44338243
0.002176442	15.45110447
0.002174855	15.43418738
0.002172078	15.43461484
0.002169392	15.40604019
0.002167224	15.38573796
0.002163814	15.43008439
0.002161244	15.37263971
0.00215906	15.30538079
0.002156269	15.33405152
0.002153769	15.29398374
0.002151494	15.2556153
0.00214925	15.26421523
0.002145886	15.17544876
0.002144179	15.24962727
0.002141806	15.19947387
0.002138353	15.18286587
0.002135525	15.14466524
0.002133936	15.1069176
0.002131318	15.14052849
0.002128133	15.08550717
0.002125776	15.04290257
0.0021234	15.06257564
0.00212116	15.04695979
0.002117013	14.97809345
0.002116207	15.00908331
0.002111871	15.05476138
0.00211039	15.0203064
0.002108698	14.93825448
0.002106327	14.96774294
0.00210253	14.93105613
0.002099914	14.89920515
0.002098684	14.85929648
0.002095827	14.85091295
0.00209281	14.89447155
0.002091201	14.83813066
0.002087464	14.82015122
0.002085525	14.74777606
0.002082911	14.71095886
0.002080098	14.72779348
0.002077339	14.68426495
0.002075074	14.66613453
0.002072625	14.71144171
0.002068987	14.67244834
0.002067458	14.64582859
0.002064749	14.63791742
0.002061721	14.66717935
0.002059438	14.62763868
0.002056037	14.6015156
0.002053811	14.54130928
0.002051224	14.49513711
0.002048458	14.56523783
0.002047333	14.52629936
0.002042825	14.39646079
0.002040628	14.48934725
0.002039286	14.4277542
0.002036835	14.44457094
0.002034109	14.41903957
0.002031571	14.39830219
0.002028784	14.37184585
0.00202541	14.40633085
0.002023446	14.38434619
0.002022822	14.35880776
0.002017332	14.32411412
0.00201625	14.25041187
0.002013319	14.21671951
0.00201061	14.23333116
0.002008113	14.2222836
0.002005427	14.22816275
0.002004008	14.24832331
0.002000368	14.21257259
0.001996654	14.10931863
0.001996189	14.05892088
0.001993145	14.12974953
0.001990488	14.02733856
0.001988665	14.07969152
0.001985602	14.07058848
0.001982729	14.06323909
0.001980409	14.01745103
0.001977752	14.07610455
0.001975434	14.04539393
0.001971981	14.01004842
0.001969344	13.92526549
0.001967743	13.97043683
0.001965451	13.93344699
0.001962431	13.91551008
0.001960171	13.90834913
0.001956597	13.86851082
0.001954991	13.84820246
0.001951769	13.84927175
0.001948371	13.7969463
0.00194648	13.83139845
0.001945999	13.72382863
0.001941801	13.74007246
0.001939387	13.66186722
0.001935104	13.74445519
0.001934682	13.68017678
0.001931052	13.59692263
0.001928605	13.67914952
0.001927043	13.60075615
0.001924722	13.60288844
0.001922708	13.6138117
0.00191882	13.59151528
0.00191518	13.6267786
0.001913391	13.47804937
0.001911958	13.514569
0.001907604	13.55734533
0.001905997	13.47992889
0.001903467	13.49674267
0.001902359	13.57305116
0.001897679	13.42736534
0.001896408	13.39381451
0.0018934	13.44852628
0.001890622	13.36000662
0.001888528	13.39151259
0.001885455	13.29110189
0.001883585	13.25086471
0.001880235	13.27384593
0.001878959	13.29102496
0.001875686	13.30674504
0.001872797	13.29096144
0.001869354	13.29943319
0.001867461	13.24898017
0.001865063	13.29895131
0.001861622	13.2357816
0.001860174	13.23560057
0.001857984	13.18333434
0.001855833	13.18355499
0.00185235	13.18422919
0.001849848	13.1521792
0.001847844	13.12649324
0.001845307	13.11212775
0.001842517	13.09659495
0.001839865	13.06388242
0.001836878	13.09737473
0.001835154	13.04162744
0.001834176	13.04478213
0.001829029	13.02964509
0.001827862	12.96169392
0.001824174	12.92197956
0.001822112	12.9312221
0.001820511	12.91747858
0.001815993	12.91926954
0.001814909	12.86455815
0.001811199	12.91366415
0.001809076	12.88043293
0.001806253	12.81707982
0.001804214	12.80600864
0.001801887	12.82547914
0.001798632	12.76824913
0.001796328	12.74204737
0.001792654	12.72323068
0.001790981	12.71829483
0.001788729	12.64842716
0.001786208	12.63929543
0.001784048	12.66078891
0.001781621	12.58916485
0.001778341	12.70740759
0.001776027	12.58610934
0.001773425	12.61800216
0.001771699	12.58016272
0.001767657	12.53185667
0.001765559	12.5553974
0.001763313	12.5544937
0.001760172	12.511412
0.001758451	12.50243862
0.001755518	12.46647259
0.001752796	12.52480131
0.001750387	12.4670244
0.001749317	12.42288488
0.001744311	12.42752848
0.001741855	12.35829676
0.001740681	12.36957976
0.001737167	12.35047413
0.001734176	12.32195418
0.001732499	12.30873127
0.001730268	12.23899976
0.00172744	12.21630971
0.001724513	12.17359195
0.001722738	12.25967886
0.001719367	12.18376469
0.001717112	12.17736054
0.00171437	12.11191426
0.001711788	12.0838781
0.00171016	12.12317687
0.001707018	12.1333396
0.001704914	12.092671
