Out-of-plane chord rotation [rad]	Out-of-plane Moment [kN.m]
-0.004294643	-24.46155578
-0.004306984	-24.30979283
-0.004317897	-24.15554845
-0.004330597	-23.99007494
-0.00434156	-23.81659667
-0.004352297	-23.63819929
-0.004360983	-23.45834812
-0.004370051	-23.26910107
-0.004380584	-23.06717349
-0.004389778	-22.85088315
-0.00439794	-22.6206763
-0.004407603	-22.37702262
-0.004415895	-22.12221683
-0.004423478	-21.85519048
-0.0044293	-21.57697213
-0.004435972	-21.28803282
-0.004442445	-20.99117857
-0.004447534	-20.6834047
-0.004453383	-20.36462668
-0.004460034	-20.03264824
-0.004466111	-19.69055858
-0.004468418	-19.33568846
-0.004474622	-18.96865492
-0.004479801	-18.59091356
-0.004485145	-18.20364993
-0.004487777	-17.81087336
-0.004490636	-17.40672814
-0.004493463	-16.99580611
-0.004496444	-16.57385089
-0.00449868	-16.14612166
-0.004500475	-15.70818782
-0.004502288	-15.26044604
-0.004503188	-14.80454622
-0.004504584	-14.34595429
-0.004505947	-13.88528309
-0.004506013	-13.42180394
-0.004505123	-12.95569321
-0.004505726	-12.49079171
-0.004504012	-12.02497928
-0.004502802	-11.56150096
-0.0045042	-11.1023505
-0.004500219	-10.64688241
-0.004498634	-10.19086627
-0.004496878	-9.735155871
-0.004493397	-9.282706839
-0.004489916	-8.831325414
-0.004487797	-8.377468936
-0.004483825	-7.926500936
-0.004478929	-7.478900841
-0.004475482	-7.032077735
-0.004469095	-6.580353008
-0.004466047	-6.12644607
-0.004459489	-5.676615591
-0.004454781	-5.230035563
-0.004447086	-4.783409418
-0.00444259	-4.335685198
-0.004434275	-3.893956473
-0.004427676	-3.454726164
-0.004420126	-3.016582495
-0.00441238	-2.576058994
-0.004404333	-2.140091989
-0.004394511	-1.709529865
-0.004385375	-1.279953586
-0.004376544	-0.84956367
-0.004366138	-0.416541743
-0.004355882	0.01849077
-0.004346342	0.460085851
-0.004336065	0.90933422
-0.004326058	1.361794579
-0.004313488	1.81865035
-0.004302728	2.285572137
-0.004290555	2.764383471
-0.004278115	3.254219176
-0.004265061	3.753142674
-0.004251534	4.263760379
-0.004238216	4.783084285
-0.004224306	5.30934489
-0.004208785	5.84705387
-0.004195516	6.399532643
-0.00417892	6.9660089
-0.004163809	7.539524389
-0.004147957	8.118975613
-0.004130352	8.709254354
-0.004114758	9.31093519
-0.004095533	9.923491633
-0.004077407	10.54757914
-0.004058759	11.1871501
-0.004040431	11.84122167
-0.004021153	12.5094239
-0.004001061	13.18857453
-0.003980512	13.88031957
-0.003961265	14.5848306
-0.003938727	15.30328712
-0.00391702	16.04075511
-0.003896261	16.79192161
-0.003871862	17.55856702
-0.003849653	18.33954607
-0.003824959	19.13463031
-0.003801376	19.94675971
-0.003777655	20.77410863
-0.003752396	21.61852802
-0.003726515	22.47634566
-0.003700233	23.34506443
-0.003672194	24.22827545
-0.00364415	25.13122799
-0.003616162	26.05141901
-0.003589653	26.98787741
-0.003559501	27.93190034
-0.003528218	28.89013915
-0.003496196	29.85981328
-0.003465768	30.84299095
-0.003433234	31.83468851
-0.003398642	32.83541394
-0.003365777	33.84609517
-0.003332164	34.86880886
-0.003294899	35.8960436
-0.003257162	36.92305841
-0.003220398	37.94267754
-0.003182463	38.95891406
-0.003143127	39.97892339
-0.003103935	41.00098941
-0.003064388	42.02189897
-0.003021933	43.03344363
0.003023168	69.69866922
0.003086159	70.44467479
0.003149314	71.19027055
0.003213537	71.93152918
0.003277779	72.68142321
0.003341575	73.43097842
0.003406801	74.1793909
0.003468685	74.92696744
0.00353336	75.66541645
0.00359584	76.40109278
0.00366031	77.12408739
0.003725659	77.83346256
0.003787918	78.52170289
0.003852049	79.19705054
0.003917511	79.86289527
0.003980292	80.52458128
0.004045332	81.17860274
0.004108492	81.82177137
0.004173258	82.44634576
0.004236052	83.05003766
0.004299559	83.64683218
0.004363571	84.23318958
0.00442585	84.81329037
0.004491978	85.37994164
0.004554045	85.93079915
0.004616671	86.47327335
0.004680507	86.98884025
0.004744735	87.48510302
0.004808923	87.95228932
0.004873804	88.40392553
0.004935729	88.83858783
0.00499861	89.26437369
0.005064397	89.67418248
0.005125949	90.07170179
0.005190433	90.44502714
0.005253079	90.80987897
0.005317751	91.16137598
0.005380801	91.50489748
0.005444261	91.83552915
0.00550832	92.14810502
0.005571785	92.44322283
0.005634796	92.72554159
0.005699256	93.00117344
0.005761768	93.271902
0.005827011	93.52770069
0.005891345	93.76792862
0.00595585	93.99566517
0.006020677	94.21671281
0.006085473	94.43179504
0.006149242	94.64412413
0.006212943	94.84602975
0.006276666	95.04082678
0.006340494	95.22386764
0.006403611	95.39336972
0.00646754	95.55489066
0.006530132	95.70630151
0.006595819	95.86256378
0.006660979	96.01292999
0.006722998	96.15998984
0.006788375	96.29856175
0.006852835	96.43211269
0.006915079	96.55608841
0.006978082	96.67176145
0.007042504	96.78211464
0.007107708	96.88501834
0.007171668	96.97606272
0.007237372	97.0496598
0.007301497	97.11496886
0.007364119	97.17188624
0.00742642	97.23038572
0.007486452	97.28448581
0.007546821	97.33033558
0.00760497	97.36155002
0.007662331	97.37157418
0.007719886	97.37402824
0.007777165	97.37006005
0.007829965	97.36397005
0.007881337	97.34723732
0.007933184	97.32281754
0.007983862	97.29278903
0.008032948	97.25606437
0.00808127	97.20533211
0.00812791	97.14273597
0.008174267	97.07275052
0.008218233	96.99720971
0.008261126	96.91340873
0.008304957	96.81941114
0.008346599	96.71995798
0.008387021	96.61211763
0.008428354	96.4955201
0.008467731	96.36659702
0.008506492	96.23116894
0.008542967	96.08685857
0.008577759	95.92582355
0.008613277	95.75404578
0.00864625	95.57023994
0.008679026	95.38180591
0.008713503	95.17109923
0.00874514	94.94422708
0.008777358	94.6979735
0.008806895	94.44137846
0.008835857	94.17021366
0.008863793	93.88722617
0.008891823	93.59928132
0.008917957	93.30014842
0.00894287	92.98745225
0.008968159	92.65671829
0.00899491	92.31312338
0.009017029	91.95905321
0.009040381	91.58331273
0.009062513	91.19044343
0.009083568	90.78043883
0.009104744	90.35891091
0.009123963	89.92708643
0.009142292	89.48336879
0.009161632	89.03517971
0.00917647	88.57303992
0.00919539	88.09364349
0.009211861	87.59117191
0.009226868	87.07084082
0.009241705	86.53176757
0.009255712	85.97307723
0.009270138	85.39377868
0.009282746	84.80241107
0.009293875	84.19687951
0.009304932	83.57747544
0.009315288	82.94654105
0.009324048	82.31041003
0.009331046	81.66993625
0.009340807	81.01978032
0.009347907	80.36077913
0.009356447	79.69765007
0.009361473	79.03020903
0.009367201	78.35281064
0.009372414	77.66451572
0.009375703	76.97039445
0.009378321	76.27164657
0.009383509	75.56947645
0.009385674	74.8664473
0.009384413	74.1694182
0.009385657	73.47814559
0.009384295	72.7894784
0.009381951	72.1009456
0.00938082	71.40707522
0.009380066	70.70852092
0.009379223	69.99727716
0.009378568	69.28211795
0.009374294	68.5627295
0.009366656	67.85292953
0.009361149	67.14363866
0.009355953	66.44061887
0.009348212	65.7374207
0.00934014	65.03835594
0.009331231	64.33862013
0.009322754	63.63792912
0.009314133	62.93593147
0.009303455	62.23002828
0.009293432	61.52412259
0.009282195	60.81978199
0.009268938	60.1186354
0.009254028	59.41751645
0.009242188	58.71047699
0.009228019	58.00108927
0.009211138	57.28792978
0.009193572	56.57664484
0.009177873	55.86375859
0.009159802	55.15090392
0.009141855	54.43042238
0.009121427	53.6940238
0.009104414	52.94680938
0.009082235	52.19348603
0.009062808	51.43538918
0.009039343	50.66875191
0.009018088	49.90026396
0.008993488	49.13053167
0.008969029	48.36274964
0.008943379	47.58687794
0.008918295	46.8076232
0.008889744	46.01845438
0.008862084	45.2244026
0.008832907	44.42202042
0.008803583	43.61580324
0.008774357	42.80673284
0.008741824	41.99377248
0.00871028	41.17786781
0.008678882	40.35876775
0.008644231	39.53599867
0.008609744	38.70425806
0.00857668	37.8639771
0.008540576	37.01851246
0.008502652	36.17167466
0.008462827	35.32614563
0.008424262	34.48008629
0.008385956	33.63385813
0.008343363	32.78532782
0.008302625	31.93582288
0.008260975	31.08233752
0.008217748	30.23116839
0.008170766	29.3877597
0.008123928	28.54927921
0.00807764	27.71299608
0.008028395	26.87776373
0.007979287	26.04778733
0.007928933	25.21362991
0.007879963	24.38245513
0.00782559	23.55096394
0.007771737	22.73197674
0.007718178	21.91619527
0.007664267	21.10756215
0.00760418	20.31131399
0.007545018	19.52479277
0.007483246	18.74696359
0.007424312	17.97433463
0.007361262	17.21772961
0.007297775	16.47835969
0.007234504	15.75000921
0.007170136	15.03437737
0.007106223	14.33600307
0.007043778	13.65664255
0.00697958	12.9928178
0.006916494	12.34083424
0.006852767	11.70150768
0.006790068	11.07267222
0.006726614	10.4561994
0.006662914	9.850648254
0.006599072	9.258105757
0.006536582	8.684895676
0.006471561	8.130463507
0.006405249	7.593611071
0.006342332	7.067341266
0.006277485	6.552508864
0.006212132	6.049143955
0.006149356	5.556250829
0.006085777	5.076497423
0.006021039	4.606030864
0.005956963	4.151201567
0.005893704	3.708543049
0.005829498	3.283204499
0.005764587	2.869141594
0.005700764	2.455170337
0.005637017	2.037976823
0.005572889	1.617991086
0.005508584	1.199343884
0.005443876	0.774300985
0.005380902	0.33971671
0.005317828	-0.099185266
0.005252565	-0.53995759
0.005188574	-0.983114943
0.005124881	-1.434727204
0.005061166	-1.8930926
0.004997788	-2.355552735
0.00493405	-2.822189841
0.004870052	-3.293839454
0.004805408	-3.777876735
0.004742112	-4.274649306
0.004677852	-4.783005798
0.004612845	-5.304664314
0.004548845	-5.836745159
0.004484266	-6.383246221
0.004422102	-6.932099212
0.004356576	-7.489252532
0.004292932	-8.049633315
0.004229321	-8.61758424
0.004165218	-9.187600916
0.004101533	-9.762284596
0.004036917	-10.34459715
0.003973947	-10.93676208
0.003908291	-11.53983804
0.003843677	-12.14864916
0.003780301	-12.75369878
0.00371824	-13.34977354
0.003653003	-13.93885574
0.003589573	-14.5224685
0.003525519	-15.1028025
0.003461069	-15.67632696
0.00339903	-16.25167477
0.003334193	-16.82752618
0.003271298	-17.40691479
0.003206501	-18.03658254
0.003143508	-18.71986675
0.003079065	-19.45545219
0.003016596	-20.18789531
-0.003051741	-55.52068864
-0.003116319	-56.06982645
-0.00317792	-56.61413416
-0.00324112	-57.16136935
-0.003305791	-57.71789576
-0.00337031	-58.28409573
-0.003434613	-58.84819993
-0.003498496	-59.41098649
-0.003561608	-59.97028437
-0.003624626	-60.52596277
-0.003689079	-61.07327669
-0.003752468	-61.61473071
-0.003815522	-62.15613764
-0.003880351	-62.69594429
-0.003943076	-63.23025206
-0.004005844	-63.75249016
-0.004069626	-64.26496621
-0.00413389	-64.76926815
-0.004195463	-65.26970412
-0.00426162	-65.76565884
-0.004325282	-66.25362063
-0.004389214	-66.73091657
-0.004452661	-67.1939206
-0.004515668	-67.64774634
-0.004578929	-68.10159836
-0.004642993	-68.55170678
-0.00470665	-68.98769068
-0.004770638	-69.40384814
-0.004842739	-69.80447119
-0.004903513	-70.19835908
-0.004963049	-70.58306339
-0.005024966	-70.96286675
-0.005089846	-71.33596131
-0.005153949	-71.70235415
-0.005217159	-72.0514138
-0.005281301	-72.37992727
-0.005343342	-72.68890926
-0.005407307	-72.9833461
-0.005472195	-73.26358603
-0.005535065	-73.52934055
-0.005596866	-73.78189184
-0.00566055	-74.02748445
-0.005724518	-74.25776466
-0.005788841	-74.47631542
-0.005851275	-74.68100142
-0.005915367	-74.88130899
-0.005979401	-75.07347555
-0.006044816	-75.25625478
-0.006108458	-75.42751783
-0.006173589	-75.59204445
-0.006238317	-75.74757147
-0.006298947	-75.89554886
-0.00636246	-76.0349832
-0.006426105	-76.16677571
-0.006490086	-76.28586068
-0.00655281	-76.38546821
-0.006616333	-76.4755575
-0.006682048	-76.55820503
-0.006745979	-76.6340801
-0.006810086	-76.69497771
-0.006875643	-76.74229898
-0.006939191	-76.77903437
-0.007002572	-76.808569
-0.007066459	-76.82623158
-0.007130204	-76.84044075
-0.007194429	-76.8511362
-0.007257752	-76.85572452
-0.007322404	-76.85030494
-0.007386375	-76.83171125
-0.007446222	-76.80642301
-0.007506094	-76.76654401
-0.007566201	-76.71333011
-0.007623567	-76.65295681
-0.007681621	-76.58713552
-0.007736635	-76.5160188
-0.00779353	-76.43444977
-0.007849041	-76.34594414
-0.007899508	-76.24885905
-0.007950003	-76.14043597
-0.007999652	-76.01999742
-0.008050821	-75.8922019
-0.00809769	-75.75720768
-0.008143627	-75.61563881
-0.008187244	-75.4610416
-0.008233215	-75.3006503
-0.00827632	-75.13380838
-0.00831868	-74.96524861
-0.008360328	-74.78278924
-0.008402952	-74.59495528
-0.008441448	-74.3992458
-0.008479002	-74.20317897
-0.008515826	-73.99787613
-0.008554018	-73.78392725
-0.008587907	-73.55999583
-0.008623864	-73.32560381
-0.008659126	-73.07847249
-0.008693451	-72.82696179
-0.008724728	-72.57009621
-0.008754248	-72.30743434
-0.008785682	-72.03401105
-0.008816355	-71.75433766
-0.008844324	-71.46781893
-0.008873627	-71.17022445
-0.008899479	-70.85994662
-0.008927825	-70.54005684
-0.008952648	-70.20859418
-0.008976448	-69.86315243
-0.009002768	-69.50900689
-0.009025412	-69.14901745
-0.009047414	-68.77841049
-0.009069737	-68.38755529
-0.009091544	-67.97539296
-0.009110494	-67.54510138
-0.009130706	-67.10369905
-0.009148952	-66.64833223
-0.009167086	-66.18497659
-0.009184357	-65.70829353
-0.009201004	-65.21920521
-0.009217257	-64.70515753
-0.009232798	-64.17041183
-0.009247352	-63.61409851
-0.009259918	-63.03944939
-0.009272777	-62.44384601
-0.009285926	-61.82837763
-0.009296209	-61.19892028
-0.009307136	-60.55409521
-0.009316805	-59.89081041
-0.00932824	-59.21071122
-0.009334684	-58.51613691
-0.009343368	-57.80900549
-0.009350191	-57.08768525
-0.009355948	-56.35036681
-0.00936413	-55.60196578
-0.009367849	-54.8454333
-0.009373872	-54.08395506
-0.009379432	-53.3204951
-0.009381294	-52.55219962
-0.009382589	-51.77655101
-0.009385179	-50.99395799
-0.009387433	-50.20874721
-0.009386347	-49.42117098
-0.009383624	-48.63593287
-0.009382812	-47.8543106
-0.009379201	-47.07846862
-0.009377897	-46.29875629
-0.009376968	-45.51199212
-0.009376236	-44.71676329
-0.009371963	-43.92482521
-0.00936504	-43.139442
-0.009359359	-42.36121191
-0.009353452	-41.58778103
-0.009346593	-40.82237726
-0.009337084	-40.06720719
-0.009329342	-39.31812636
-0.009320074	-38.57431264
-0.009309989	-37.83787268
-0.009298882	-37.11081721
-0.009287894	-36.38557961
-0.009277479	-35.66575587
-0.009265375	-34.95001183
-0.009250138	-34.24042354
-0.009235943	-33.53388423
-0.00922139	-32.82881618
-0.009205118	-32.12319346
-0.00918853	-31.41522229
-0.009172876	-30.70347995
-0.009154915	-29.98996341
-0.009136508	-29.27344245
-0.009116266	-28.55238282
-0.009095863	-27.82959826
-0.009076119	-27.11276609
-0.009053368	-26.39933178
-0.009030613	-25.68796137
-0.009008449	-24.96955198
-0.008983631	-24.25175687
-0.008958927	-23.53206906
-0.008932994	-22.81428637
-0.008906826	-22.09042058
-0.008881656	-21.36541071
-0.008852856	-20.63693115
-0.008823683	-19.90482932
-0.008794312	-19.1605615
-0.008764384	-18.40697624
-0.00873186	-17.64947044
-0.008700425	-16.88129143
-0.008668563	-16.10588177
-0.008635249	-15.32340212
-0.008598216	-14.54292385
-0.008562109	-13.75627492
-0.008527633	-12.96611294
-0.008490768	-12.17505711
-0.008451864	-11.38422464
-0.008411311	-10.59336146
-0.008372426	-9.797526362
-0.008328915	-8.999374185
-0.008287027	-8.200344758
-0.008243555	-7.407357189
-0.008199829	-6.619496666
-0.008155106	-5.831371883
-0.008108105	-5.044641281
-0.008060946	-4.257117678
-0.008014505	-3.473025054
-0.007965879	-2.68854158
-0.007912319	-1.910832584
-0.007861925	-1.133921387
-0.007807547	-0.365159213
-0.007753926	0.399938225
-0.007699562	1.151129709
-0.007642239	1.903951768
-0.007587023	2.654218738
-0.007525869	3.399321616
-0.007465617	4.126197443
-0.007403357	4.837920931
-0.007342569	5.540031723
-0.007279262	6.227787433
-0.007213988	6.910372056
-0.007150436	7.589668703
-0.007085154	8.265740122
-0.007022685	8.930358558
-0.006958076	9.584602103
-0.006895345	10.23107702
-0.006833868	10.86741341
-0.00676971	11.49475314
-0.006705128	12.11364103
-0.006641557	12.72598627
-0.006578565	13.32930277
-0.006513614	13.92985275
-0.006449246	14.52486227
-0.006386916	15.11197229
-0.006323136	15.69084132
-0.006258938	16.26201248
-0.006194764	16.8256313
-0.006129502	17.38131905
-0.006067095	17.93475874
-0.006002643	18.48313815
-0.005939053	19.0302523
-0.005874054	19.57285793
-0.005811879	20.11791916
-0.005745521	20.65134892
-0.005682081	21.1795574
-0.005618573	21.71453352
-0.005554855	22.26205993
-0.005491487	22.82403401
-0.005426103	23.39143359
-0.005365597	23.97316048
-0.005299611	24.55685684
-0.005237182	25.1439269
-0.005173746	25.73778501
-0.005107892	26.34391464
-0.005045272	26.96309941
-0.004980878	27.5908562
-0.004917323	28.22741768
-0.004853801	28.87292608
-0.00479031	29.52281271
-0.00472815	30.1794532
-0.004663738	30.84515261
-0.004599464	31.5211367
-0.004536454	32.21277299
-0.004472666	32.91375504
-0.004408074	33.63091602
-0.004346221	34.36119434
-0.004282973	35.10910605
-0.004218237	35.8678251
-0.004153629	36.63194019
-0.00408985	37.40383576
-0.004025691	38.18259403
-0.003960426	38.97297963
-0.003896759	39.76865662
-0.00383162	40.57546748
-0.003767836	41.38306087
-0.003702872	42.18142705
-0.003639024	42.97628305
-0.003575282	43.76520958
-0.003511651	44.55891238
-0.003447629	45.338923
-0.003381912	46.11984305
-0.003319109	46.89646696
-0.0032561	47.6721685
-0.003190513	48.44284498
-0.003126513	49.21185335
-0.003064103	49.68962269
0.003029959	73.31391079
0.003093556	73.79291098
0.003157033	74.24455284
0.003222834	74.67747603
0.003283616	75.08945742
0.003343923	75.48920386
0.003405069	75.86814296
0.003465593	76.21986819
0.003523968	76.5466308
0.003584269	76.85877611
0.003642865	77.15745129
0.003699852	77.44638793
0.003757	77.72151798
0.003814802	77.98432442
0.003870635	78.23499943
0.003923447	78.47459245
0.003980983	78.70278951
0.004034295	78.9199801
0.004086399	79.12951163
0.004138646	79.33598985
0.004192851	79.5371275
0.004244255	79.72859873
0.00429382	79.90756183
0.004343867	80.07808432
0.004394861	80.239266
0.004443333	80.39416213
0.004492769	80.54027942
0.004542428	80.67458941
0.004590341	80.80531326
0.00463746	80.92897967
0.004682878	81.04981388
0.004729813	81.15947364
0.00477404	81.26364785
0.004818828	81.35693817
0.004862569	81.44346868
0.004907231	81.51533259
0.004950701	81.5842625
0.00499211	81.64899569
0.005035025	81.70934471
0.005078143	81.75649812
0.005118394	81.79323495
0.005159332	81.81681172
0.005199004	81.83411495
0.005240193	81.84464343
0.005278736	81.85432953
0.005316263	81.86113257
0.005354868	81.8612427
0.005395144	81.85651172
0.005430395	81.8455073
0.005467458	81.82761117
0.005503771	81.79954739
0.005540794	81.76524962
0.005576944	81.73079408
0.005611622	81.69203715
0.005644647	81.64492707
0.005680387	81.58820576
0.005712247	81.53034729
0.005745001	81.47397799
0.005776906	81.40798413
0.00580961	81.33016708
0.005842752	81.23835978
0.005874547	81.14194369
0.005906034	81.04025966
0.005937994	80.93416441
0.005968637	80.82086275
0.005998591	80.7050499
0.006025534	80.58264059
0.006056843	80.45271181
0.0060848	80.3131383
0.00611098	80.16651328
0.006137329	80.01278423
0.006165564	79.85245791
0.006191434	79.68216743
0.006218367	79.49960651
0.006242654	79.30246576
0.006267316	79.09313724
0.006293962	78.8750453
0.006319308	78.64501826
0.006341628	78.40130492
0.006365431	78.1423751
0.006387634	77.8732258
0.006410324	77.59458754
0.006431901	77.30741104
0.006452728	77.00699556
0.006473696	76.69539091
0.00649576	76.37235765
0.006516332	76.03769044
0.006535344	75.68793501
0.00655417	75.32673731
0.006572758	74.951947
0.006591035	74.5683902
0.006610181	74.17338368
0.006626502	73.76843802
0.006643619	73.34896711
0.006659833	72.91240074
0.006676358	72.45397853
0.006694181	71.97607026
0.006708531	71.47873921
0.006721653	70.97400315
0.006737161	70.45686065
0.006750436	69.92612659
0.006763642	69.37119754
0.006777505	68.79646146
0.006788876	68.20655164
0.006799793	67.60710086
0.006811225	66.99261367
0.00682367	66.35299057
0.006832621	65.68696218
0.006840722	64.99936268
0.006849084	64.29682457
0.006859226	63.58316903
0.006867847	62.85810143
0.006875301	62.11617834
0.006882693	61.35054715
0.0068887	60.55986447
0.006894517	59.74694292
0.0069	58.91575853
0.00690682	58.07401042
0.006911404	57.22722443
0.006914377	56.38193296
0.006915329	55.52748793
0.006917484	54.65605691
0.006920541	53.75921339
0.006922522	52.84664684
0.006921268	51.92552489
0.006922494	51.0040151
0.00691898	50.08099873
0.006917755	49.16091334
0.006916443	48.23773154
0.006914449	47.3065676
0.006910142	46.34384218
0.006903708	45.33851436
0.006899282	44.2848625
0.00689412	43.19466903
0.006888175	42.07982098
0.006883572	40.95067935
0.006874713	39.82601821
0.006865285	38.70987346
0.006853942	37.6082339
0.006843298	36.51847525
0.006832393	35.43304897
0.006823	34.3487329
0.006812211	33.26989621
0.006797842	32.20917084
0.006780341	31.17141512
0.006761363	30.15012796
0.006744448	29.13990044
0.006724607	28.11347435
0.006706944	27.0569096
0.00668994	25.96213581
0.006671089	24.85086459
0.006646862	23.73805418
0.00661936	22.63767117
0.006592125	21.55232296
0.006563611	20.48359065
0.006535713	19.4300393
0.006508227	18.39267319
0.00648025	17.36967084
0.006452283	16.36115088
0.006426658	15.37333415
0.006384099	14.43103251
0.006327102	13.55209704
0.006268864	12.7459657
0.006209561	11.99812076
0.006151438	11.28463696
0.006092639	10.58649386
0.00603593	9.890902895
0.005976613	9.204530066
0.00591873	8.528621027
0.005861012	7.861129919
0.005802552	7.200007957
0.005745531	6.545806028
0.005686761	5.893699499
0.005628724	5.239714814
0.005569862	4.577232095
0.005511962	3.915727878
0.005454997	3.253703111
0.005396557	2.618868897
0.005331788	2.018821948
0.005268337	1.45908843
0.005202933	0.91900361
0.005139697	0.389142306
0.005075456	-0.136921666
0.005009976	-0.663173865
0.004948204	-1.193141312
0.004882714	-1.729978133
0.004819323	-2.271911003
0.004756525	-2.820976546
0.004691106	-3.373545409
0.004627039	-3.92835004
0.004562322	-4.487506242
0.004500018	-5.053130222
0.004435207	-5.634707321
0.00437177	-6.225007077
0.004307446	-6.819745446
0.004243126	-7.405484017
0.00417934	-7.983667656
0.004116705	-8.559751214
0.004053499	-9.139881113
0.003989742	-9.727197773
0.00392754	-10.3191465
0.00386201	-10.91827786
0.003800332	-11.51706498
0.003736179	-12.11035702
0.003672367	-12.69476941
0.003607514	-13.27847311
0.003545759	-13.85794796
0.003478505	-14.43588928
0.003417182	-15.0098351
0.003351975	-15.5864226
0.003288579	-16.15880423
0.003225071	-16.72642195
0.003160278	-17.28740366
0.003097441	-17.93770163
0.003033101	-18.68042438
-0.003038401	-57.49082074
-0.003102072	-57.81623004
-0.003164948	-58.12923114
-0.003227274	-58.43249413
-0.003289369	-58.71588544
-0.003351199	-58.98294903
-0.003412942	-59.23635194
-0.003474599	-59.47630454
-0.003533867	-59.69928464
-0.003592772	-59.90789813
-0.003651113	-60.10263468
-0.00371072	-60.28624868
-0.003766883	-60.45750738
-0.00382347	-60.61748271
-0.003876814	-60.76541645
-0.003933475	-60.9086444
-0.003988913	-61.0449079
-0.004042367	-61.18240216
-0.004095144	-61.30890829
-0.004148757	-61.43357846
-0.00420115	-61.55002153
-0.004253807	-61.66350175
-0.004305274	-61.77426085
-0.00435506	-61.88085314
-0.004406211	-61.98881889
-0.004455762	-62.09197446
-0.004503105	-62.19360637
-0.004549236	-62.28985807
-0.004598061	-62.38450424
-0.004644784	-62.47235955
-0.00468854	-62.55891836
-0.004735371	-62.63666152
-0.004782636	-62.70997956
-0.004827241	-62.77137175
-0.004869098	-62.82757124
-0.004913903	-62.88030806
-0.004957843	-62.92824861
-0.005000346	-62.96870025
-0.005043486	-63.00506619
-0.005085585	-63.03543794
-0.005127181	-63.06223978
-0.005167354	-63.0786252
-0.005206691	-63.08827015
-0.005246511	-63.09035732
-0.005289196	-63.08558165
-0.005325471	-63.07294841
-0.005361658	-63.05175946
-0.005399114	-63.01898152
-0.005439023	-62.9785346
-0.005472242	-62.92505008
-0.005508831	-62.86427121
-0.005543501	-62.79033492
-0.005579498	-62.70731069
-0.005614324	-62.61152718
-0.0056497	-62.50061423
-0.005683925	-62.37518589
-0.005718763	-62.23829266
-0.005751082	-62.09334699
-0.005785713	-61.9360939
-0.005817573	-61.76735476
-0.00584944	-61.584057
-0.005878678	-61.39019622
-0.005909147	-61.18366171
-0.00593841	-60.96854867
-0.005970491	-60.74551424
-0.00599841	-60.51095925
-0.006026754	-60.26568323
-0.006055543	-60.01367537
-0.006085253	-59.75313528
-0.00611388	-59.48229223
-0.006140679	-59.19757776
-0.006168187	-58.90447349
-0.006194052	-58.60233075
-0.006220799	-58.29097175
-0.006247728	-57.96889625
-0.006272248	-57.63864452
-0.006298152	-57.29995164
-0.006321841	-56.95348519
-0.006346848	-56.59928747
-0.006369002	-56.23500308
-0.006390753	-55.85876397
-0.006413388	-55.47455617
-0.006436196	-55.0865463
-0.006457481	-54.69353968
-0.00647798	-54.2916913
-0.006498996	-53.87994455
-0.006518127	-53.46057127
-0.0065397	-53.0363865
-0.006560951	-52.60705216
-0.006577471	-52.16844744
-0.006594568	-51.72153252
-0.006612423	-51.26406858
-0.006630691	-50.80288653
-0.006648126	-50.3311567
-0.006663862	-49.85303174
-0.006679845	-49.36273806
-0.006696453	-48.85725649
-0.006711634	-48.33133712
-0.006726925	-47.78936879
-0.006740111	-47.23853584
-0.006753002	-46.67851272
-0.006765832	-46.10616051
-0.006778825	-45.51299951
-0.006790527	-44.90075133
-0.006802559	-44.27019842
-0.006813425	-43.62618247
-0.006824618	-42.96977984
-0.006835332	-42.29540243
-0.006846029	-41.59734278
-0.006854928	-40.87545153
-0.006862604	-40.13644364
-0.006870791	-39.38352214
-0.006878367	-38.61711076
-0.006886583	-37.84498058
-0.006888938	-37.06464452
-0.006895219	-36.27108642
-0.006899899	-35.45209409
-0.006905329	-34.60889967
-0.00690998	-33.74839817
-0.006913357	-32.87930288
-0.006914526	-32.00889921
-0.006917178	-31.13848531
-0.00691853	-30.2483818
-0.006919851	-29.32853896
-0.006921604	-28.36581388
-0.006922605	-27.37829742
-0.006916453	-26.37692387
-0.006916331	-25.37112144
-0.006914213	-24.36104125
-0.006913385	-23.34695867
-0.006910019	-22.33673886
-0.006905447	-21.33395939
-0.006898715	-20.34441185
-0.006892363	-19.35768133
-0.006884728	-18.35423915
-0.006878864	-17.31274496
-0.006871645	-16.23088885
-0.006864589	-15.12430782
-0.006853182	-14.0152389
-0.006840575	-12.91255655
-0.006827481	-11.81765566
-0.006814507	-10.72228031
-0.006801539	-9.624980209
-0.006788064	-8.523564378
-0.006776155	-7.424750299
-0.006756947	-6.3358184
-0.006737557	-5.26780686
-0.006718304	-4.21956179
-0.00669797	-3.187670774
-0.006678542	-2.162439228
-0.006657751	-1.140079468
-0.006638462	-0.117558946
-0.006620459	0.898248871
-0.006586207	1.90752851
-0.006550412	2.903963876
-0.006512442	3.892446525
-0.00647672	4.872180999
-0.006438595	5.846089641
-0.006402066	6.81575723
-0.006366237	7.78232291
-0.006330374	8.751722931
-0.006293444	9.719690359
-0.006256792	10.68750474
-0.006220935	11.64188969
-0.006175901	12.56585386
-0.006111519	13.44497609
-0.006044927	14.28231836
-0.005983861	15.09067533
-0.005918785	15.88782365
-0.005853211	16.68028224
-0.005789486	17.47421683
-0.005724442	18.26412699
-0.005661025	19.05117533
-0.005596512	19.83902145
