Out-of-plane chord rotation [rad]	Out-of-plane Moment [kN.m]
-0.0033662	-132.8526792
-0.003370516	-132.9605289
-0.003372867	-133.1243859
-0.003376807	-133.2303457
-0.003379595	-133.3007049
-0.003382504	-133.445758
-0.003385231	-133.5902969
-0.003388932	-133.7874689
-0.003393623	-133.8637005
-0.003395857	-133.9247749
-0.003399232	-134.0137589
-0.003403737	-134.2207679
-0.003406717	-134.323419
-0.003409217	-134.4274101
-0.003412518	-134.5724949
-0.00341649	-134.7122623
-0.00341905	-134.8397389
-0.003422084	-134.9136177
-0.003425973	-134.9990728
-0.003428106	-135.1000341
-0.003432049	-135.1596289
-0.003434882	-135.3129091
-0.003438951	-135.4711326
-0.003442576	-135.6095139
-0.003444948	-135.6753994
-0.003448854	-135.6997754
-0.00345115	-135.9350584
-0.003454432	-136.0844216
-0.003458422	-136.0759194
-0.003461955	-136.1731544
-0.003465695	-136.292012
-0.003467448	-136.461536
-0.003471622	-136.6037322
-0.00347285	-136.6906639
-0.003478158	-136.860477
-0.0034807	-136.9474083
-0.003483584	-137.0503419
-0.003488492	-137.1068849
-0.003490242	-137.3021074
-0.003493306	-137.4802558
-0.0034975	-137.4910879
-0.003500778	-137.5920708
-0.003504407	-137.7532012
-0.003506596	-137.8713752
-0.003510838	-137.9615609
-0.003513156	-138.0802107
-0.003516808	-138.1651342
-0.003519345	-138.2964669
-0.003523735	-138.347721
-0.003527994	-138.5109697
-0.003529528	-138.6066028
-0.003533265	-138.754395
-0.00353716	-138.8110019
-0.003540249	-138.9750032
-0.003543703	-139.1048927
-0.003546013	-139.2428686
-0.003547635	-139.3476851
-0.003551261	-139.4860973
-0.003555836	-139.5685137
-0.003559473	-139.6635669
-0.003563364	-139.7737484
-0.003565516	-139.8818848
-0.003567996	-140.0171248
-0.003571873	-140.1433536
-0.003575268	-140.2561701
-0.003578153	-140.372445
-0.003582294	-140.5039572
-0.00358689	-140.5896854
-0.003588539	-140.7059826
-0.003591635	-140.7782347
-0.003595096	-140.8842673
-0.003597765	-141.0152997
-0.003601233	-141.0465675
-0.003603155	-141.0756323
-0.003606161	-141.1564162
-0.003609858	-141.2970207
-0.003612876	-141.3676952
-0.003614791	-141.4349222
-0.00361586	-141.5890003
-0.003620116	-141.635979
-0.003622334	-141.810286
-0.00362571	-141.8895924
-0.003628675	-141.9301562
-0.003629689	-142.111639
-0.003633095	-142.1809027
-0.003635797	-142.3176985
-0.003637733	-142.4324354
-0.003640315	-142.5106981
-0.003642666	-142.686304
-0.003643948	-142.8422643
-0.003649246	-142.8411886
-0.003650866	-142.9385571
-0.003654395	-142.9975093
-0.003654443	-143.1664236
-0.003658302	-143.2574579
-0.003661142	-143.3760466
-0.003665539	-143.4044144
-0.00366639	-143.5911456
-0.003670005	-143.6924702
-0.003670767	-143.7241225
-0.003675319	-143.7929347
-0.003676719	-143.8838251
-0.003678953	-144.007745
-0.003680998	-144.0736063
-0.003684873	-144.0970161
-0.003687645	-144.2579394
-0.003690185	-144.3612849
-0.003693655	-144.4153641
-0.003694402	-144.5384814
-0.003697497	-144.6532478
-0.003700141	-144.7668462
-0.003704412	-144.7979922
-0.003705711	-144.8544001
-0.003707656	-144.9894974
-0.003711578	-145.0655966
-0.003713708	-145.1575803
-0.003715139	-145.2202751
-0.003717966	-145.3584176
-0.003720285	-145.4147901
-0.003723347	-145.4915683
-0.003726153	-145.5872328
-0.003729257	-145.6849289
-0.00373194	-145.7591306
-0.003733376	-145.9260062
-0.003736786	-146.0282455
-0.003738459	-146.108049
-0.003742003	-146.1219412
-0.003743069	-146.2685677
-0.003748157	-146.3094244
-0.003750781	-146.463372
-0.003753678	-146.4866529
-0.003754254	-146.6163429
-0.00375739	-146.64098
-0.003759182	-146.7398441
-0.003762895	-146.9327913
-0.00376489	-147.0298106
-0.003767669	-147.1547389
-0.003770332	-147.1809242
-0.003773595	-147.2623949
-0.003775997	-147.3793815
-0.00378035	-147.4712663
-0.003781529	-147.5667452
-0.003784894	-147.6246464
-0.003786738	-147.7318199
-0.003788708	-147.8415096
-0.003790845	-147.8288876
-0.003794366	-147.9479944
-0.003798172	-148.0478764
-0.003800274	-148.2121449
-0.003801335	-148.2965615
-0.003805194	-148.4106345
-0.003808229	-148.4585822
-0.003809423	-148.5595638
-0.003812725	-148.6989088
-0.003814694	-148.8194812
-0.003817886	-148.8600835
-0.003819903	-148.9377623
-0.003822435	-149.0788124
-0.003825756	-149.0618291
-0.0038296	-149.1483816
-0.003830888	-149.2480174
-0.00383319	-149.395784
-0.003835653	-149.4326913
-0.003839649	-149.5167748
-0.003840868	-149.5633874
-0.003844776	-149.6547769
-0.00384684	-149.8091118
-0.003847946	-149.89998
-0.003852085	-149.9494384
-0.003854514	-150.0234881
-0.00385717	-150.1042887
-0.003859836	-150.2735208
-0.003861762	-150.2763631
-0.00386522	-150.3404477
-0.003867824	-150.4652737
-0.003869565	-150.5039211
-0.003873917	-150.5779016
-0.003874753	-150.6867194
-0.00387664	-150.8131994
-0.003881497	-150.9505122
-0.003883215	-150.9635157
-0.003885945	-151.1320027
-0.003888907	-151.1163466
-0.003890313	-151.1584182
-0.003893729	-151.2468792
-0.003896112	-151.3580774
-0.00389943	-151.5051831
-0.00390055	-151.5866969
-0.003902494	-151.6489882
-0.003906271	-151.7324531
-0.003906999	-151.7259107
-0.003911009	-151.6855179
-0.00391177	-151.7979726
-0.003914872	-151.8298578
-0.003917787	-151.8361645
-0.003919689	-151.9472432
-0.003921367	-152.0329217
-0.003922158	-152.1557618
-0.003924686	-152.2304501
-0.003926171	-152.2570189
-0.003928342	-152.3313841
-0.003930239	-152.4647901
-0.003932211	-152.5648766
-0.003934746	-152.6489929
-0.003936559	-152.785284
-0.003937205	-152.8513467
-0.003939306	-152.9315295
-0.003942354	-153.0330212
-0.003944067	-153.1252109
-0.003946303	-153.1800197
-0.00394781	-153.22135
-0.003949813	-153.328579
-0.003951691	-153.447943
-0.003952818	-153.5229218
-0.003956168	-153.5576837
-0.003957244	-153.6601573
-0.003960181	-153.7058987
-0.003960805	-153.7894705
-0.003964471	-153.8930318
-0.003964721	-153.9833215
-0.003967166	-153.9838662
-0.00396851	-154.1080523
-0.003970201	-154.1771449
-0.003974079	-154.3174128
-0.003974695	-154.3351615
-0.003976882	-154.4588114
-0.00397918	-154.4751043
-0.003980662	-154.5736999
-0.003982516	-154.6517802
-0.003984642	-154.6694672
-0.003986147	-154.7449631
-0.003987361	-154.8332626
-0.00399045	-154.8783938
-0.003991536	-154.9850147
-0.00399426	-155.069811
-0.003996154	-155.0744822
-0.00399848	-155.1167192
-0.00399924	-155.2671755
-0.004002678	-155.2591571
-0.004003629	-155.3477896
-0.004006162	-155.4565292
-0.004008188	-155.4958963
-0.004009215	-155.5522836
-0.004012087	-155.6512985
-0.004014993	-155.758415
-0.004016436	-155.8255338
-0.004018325	-155.8085256
-0.004020078	-155.8537362
-0.004021208	-155.9774038
-0.004023134	-156.0941934
-0.004026014	-156.1319612
-0.004027518	-156.1832982
-0.004031298	-156.2914534
-0.004032098	-156.3371599
-0.004034536	-156.4016069
-0.004036057	-156.4364318
-0.004038271	-156.495182
-0.00403987	-156.5983075
-0.004041219	-156.6866089
-0.004043853	-156.7833088
-0.004045696	-156.8811785
-0.004045553	-156.9728358
-0.004050376	-157.0090085
-0.004051366	-157.0523413
-0.004053111	-157.1433681
-0.004054646	-157.1978064
-0.004056683	-157.3014663
-0.004058959	-157.3728039
-0.004060382	-157.4218549
-0.004061688	-157.4977139
-0.004064702	-157.5550956
-0.004067354	-157.5728119
-0.004068121	-157.6732511
-0.004070473	-157.4988272
-0.00407373	-157.6839208
-0.004073409	-157.8672509
-0.004077242	-157.9316587
-0.00407919	-157.9943156
-0.004080628	-158.0403096
-0.004082314	-158.0768877
-0.004085091	-158.1955413
-0.004085738	-158.2169644
-0.004088709	-158.3425902
-0.004090989	-158.4070006
-0.004092047	-158.540282
-0.004094782	-158.6049355
-0.00409544	-158.6044789
-0.004098297	-158.6779033
-0.004100381	-158.6949577
-0.00410206	-158.7950784
-0.00410371	-158.9302641
-0.00410586	-159.0077478
-0.004107741	-159.1405271
-0.00410974	-159.1036312
-0.004110893	-159.210805
-0.004113266	-159.1943493
-0.004114965	-159.2770683
-0.004117701	-159.3928463
-0.004119408	-159.4062065
-0.004122309	-159.4870832
-0.004123294	-159.5724076
-0.004124389	-159.6883467
-0.004126513	-159.7567325
-0.004128725	-159.8022009
-0.004132364	-159.827387
-0.004133597	-159.8689796
-0.004134652	-159.9713547
-0.004136807	-159.9380902
-0.004138204	-159.9251088
-0.004138658	-160.0240418
-0.004140616	-160.01021
-0.004140959	-160.0124707
-0.004143235	-160.0104966
-0.004144446	-159.9453635
-0.004146976	-159.9883598
-0.004147291	-160.0922914
-0.004149591	-160.1055795
-0.004148936	-160.1510217
-0.004152394	-160.2389181
-0.004153034	-160.3118207
-0.004153547	-160.4067146
-0.004155324	-160.4258576
-0.004156817	-160.4737779
-0.004156743	-160.6654307
-0.004159555	-160.7412632
-0.004160495	-160.7338785
-0.004161563	-160.8111685
-0.004163731	-160.8564237
-0.004164544	-160.8909282
-0.004165984	-161.0374948
-0.004167856	-160.9936777
-0.004168075	-161.1817987
-0.004167589	-161.2271553
-0.004171023	-161.2577029
-0.004171989	-161.4077221
-0.004172909	-161.3562084
-0.004174741	-161.4508287
-0.004174939	-161.5914636
-0.00417645	-161.6576798
-0.004178402	-161.6019949
-0.004179617	-161.7108996
-0.004181743	-161.714884
-0.004181689	-161.7510799
-0.004182812	-161.8121786
-0.004184834	-161.8510634
-0.004185099	-161.9416591
-0.00418739	-161.9867229
-0.004188122	-162.0218058
-0.004190488	-162.1054597
-0.004191936	-162.1481018
-0.00419357	-162.1813414
-0.004193887	-162.2085532
-0.004194707	-162.2881863
-0.004195337	-162.385367
-0.004198402	-162.3703621
-0.004199219	-162.377032
-0.004200012	-162.4506162
-0.004200565	-162.4958341
-0.004202866	-162.5913823
-0.00420265	-162.6659939
-0.004206614	-162.6354372
-0.004205426	-162.685444
-0.004208164	-162.7994221
-0.004208608	-162.8514715
-0.004211398	-162.8442517
-0.004211865	-162.8891299
-0.004213565	-162.9115194
-0.00421514	-162.9722489
-0.004217431	-162.9298368
-0.004216477	-163.0452848
-0.004219978	-163.0409781
-0.004220254	-163.095985
-0.004220442	-163.1972233
-0.004221936	-163.2458323
-0.004223031	-163.2409538
-0.00422535	-163.3276871
-0.00422625	-163.3963605
-0.00422931	-163.3975602
-0.004228749	-163.4724775
-0.00422933	-163.4841402
-0.004232155	-163.5724564
-0.004232108	-163.534555
-0.004235549	-163.5677741
-0.004236513	-163.6344926
-0.004237053	-163.6112095
-0.004239159	-163.6408405
-0.004239609	-163.6920256
-0.00424082	-163.7173944
-0.004241641	-163.77897
-0.004244179	-163.8431969
-0.004243393	-163.8966264
-0.004246129	-163.8858644
-0.00424736	-164.0576848
-0.004247714	-164.0592265
-0.004249908	-164.0651045
-0.004251975	-164.0926038
-0.004252466	-164.134188
-0.00425343	-164.1501253
-0.004255566	-164.2057551
-0.004256276	-164.2024378
-0.004257757	-164.2759955
-0.004258953	-164.3265964
-0.004259712	-164.4168761
-0.004262335	-164.4338774
-0.004262368	-164.5059657
-0.004263337	-164.5660664
-0.004265551	-164.6457902
-0.004266372	-164.7106896
-0.004268467	-164.7484249
-0.004270076	-164.7909165
-0.004271134	-164.92033
-0.004272849	-164.8609856
-0.004272839	-164.8885969
-0.004274708	-164.9877697
-0.004275954	-165.0112712
-0.004276301	-165.0885816
-0.004279125	-165.0935165
-0.00427949	-165.1968129
-0.004281012	-165.1953372
-0.004280946	-165.3520987
-0.004282713	-165.3248787
-0.004285371	-165.3350615
-0.004286438	-165.4399283
-0.004288345	-165.4564593
-0.004289964	-165.4601071
-0.004290499	-165.5473702
-0.004290449	-165.5990253
-0.004292203	-165.635929
-0.004294601	-165.6216697
-0.004293409	-165.7711949
-0.004297617	-165.7019903
-0.004296241	-165.8798483
-0.004298705	-165.8657626
-0.004300189	-165.8982071
-0.004303267	-165.9419413
-0.004303265	-166.0213327
-0.004304693	-166.0917677
-0.004305577	-166.1354579
-0.004308493	-166.1219586
-0.004308409	-166.1847972
-0.004308608	-166.2816145
-0.004311069	-166.3090342
-0.004313202	-166.3349495
-0.004313109	-166.4115378
-0.004313959	-166.4679878
-0.004316751	-166.4683843
-0.004318031	-166.5142797
-0.004317911	-166.6181891
-0.004321239	-166.6451634
-0.004321176	-166.7618141
-0.004321816	-166.8124782
-0.004325252	-166.884088
-0.004324834	-166.9247693
-0.004328083	-166.9463173
-0.004328421	-166.9968208
-0.004329646	-166.9887705
-0.004330048	-167.1199674
-0.004331413	-167.1169374
-0.004332708	-167.1932794
-0.004333933	-167.196501
-0.004335535	-167.2229802
-0.004337243	-167.2663972
-0.004337897	-167.2666073
-0.004340157	-167.2530803
-0.004341897	-167.312905
-0.004344024	-167.3715517
-0.004343853	-167.4454589
-0.004345361	-167.5191503
-0.004346481	-167.4853974
-0.004347281	-167.6324524
-0.004348575	-167.6461211
-0.004350146	-167.7105032
-0.004351257	-167.6792616
-0.00435354	-167.6987027
-0.004354323	-167.7972453
-0.004356005	-167.8312751
-0.004356868	-167.9113491
-0.004358472	-167.8955881
-0.004359567	-168.0297828
-0.004360262	-167.6736554
-0.00436219	-167.9106843
-0.004363475	-168.0816095
-0.004363343	-168.0315619
-0.004366226	-168.1032096
-0.004368014	-168.2096216
-0.004367243	-168.2889848
-0.004370835	-168.313502
-0.004370746	-168.2690333
-0.004372	-168.4447241
-0.004373136	-168.420303
-0.004374576	-168.4856351
-0.00437559	-168.613693
-0.004376667	-168.5795269
-0.004379199	-168.6264766
-0.004380767	-168.6963855
-0.004382226	-168.6898801
-0.004382766	-168.7209912
-0.00438303	-168.6960544
-0.004385439	-168.7326404
-0.004386153	-168.8357982
-0.004387803	-168.9783039
-0.004388627	-168.9757405
-0.004389955	-168.9818547
-0.004391497	-168.8634798
-0.004392086	-168.8604706
-0.004392427	-168.8391069
-0.004392666	-168.8092726
-0.004393819	-168.8022758
-0.004395215	-168.8170953
-0.004395576	-168.7956901
-0.004396894	-168.709242
-0.004396528	-168.7493303
-0.00439812	-168.7192732
-0.004398488	-168.7545181
-0.004399659	-168.7230999
-0.004399891	-168.7288787
-0.004400674	-168.8040209
-0.004400435	-168.7304137
-0.004401511	-168.790052
-0.004402046	-168.7754584
-0.004402782	-168.8337062
-0.004402559	-168.8986876
-0.004403746	-168.855457
-0.004405246	-168.9767248
-0.004405372	-168.9270348
-0.004405624	-168.9574529
-0.004406756	-168.9326511
-0.004407044	-169.0474098
-0.004408658	-169.051069
-0.004408469	-169.0757843
-0.004408879	-169.1268068
-0.004408801	-169.1139992
-0.0044102	-169.1671423
-0.004409675	-169.1514209
-0.004412254	-169.1853241
-0.004412202	-169.2057994
-0.00441364	-169.3374175
-0.004413993	-169.3233436
-0.004415478	-169.3527152
-0.004414418	-169.4402883
-0.004415433	-169.4336453
-0.004416541	-169.4761567
-0.004418528	-169.4999677
-0.004415314	-169.5559011
-0.004418742	-169.5610499
-0.004418815	-169.6805614
-0.004419777	-169.6618068
-0.004420857	-169.7055538
-0.004420574	-169.768402
-0.004422267	-169.745209
-0.004421638	-169.7631932
-0.004422757	-169.8180917
-0.004423119	-169.9120627
-0.004422916	-169.8845841
-0.004424127	-169.9796279
-0.004424657	-169.929478
-0.004426336	-169.9823025
-0.004426199	-169.9746314
-0.004427216	-170.0589167
-0.004427707	-170.0426072
-0.004428404	-170.1723931
-0.004428633	-170.17158
-0.004428348	-170.2173323
-0.004430982	-170.2711052
-0.004430542	-170.2369592
-0.004431064	-170.3190665
-0.004432913	-170.2747348
-0.004432682	-170.3616844
-0.004434447	-170.2665333
-0.004435037	-170.3673834
-0.004434199	-170.3925876
-0.004435464	-170.5296467
-0.004437363	-170.4994747
-0.00443765	-170.4844079
-0.004437148	-170.5712248
-0.004437884	-170.6188261
-0.004438662	-170.6468694
-0.004439771	-170.6880985
-0.004439251	-170.6793137
-0.004439778	-170.7417366
-0.004440181	-170.7165945
-0.004442116	-170.7511628
-0.004443274	-170.7552588
-0.004443222	-170.8143306
-0.004443106	-170.8161816
-0.004443716	-170.7569582
-0.004445489	-170.7664921
-0.004446696	-170.8573797
-0.004447205	-170.9303673
-0.004445451	-170.9088621
-0.004448992	-170.892054
-0.004448978	-170.8844894
-0.004450081	-170.9653091
-0.004450568	-170.895839
-0.004450836	-170.9659279
-0.004451019	-171.0306214
-0.004451971	-171.0420748
-0.004452812	-171.046781
-0.004452356	-171.0499509
-0.004454796	-171.1870615
-0.004454585	-171.110036
-0.004454651	-171.0734158
-0.00445474	-171.1415005
-0.004456457	-171.145749
-0.004458595	-171.0822602
-0.004456989	-171.1307584
-0.004458257	-171.170316
-0.004459481	-171.1933647
-0.004460547	-171.2051182
-0.004461361	-171.233956
-0.004460714	-171.2505271
-0.004461564	-171.2857006
-0.004461916	-171.2863533
-0.004462728	-171.386219
-0.004461968	-171.3813253
-0.00446435	-171.3622386
-0.004465097	-171.3690747
-0.004466294	-171.3966318
-0.004467272	-171.4410953
-0.004466905	-171.4685563
-0.004467525	-171.5092714
-0.004467409	-171.5770602
-0.004468705	-171.5868503
-0.004469413	-171.5745385
-0.004470731	-171.6173018
-0.004470513	-171.6752289
-0.004473594	-171.6976779
-0.004471877	-171.779915
-0.004472506	-171.7704871
-0.004474151	-171.8118886
-0.004473198	-171.8075241
-0.004474283	-171.8584889
-0.004475564	-171.8267773
-0.004475651	-171.9339503
-0.004476491	-171.908821
-0.004476758	-171.9123059
-0.004478919	-171.9558661
-0.004478584	-172.0268344
-0.004480077	-171.9848711
-0.004478975	-172.0189717
-0.004480792	-171.9766693
-0.004480719	-172.1122982
-0.004480938	-172.0816601
-0.004482182	-172.1294063
-0.004481301	-172.1477051
-0.004483532	-172.2174424
-0.004483912	-172.22661
-0.00448463	-172.2557005
-0.004485086	-172.2686876
-0.004484547	-172.2308347
-0.004487618	-172.286321
-0.004487373	-172.3006109
-0.004489718	-172.3209921
-0.004489235	-172.3601231
-0.004488791	-172.3098586
-0.004491357	-172.2998588
-0.004490516	-172.3755496
-0.004490035	-172.3995089
-0.004493064	-172.3846639
-0.004492317	-172.3202026
-0.004491448	-172.3015077
-0.004492526	-172.2797399
-0.004492084	-172.1588824
-0.004493748	-172.1010933
-0.004493006	-172.0227559
-0.004493193	-171.8761992
-0.004492698	-171.8190491
-0.004492871	-171.7791345
-0.004495227	-171.669782
-0.004493981	-171.6565661
-0.004493785	-171.5612076
-0.004495098	-171.470155
-0.004493261	-171.370169
-0.00449353	-171.2914546
-0.004493358	-171.2304134
-0.004492103	-171.0986564
-0.004493626	-171.0297182
-0.004493277	-170.9283164
-0.00449393	-170.9116136
-0.004492769	-170.8273994
-0.004493457	-170.8025048
-0.004494494	-170.8033714
-0.004493811	-170.7041618
-0.004491763	-170.6886454
-0.004492313	-170.5645473
-0.004492826	-170.5207457
-0.004492055	-170.54429
-0.004493397	-170.3657881
-0.004492566	-170.4009507
-0.00449302	-170.2663709
-0.00449311	-170.3009264
-0.004492919	-170.202224
-0.004491968	-170.1066567
-0.00449301	-170.0445121
-0.004491984	-170.0375784
-0.004491703	-170.0525898
-0.004494221	-170.0097663
-0.004491911	-170.0325965
-0.004492692	-169.9769492
-0.004492116	-169.8949022
-0.004492999	-169.8476786
-0.00449369	-169.7854918
-0.004492773	-169.7394422
-0.004492166	-169.78154
-0.004492024	-169.6466565
-0.004490819	-169.6841668
-0.00449167	-169.6193075
-0.00449206	-169.595864
-0.004492706	-169.5042266
-0.004492696	-169.4489806
-0.004492725	-169.3851665
-0.004491245	-169.3805237
-0.004492176	-169.2652991
-0.004492044	-169.2483133
-0.004491863	-169.2625401
-0.004491085	-169.3000891
-0.004492472	-169.1714479
-0.004489798	-169.168026
-0.004493367	-169.0985843
-0.004492184	-169.0949977
-0.004491887	-169.0694711
-0.004492107	-169.0170799
-0.004491088	-169.0071436
-0.004492672	-168.9068453
-0.004490876	-168.941612
-0.004491227	-168.8759757
-0.004491424	-168.7985313
-0.004492333	-168.7325082
-0.004492878	-168.7657995
-0.004492039	-168.6510593
-0.004491883	-168.652447
-0.004491147	-168.561107
-0.004491741	-168.6250207
-0.004491767	-168.505964
-0.004491771	-168.4229688
-0.004491135	-168.3695741
-0.004493448	-168.3113433
-0.004491697	-168.3099673
-0.004491572	-168.2451074
-0.004492313	-168.1630215
-0.00449241	-168.1520829
-0.004491889	-168.1715703
-0.004491595	-168.0627731
-0.004492132	-167.992512
-0.004491347	-167.9640795
-0.004491467	-167.9082444
-0.004491942	-167.8001275
-0.00449121	-167.8362594
-0.004492701	-167.7913648
-0.004491282	-167.7670944
-0.004491848	-167.7662987
-0.004491377	-167.7047524
-0.004492525	-167.7425852
-0.004491575	-167.6673482
-0.004491318	-167.6072231
-0.004492429	-167.6478598
-0.00449195	-167.5830795
-0.00449235	-167.5913556
-0.004491193	-167.5742808
-0.004492027	-167.5645866
-0.004491651	-167.5829871
-0.004491244	-167.4837073
-0.004491484	-167.4766692
-0.004491817	-167.4472313
-0.004493043	-167.3971609
-0.004492614	-167.3683662
-0.004491535	-167.3715638
-0.004492213	-167.4078774
-0.004492323	-167.2697824
-0.004492341	-167.3150732
-0.004492	-167.2795549
-0.004491075	-167.337104
-0.004491662	-167.2862165
-0.004492015	-167.1688568
-0.004491726	-167.1948208
-0.004490161	-167.2512696
-0.004491775	-167.1777712
-0.004491321	-167.1345834
-0.00449215	-166.8755832
-0.004490933	-166.6658577
-0.004492506	-166.2938341
-0.00449113	-166.2675612
-0.004492117	-166.1233006
-0.004492632	-166.1552401
-0.004491585	-166.1010894
-0.004492308	-166.0138803
-0.004492547	-166.0310605
-0.004491144	-165.9985265
-0.004492782	-165.9639796
-0.004491265	-165.9541261
-0.004492286	-165.9619768
-0.00449151	-165.9467626
-0.004492063	-165.9389328
-0.004491625	-165.847332
-0.004491267	-165.8695
-0.004491406	-165.543657
-0.004492254	-165.8411263
-0.004491134	-165.6329597
-0.004492185	-165.7453132
-0.004491434	-165.7126842
-0.004491158	-165.6365537
-0.004491474	-165.6140615
-0.004491706	-165.6244098
-0.004490076	-165.7005684
-0.004491997	-165.6262422
-0.004491661	-165.6295142
-0.004491473	-165.6057146
-0.004489854	-165.5936904
-0.004491941	-165.5372701
-0.004491678	-165.502469
-0.004492041	-165.4567491
-0.004492098	-165.4564471
-0.004491219	-165.4795894
-0.004491514	-165.4354033
-0.004491579	-165.4372648
-0.004491141	-165.414673
-0.004492009	-165.4030782
-0.004491378	-165.3345474
-0.004492402	-165.4049876
-0.004491164	-165.3820122
-0.004491025	-165.3941298
-0.004491344	-165.3811554
-0.004491712	-165.3010466
-0.00449066	-165.2624725
-0.004490859	-165.192905
-0.004491077	-165.2502601
-0.004490832	-165.2543062
-0.00449174	-165.2400427
-0.004491302	-165.2572584
-0.004491436	-165.2009628
-0.004491413	-165.1752009
-0.004490568	-165.1551036
-0.004491912	-165.076729
-0.004492343	-165.1835556
-0.00449079	-165.0371414
-0.004491828	-165.0548828
-0.004491615	-164.9880735
-0.004490193	-165.0045576
-0.004491767	-165.0059352
-0.00449055	-165.0066666
-0.004492774	-164.9788841
-0.004491139	-164.9202918
-0.004491157	-164.9045213
-0.004490646	-164.913079
-0.004491042	-164.9942877
-0.004491589	-164.9344795
-0.004490927	-164.8905769
-0.004490632	-164.8789299
-0.004490844	-164.8847462
-0.004490925	-164.939893
-0.004491346	-164.8440542
-0.004490794	-164.8490011
-0.004491272	-164.844459
-0.004490835	-164.8972556
-0.004490108	-164.89872
-0.004490523	-164.9335473
-0.004492519	-164.8534062
-0.004490885	-164.8645227
-0.004491568	-164.7848491
-0.004490654	-164.828936
-0.004491057	-164.7630971
-0.004491395	-164.7769005
-0.00449143	-164.7269146
-0.004491224	-164.7482011
-0.004492039	-164.7090539
-0.004491398	-164.7147925
-0.004491765	-164.6215868
-0.004491978	-164.6670972
-0.004491513	-164.6258834
-0.004491884	-164.6605218
-0.004490467	-164.6637354
-0.004490417	-164.6261649
-0.004491791	-164.5921133
-0.00449046	-164.5880621
-0.004490495	-164.5630579
-0.004490668	-164.5685347
-0.004490516	-164.5258449
-0.004491085	-164.5261943
-0.00448912	-164.4506622
-0.004491816	-164.4021595
-0.004491527	-164.417027
-0.004492223	-164.3324049
-0.004491992	-164.2856018
-0.004490933	-164.3276171
-0.004492017	-164.2508309
-0.0044911	-164.2056267
-0.004491029	-164.1634832
-0.004490011	-164.2375039
-0.004490134	-164.2053605
-0.004491158	-164.2077968
-0.004491143	-164.1532561
-0.004491557	-164.135014
-0.0044915	-164.1107049
-0.004491358	-164.083942
-0.004490273	-164.0718568
-0.004491279	-164.0433258
-0.004492212	-164.0571845
-0.004490552	-164.0498498
-0.00449027	-163.8922124
-0.004490284	-163.7839468
-0.00448758	-163.6770129
-0.004488257	-163.3756993
-0.004487668	-163.2207173
-0.004487428	-162.9865573
-0.004486163	-162.8566824
-0.004482949	-162.763521
-0.004482789	-162.6467131
-0.004482205	-162.5281553
-0.004481574	-162.330023
-0.004481147	-162.205329
-0.004481117	-161.9817881
-0.004480713	-161.9315165
-0.004480352	-161.7818421
-0.00447688	-161.6894983
-0.004478291	-161.5380817
-0.00447713	-161.4555989
-0.004476671	-161.3692358
-0.004476261	-161.2690115
-0.004474375	-161.0815503
-0.004474168	-161.0288888
-0.004474944	-160.8394351
-0.004473237	-160.74222
-0.004472423	-160.5893643
-0.004472244	-160.4581704
-0.004471452	-160.3719084
-0.004470359	-160.2630936
-0.004471031	-160.0959689
-0.004468242	-160.0204679
-0.004468962	-159.8869062
-0.004468152	-159.7445039
-0.004466993	-159.5954762
-0.004465683	-159.4714651
-0.004466003	-159.3604235
-0.004465853	-159.3096689
-0.004465429	-159.1065917
-0.004464046	-159.0418082
-0.004463508	-158.876505
-0.004463014	-158.7411777
-0.004462144	-158.6148444
-0.004461503	-158.5700875
-0.004461555	-158.4291654
-0.004460322	-158.323363
-0.004459073	-158.2170103
-0.004459095	-158.0804863
-0.004458905	-158.0059491
-0.004458393	-157.8521865
-0.004456219	-157.7330803
-0.004456147	-157.6292971
-0.004455517	-157.5042284
-0.004455263	-157.3629903
-0.004453967	-157.2398095
-0.004452793	-157.0406558
-0.004452151	-156.9197716
-0.004451496	-156.8023038
-0.004452167	-156.659273
-0.004450516	-156.4927987
-0.004449851	-156.4018021
-0.004448919	-156.3082644
-0.004448381	-156.2252663
-0.004449084	-156.1416374
-0.004446051	-156.0052141
-0.004446754	-155.8650404
-0.004445831	-155.7863413
-0.004445113	-155.6164202
-0.004444825	-155.5850753
-0.00444252	-155.4042481
-0.004443769	-155.3209721
-0.004443692	-155.1653812
-0.004442691	-155.0363279
-0.004441461	-154.9368075
-0.004441307	-154.866076
-0.004439814	-154.7419821
-0.004439266	-154.56279
-0.004440658	-154.4694863
-0.004438025	-154.4062143
-0.00443778	-154.2679151
-0.004437565	-154.1872988
-0.004437	-154.0271219
-0.004435212	-154.0266164
-0.004434825	-153.8718938
-0.00443381	-153.8151595
-0.004432687	-153.717572
-0.004432073	-153.6245712
-0.004432464	-153.5254061
-0.004432368	-153.4753409
-0.004430931	-153.4301662
-0.00443023	-153.3210969
-0.004429151	-153.1238367
-0.004428975	-153.1125836
-0.004427662	-152.99949
-0.004427196	-152.8940744
-0.004426324	-152.8285952
-0.00442578	-152.6973768
-0.004424697	-152.6656983
-0.004424671	-152.5398682
-0.004424274	-152.439966
-0.004422683	-152.3488957
-0.004423367	-152.183165
-0.00442158	-152.1763304
-0.004420678	-151.9621939
-0.004419749	-151.8915824
-0.004420461	-151.8553789
-0.004418787	-151.7032729
-0.004419275	-151.6417099
-0.004418117	-151.4639962
