Out-of-plane chord rotation [rad]	Out-of-plane Moment [kN.m]
0.006871092	286.6881496
0.006877516	286.8773231
0.006883362	287.068649
0.006888921	287.2482852
0.006894649	287.4465335
0.006902688	287.6222407
0.006907456	287.8041695
0.006913983	287.9909502
0.006920751	288.1665002
0.006926019	288.370347
0.006933052	288.5563101
0.006940395	288.7331491
0.006944911	288.930316
0.006952629	289.1271253
0.006958076	289.3400383
0.006964069	289.5723183
0.006970931	289.7644485
0.006976482	289.9424218
0.006983308	290.1343588
0.00698947	290.3279711
0.006995137	290.5094889
0.007002057	290.7031317
0.007008695	290.8928899
0.007015166	291.0850163
0.007019321	291.2708069
0.007026093	291.4432384
0.007031828	291.635858
0.007040122	291.8176584
0.007044869	291.9947276
0.007053083	292.1678137
0.007057616	292.3692299
0.007064457	292.5604611
0.007071763	292.7441375
0.007076603	292.9315816
0.007082447	293.0961521
0.00708831	293.2966011
0.007095067	293.4844038
0.007100975	293.6588144
0.007107536	293.8416892
0.007114253	294.0014986
0.007120222	294.1893495
0.007126727	294.3672707
0.007132481	294.5479966
0.007137937	294.7121513
0.00714501	294.8949214
0.007151189	295.0694738
0.007157022	295.2494166
0.007163177	295.4311068
0.007169154	295.6234268
0.007175825	295.806613
0.007182886	296.0119603
0.007188545	296.1894535
0.007193653	296.3685859
0.007200361	296.560989
0.007207396	296.7317488
0.007214779	296.8943185
0.007219465	297.0731339
0.007225291	297.2395621
0.00723337	297.4218186
0.007238749	297.6054616
0.007245067	297.7689842
0.007250686	297.9328498
0.007257172	298.1080865
0.007264215	298.2679441
0.007269605	298.4323421
0.007276853	298.5969805
0.007282589	298.7743697
0.007288657	298.9441007
0.007294169	299.1230994
0.007300865	299.2924841
0.007306393	299.4493124
0.00731396	299.6130283
0.007318874	299.7820718
0.007325637	299.9310726
0.007331154	300.0976504
0.007337329	300.2372167
0.007342079	300.3968484
0.007350058	300.563928
0.007354611	300.7054362
0.00736072	300.8755334
0.00736707	301.0402779
0.007373209	301.200669
0.0073794	301.3714331
0.007384815	301.5204822
0.007391483	301.6876468
0.007396662	301.8427757
0.007402277	302.0043356
0.007408636	302.1732326
0.007414217	302.3415194
0.007420675	302.5225629
0.00742648	302.6872898
0.007432908	302.8515345
0.007438152	303.0190634
0.007442676	303.1906902
0.007448781	303.3571486
0.007455883	303.5417432
0.007461755	303.7056502
0.007466794	303.8842979
0.007472911	304.0813134
0.007480135	304.2591126
0.007485047	304.4395878
0.007492643	304.6313288
0.007497183	304.8051847
0.007501028	304.9977314
0.007509316	305.1852885
0.007513846	305.3623167
0.007520483	305.5552225
0.007526324	305.7224895
0.007531017	305.9049878
0.007538682	306.0800978
0.007544434	306.261445
0.007548792	306.4558484
0.00755544	306.6359933
0.007561165	306.829112
0.007567837	307.0087244
0.007574211	307.1942584
0.007580392	307.3750875
0.007585391	307.5507666
0.007591045	307.7343934
0.007595394	307.9102457
0.007602533	308.0848659
0.007608911	308.2771838
0.00761513	308.4544626
0.007620419	308.6227513
0.007625207	308.7957485
0.007631948	308.9805585
0.007637757	309.1468582
0.00764317	309.3336713
0.007649469	309.5157476
0.007656309	309.6876735
0.007662036	309.8795694
0.007668005	310.0535642
0.007674377	310.2255465
0.007679541	310.4192796
0.007685764	310.5903022
0.00769089	310.7880732
0.007697925	310.9736423
0.00770254	311.1580791
0.007709354	311.3371686
0.007714434	311.520089
0.007720403	311.7072532
0.007726432	311.8931517
0.007732243	312.0921377
0.007738095	312.2689948
0.007744201	312.4440713
0.007752168	312.6287097
0.00775672	312.7949339
0.007762858	312.9684935
0.007768261	313.1478638
0.00777307	313.3176693
0.007779635	313.4854394
0.007786287	313.6606048
0.00778946	313.8296076
0.007794838	313.994245
0.007800675	314.1551428
0.00780563	314.3201665
0.007810619	314.4795704
0.007816914	314.6539721
0.007823446	314.820164
0.007827403	314.986818
0.007832633	315.1344449
0.007838194	315.2931814
0.007843398	315.4376739
0.007848701	315.596592
0.007853595	315.7506058
0.007859851	315.8935367
0.007863883	316.0471383
0.007871178	316.1941447
0.007873603	316.3459797
0.007879752	316.5017972
0.007883887	316.6561642
0.007889737	316.8091811
0.007896434	316.9589678
0.007901596	317.1007936
0.007906967	317.244287
0.007912559	317.3819971
0.00791618	317.5187586
0.007922445	317.6449357
0.007927095	317.783725
0.007932894	317.9173644
0.007938644	318.0477579
0.007943631	318.1744649
0.007948082	318.3125516
0.00795316	318.4303269
0.007959025	318.5524479
0.007964038	318.6693308
0.007968438	318.7719958
0.007974382	318.897229
0.007978637	319.0013635
0.007984704	319.1118155
0.007990457	319.2175751
0.007994726	319.3109872
0.007999678	319.4082671
0.008003237	319.5083617
0.008009075	319.6026206
0.008013265	319.6935297
0.00801757	319.7925929
0.008022716	319.8896275
0.008027569	319.980632
0.008032111	320.0871812
0.008034969	320.191167
0.008040181	320.2871047
0.008044364	320.39418
0.008050336	320.4928468
0.008053955	320.6077592
0.008059566	320.7013207
0.008063217	320.7923351
0.008067405	320.8946785
0.008072969	320.9930708
0.008078567	321.0984073
0.008081637	321.2080393
0.008086795	321.3186431
0.008089894	321.4290031
0.008096056	321.5365311
0.008099412	321.6509601
0.008104834	321.7644745
0.008109371	321.8893111
0.008112695	322.0087375
0.008117121	322.1184043
0.008123146	322.2346366
0.008127347	322.3459382
0.008131713	322.4573811
0.008135913	322.5759443
0.008139564	322.7058598
0.008145196	322.818617
0.008148933	322.9406658
0.008154279	323.0609071
0.008159869	323.1842106
0.008163377	323.3044981
0.008168542	323.4172237
0.008174701	323.5462683
0.008177066	323.6685852
0.008181873	323.7832348
0.008186457	323.9060996
0.008192154	324.0214472
0.008195132	324.1437172
0.008199749	324.2636841
0.008206685	324.3733138
0.008210276	324.4929876
0.008213656	324.6170972
0.008218544	324.742173
0.008223143	324.8643998
0.008227874	324.9847194
0.008231978	325.1234695
0.008237343	325.2439172
0.00824182	325.3657151
0.008246832	325.5011453
0.008250564	325.6059033
0.008255027	325.7239795
0.0082607	325.8305379
0.008266286	325.9409668
0.008270579	326.0689234
0.008272483	326.1797291
0.008278513	326.2993393
0.008282905	326.4048626
0.008286548	326.5053298
0.008291314	326.6242206
0.008296898	326.7340158
0.008301049	326.8309032
0.008306268	326.9290823
0.00831034	327.0330513
0.008314256	327.1290556
0.008319442	327.2298807
0.008324062	327.3100727
0.008327965	327.4010229
0.008333401	327.4862143
0.008336859	327.5618983
0.008341311	327.6446715
0.008347394	327.7130207
0.008350658	327.8039452
0.008355232	327.8806665
0.008359961	327.9509929
0.008363223	328.0418777
0.008367143	328.1166569
0.008370805	328.1912388
0.008375432	328.2730243
0.00837835	328.3287238
0.008383707	328.4004909
0.008387597	328.468234
0.008390367	328.5497795
0.008393344	328.6338322
0.008399634	328.7061805
0.008402053	328.7829329
0.008405642	328.8588124
0.008411066	328.9496983
0.008413969	329.0179998
0.00841718	329.0995427
0.008421097	329.1720486
0.00842554	329.2629835
0.008430468	329.3217673
0.008432975	329.3833876
0.00843759	329.4632102
0.008440478	329.5200639
0.008446831	329.5908083
0.008449669	329.6440991
0.008452445	329.7140049
0.008456736	329.7770134
0.008463085	329.8276282
0.008463418	329.8848511
0.00846843	329.947799
0.008473129	330.0046959
0.008476859	330.0752572
0.008480197	330.1204112
0.008484176	330.1825516
0.008487266	330.2285995
0.0084923	330.2690934
0.00849694	330.3144906
0.008501204	330.357234
0.008503605	330.3970627
0.008508033	330.4290704
0.008510707	330.4637556
0.008513444	330.4946459
0.008518235	330.5268204
0.008519083	330.5640303
0.008524097	330.6033712
0.00852633	330.65142
0.008529919	330.6828028
0.008534451	330.7334663
0.00853766	330.7620087
0.008539437	330.7923919
0.008542874	330.825167
0.008546227	330.8551363
0.008549366	330.8952896
0.008554176	330.9316282
0.008555567	330.979509
0.008559348	331.0078412
0.008562128	331.0406452
0.008565774	331.0876555
0.008569958	331.1180262
0.008572177	331.1593755
0.00857669	331.2037633
0.008578628	331.2558092
0.008582079	331.2938101
0.008585444	331.3506375
0.008588992	331.4131376
0.008592618	331.4826163
0.00859456	331.5493458
0.008597325	331.614396
0.008601053	331.6722502
0.008605669	331.7469437
0.008607246	331.8217923
0.008611629	331.9006726
0.00861384	331.9753285
0.008616457	332.0469806
0.008621651	332.1250938
0.008625769	332.2116733
0.008627624	332.2973457
0.00863121	332.3809551
0.008634647	332.4655528
0.008637695	332.5480406
0.008641381	332.6395783
0.008643555	332.7168469
0.008646574	332.808842
0.008652753	332.8929002
0.008654306	332.9825837
0.008657956	333.0649504
0.00866009	333.1494568
0.008664366	333.236735
0.008668166	333.3133334
0.008670787	333.3957551
0.008673247	333.4789776
0.008676563	333.5568197
0.008679665	333.641948
0.008683162	333.7329351
0.00868631	333.8061642
0.008690186	333.8815114
0.008693435	333.9604323
0.008696763	334.038529
0.008698894	334.1252362
0.008702413	334.2011437
0.008705527	334.2674199
0.008708927	334.3448107
0.008712244	334.424733
0.00871489	334.5046637
0.008718516	334.5678421
0.008722312	334.6407848
0.008724853	334.7282284
0.008730266	334.7994296
0.00873245	334.8836404
0.008736089	334.964765
0.008738615	335.0507273
0.008741352	335.1302944
0.008744816	335.2096422
0.008747795	335.2929051
0.008750863	335.3603438
0.00875641	335.4349123
0.008756004	335.506782
0.008761324	335.579811
0.008765266	335.6395081
0.008768173	335.7123007
0.008771658	335.780503
0.008775137	335.8386355
0.008777482	335.9076592
0.008781619	335.9753035
0.00878469	336.0534967
0.008788367	336.1344863
0.008790187	336.2006053
0.008793861	336.2728561
0.008796969	336.3380986
0.008801007	336.4103138
0.008803419	336.485585
0.008806751	336.5408007
0.008811165	336.6081234
0.00881451	336.6706692
0.008815944	336.7242589
0.00882124	336.7791892
0.008822862	336.8322243
0.008826885	336.8894075
0.008829554	336.9382315
0.008833397	336.9995289
0.008837169	337.0343547
0.008839864	337.0916668
0.00884401	337.1416952
0.008846555	337.1905857
0.008850068	337.2385603
0.00885309	337.2851204
0.00885664	337.3330189
0.008859472	337.3783028
0.008863758	337.4136556
0.008865803	337.456909
0.008868418	337.4861049
0.008873969	337.5191712
0.008876109	337.5429736
0.008879355	337.5683813
0.00888287	337.5983579
0.008886286	337.6196787
0.008888091	337.6490739
0.008892091	337.6661655
0.008892837	337.686795
0.0088962	337.7068557
0.008898931	337.7329004
0.008902298	337.7583656
0.008904966	337.7791594
0.008908184	337.8047906
0.008910396	337.8243505
0.008911588	337.8537435
0.008914803	337.8714662
0.008917608	337.8924659
0.008919927	337.9161186
0.008922572	337.9369417
0.008925145	337.9551477
0.008928247	337.9690435
0.008929981	337.9740228
0.008933238	337.9906092
0.008935927	337.9954303
0.00893827	338.010186
0.008941398	338.0198375
0.008943764	338.0304036
0.008944862	338.0334654
0.00894897	338.0376044
0.008952635	338.0332507
0.008953509	338.0306598
0.008956875	338.0286101
0.008959664	338.0205113
0.008961539	338.0235686
0.008964696	338.0062526
0.008967265	337.9972141
0.008967998	337.982313
0.008972059	337.9702262
0.008974426	337.9474951
0.00897731	337.9309149
0.008979312	337.9072011
0.00898279	337.8877858
0.008984446	337.8719511
0.008987772	337.8495704
0.008990453	337.8220103
0.008990548	337.8012639
0.008993839	337.7784033
0.008994953	337.757474
0.008997803	337.7355479
0.009000711	337.710168
0.009002564	337.6896567
0.009004021	337.6629127
0.009005858	337.6439917
0.009008234	337.6265462
0.009010591	337.6029731
0.00901237	337.5891254
0.009013384	337.5709061
0.009015147	337.5526523
0.009017629	337.525669
0.009018946	337.5096353
0.009020806	337.4939423
0.009023157	337.4759978
0.009024901	337.4619935
0.009026437	337.4461669
0.009030006	337.4324989
0.009031778	337.4172092
0.009032336	337.393844
0.009033711	337.3767165
0.009037204	337.3616988
0.009039117	337.3532797
0.009040995	337.3362956
0.009042794	337.3238084
0.009045078	337.3149065
0.009045852	337.2984718
0.009047539	337.2849082
0.00904889	337.2783923
0.009052745	337.2725593
0.009054023	337.2527962
0.009055538	337.2416232
0.009057794	337.2495802
0.009060594	337.2432112
0.009062155	337.2446871
0.009064551	337.2417026
0.009066776	337.2406411
0.00906768	337.2479597
0.00907039	337.2435141
0.009073117	337.2552715
0.009074361	337.2516983
0.00907552	337.257398
0.009078115	337.262631
0.009081294	337.265785
0.009081225	337.2816386
0.009084323	337.2833056
0.009086215	337.284926
0.009087031	337.2876169
0.009089143	337.3002664
0.009092079	337.313342
0.009094189	337.3165507
0.009096269	337.3309629
0.009097688	337.3565612
0.009098746	337.3595008
0.009101218	337.3755607
0.009104433	337.4073911
0.009104816	337.4226401
0.009107736	337.4369557
0.009108026	337.4573494
0.009110873	337.4763006
0.009111669	337.4990839
0.009115556	337.5265784
0.009117449	337.5472475
0.009118434	337.5692987
0.009120983	337.5951762
0.009122348	337.6222872
0.009123877	337.6557184
0.009126158	337.6841409
0.0091295	337.7236596
0.009131206	337.7540926
0.009132115	337.7919562
0.009133871	337.8373396
0.009136751	337.8835082
0.009138094	337.9253493
0.009139536	337.9626872
0.009142094	338.0236386
0.009144302	338.0730538
0.009145301	338.1156777
0.009147437	338.1685434
0.009149788	338.2212948
0.009151442	338.2690895
0.009153879	338.3254146
0.009156039	338.3701106
0.00915886	338.4209004
0.009159861	338.4718352
0.009162905	338.5287431
0.009164776	338.5831311
0.009165508	338.6417603
0.00916788	338.6993682
0.009169246	338.7467929
0.009171679	338.8045682
0.009173909	338.8492795
0.009174254	338.9003166
0.009175892	338.9392216
0.009178172	338.9812221
0.009181871	339.021054
0.009182072	339.0539695
0.009185231	339.0818806
0.009186027	339.1092567
0.009188537	339.1428732
0.009190908	339.1558018
0.00919311	339.1759564
0.009195111	339.1862147
0.009197704	339.1994333
0.009198177	339.2045378
0.009199991	339.2083636
0.00920176	339.2112106
0.009204848	339.2109351
0.009205568	339.1975971
0.009210125	339.1903511
0.009210072	339.1760053
0.009212049	339.1615759
0.00921332	339.1357287
0.009215867	339.1132969
0.009217354	339.0934002
0.009221148	339.0634737
0.00922146	339.043692
0.009221315	339.0155736
0.009222339	338.9915403
0.009225401	338.9713118
0.009226584	338.9430504
0.00922751	338.9278206
0.009230163	338.9031307
0.009230707	338.8835609
0.009232158	338.8618363
0.00923384	338.8388691
0.009234764	338.8146255
0.009236036	338.7987627
0.009236638	338.7812237
0.009239162	338.7598575
0.00923889	338.7442173
0.009240982	338.730252
0.009242194	338.7114139
0.009243779	338.7031719
0.009244255	338.6922164
0.009245549	338.6784385
0.009245612	338.6689647
0.009249207	338.6631285
0.009250302	338.6606507
0.009250675	338.6560165
0.009251679	338.6558532
0.0092538	338.6388423
0.009253609	338.6243086
0.00925646	338.6236899
0.009257412	338.6081923
0.009258369	338.6002836
0.009260436	338.584964
0.00926179	338.5773008
0.009261985	338.5693702
0.00926436	338.5557137
0.009265742	338.5441601
0.009265662	338.5339549
0.009267663	338.5246851
0.009269527	338.5177393
0.009269157	338.5098108
0.009272363	338.5048397
0.009271791	338.4970004
0.009275582	338.4956783
0.009276266	338.4927758
0.009277087	338.4847422
0.009278238	338.4782786
0.009278604	338.4597817
0.009280996	338.4498975
0.009281288	338.4316904
0.009283398	338.4176157
0.009284309	338.409499
0.009285193	338.4042717
0.009287471	338.3977016
0.009289207	338.3840285
0.009289932	338.3798553
0.00929093	338.3651956
0.009291993	338.3498048
0.009293443	338.3355919
0.009295425	338.3186014
0.009296408	338.2937917
0.00929768	338.281987
0.00929848	338.2609741
0.009300595	338.2330692
0.009301739	338.1980204
0.009303118	338.1734805
0.009303102	338.1315582
0.009305043	338.0893785
0.009305741	338.0469797
0.009308674	337.9980769
0.009309441	337.950066
0.0093106	337.9012584
0.00931204	337.8553248
0.009313743	337.7945476
0.009314829	337.7407593
0.009315659	337.6780426
0.009316338	337.6136296
0.009318023	337.5492897
0.009319023	337.4870213
0.009320046	337.4148641
0.00931998	337.3413957
0.009322295	337.2723906
0.009322996	337.2046375
0.009324581	337.1351649
0.009323531	337.0635623
0.009324481	336.9994217
0.009325164	336.9198432
0.009326564	336.8435228
0.009326304	336.774391
0.009327544	336.7089524
0.009328071	336.632971
0.009329639	336.5702026
0.009328332	336.5006374
0.009329301	336.437432
0.009331038	336.3698181
0.009331912	336.3052347
0.009331504	336.2391764
0.009331992	336.1805594
0.009333109	336.1292345
0.009333978	336.0701417
0.009333737	336.022632
0.009335844	335.9761694
0.009335554	335.9218684
0.009336639	335.8741249
0.009336902	335.8314592
0.009338444	335.7878189
0.009339041	335.7500873
0.009338285	335.7144841
0.009340069	335.6727003
0.009340257	335.6305026
0.009339638	335.5903195
0.0093409	335.547763
0.009341225	335.5201829
0.0093426	335.4891031
0.009342543	335.4521712
0.009342652	335.4211378
0.00934429	335.3882966
0.009344643	335.3620947
0.009346223	335.3293467
0.009346691	335.2994723
0.009345883	335.2776065
0.009347973	335.2549096
0.009347801	335.2273997
0.00934849	335.2015715
0.009350464	335.1796647
0.00935042	335.150765
0.009350824	335.1150617
0.009351273	335.0972274
0.009351722	335.0673843
0.009352697	335.0383084
0.009351632	335.0147238
0.009354916	334.9736294
0.009355206	334.9324441
0.00935579	334.8975268
0.00935604	334.8664321
0.009356022	334.8235257
0.009356502	334.7872059
0.009357043	334.7364669
0.009358103	334.6800716
0.009358329	334.6285482
0.009360288	334.5685763
0.009360811	334.5071599
0.009360397	334.432192
0.009360882	334.3548188
0.009360681	334.2768107
0.009362625	334.1847575
0.009363294	334.1024345
0.009363808	334.0074489
0.009365328	333.9220148
0.00936518	333.8112733
0.009365881	333.7102478
0.00936658	333.5927901
0.00936667	333.4816366
0.009368994	333.3705277
0.009368205	333.2543043
0.009368367	333.1244258
0.009369497	333.006278
0.009371159	332.8760173
0.009370763	332.7460555
0.009370202	332.6139701
0.009370722	332.4885529
0.009370746	332.353942
0.009371075	332.2338687
0.009370819	332.1014464
0.009371011	331.9728748
0.00937167	331.8399515
0.009371326	331.7096972
0.00937084	331.5851509
0.00937051	331.4575077
0.009370616	331.3371263
0.009372431	331.2110498
0.009371571	331.0772089
0.009372018	330.9517419
0.009371465	330.8068831
0.009371584	330.6889902
0.009371638	330.5556691
0.009371423	330.4431536
0.009370749	330.2937988
0.009370771	330.1577418
0.009370969	330.0252764
0.009371829	329.8951342
0.009371266	329.7659335
0.009370221	329.6493922
0.009371337	329.5276266
0.009370622	329.3997594
0.009370653	329.2685539
0.009370928	329.1515745
0.009372703	329.0185178
0.009370951	328.8943006
0.009371517	328.77166
0.00937046	328.6568584
0.009369812	328.5361684
0.009370084	328.4229916
0.009370913	328.308168
0.009371112	328.1949858
0.009369582	328.0793409
0.009370051	327.9630274
0.009370422	327.8494908
0.009370069	327.7399425
0.009370672	327.6280691
0.009369484	327.5138386
0.009371032	327.4046613
0.009370375	327.3122678
0.009371915	327.2148965
0.009370149	327.1181795
0.009370923	327.0172795
0.009369317	326.9175628
0.009369149	326.809808
0.009370262	326.7098653
0.009370078	326.6162129
0.00936956	326.5289046
0.009370056	326.4263085
0.00936951	326.3256521
0.009369353	326.2269448
0.009370096	326.1272411
0.009369597	326.0250741
0.00936933	325.9306012
0.009369963	325.8313767
0.00936924	325.7360427
0.009370165	325.6296635
0.00936942	325.5328887
0.009368693	325.4417484
0.009368839	325.3492521
0.009370794	325.2549841
0.009368657	325.1661109
0.009369069	325.0740587
0.009368993	324.9804869
0.009370313	324.8941286
0.009370453	324.8015207
0.009369577	324.7101338
0.009369761	324.6231996
0.009369634	324.5463212
0.009369581	324.4582199
0.009369476	324.3716367
0.009370049	324.2834468
0.009370028	324.1894797
0.009369164	324.1122853
0.009369617	324.0352531
0.009370165	323.9649514
0.009371038	323.889085
0.009369569	323.8155951
0.009369417	323.7367401
0.009369204	323.6585218
0.009368784	323.5819358
0.009369834	323.5144309
0.009369927	323.4433807
0.009369253	323.3769691
0.009368294	323.3020899
0.009369289	323.2384511
0.009369702	323.1573853
0.00936943	323.0865443
0.009368818	323.0090936
0.009369742	322.9357989
0.009370096	322.860545
0.009370644	322.7826256
0.009369759	322.6963552
0.009369018	322.6007219
0.009369832	322.5061374
0.009369563	322.3989741
0.009370157	322.2880151
0.009369174	322.1738924
0.009369042	322.0439419
0.009369804	321.9163236
0.009367729	321.7868171
0.009369368	321.6419016
0.009369023	321.5023362
0.009368714	321.3552338
0.009369937	321.2102544
0.009369275	321.0564306
0.009369172	320.9024559
0.009369253	320.7427254
0.009367874	320.5680322
0.009368906	320.3999481
0.009368283	320.2243271
0.009368627	320.0537686
0.009368682	319.8825437
0.009369297	319.703302
0.009368367	319.5142825
0.009367285	319.3274281
0.009367363	319.1346286
0.009366111	318.9528459
0.009366125	318.765227
0.009364412	318.585952
0.00936514	318.4166172
0.009363263	318.2427678
0.009363586	318.0790675
0.009360582	317.9143781
0.009361441	317.7486497
0.009359945	317.5758895
0.009359134	317.4217559
0.009357648	317.2594607
0.00935871	317.1073746
0.009357442	316.9440902
0.009356853	316.7899134
0.009355514	316.626334
0.009355921	316.4727038
0.009354708	316.3204872
0.009353973	316.1621831
0.009353419	316.0109675
0.009352401	315.8617228
0.009351148	315.7083619
0.009351483	315.5603919
0.00935056	315.4164021
0.009350246	315.2707561
0.009347998	315.1278017
0.0093488	314.9848858
0.009348083	314.8464376
0.009347443	314.7100994
0.009347019	314.5689615
0.009346607	314.4320935
0.009344626	314.2883569
0.009344871	314.1561084
0.009343302	314.0220846
0.009342594	313.8938283
0.009342601	313.7588792
0.009342806	313.634753
0.009341053	313.494881
0.009340557	313.3736472
0.009340515	313.2414787
0.009341358	313.1291472
0.009338438	313.0003822
0.009337825	312.8751313
0.009336086	312.7510493
0.009336413	312.6247273
0.009335722	312.5000811
0.009336607	312.3786403
0.009334589	312.2470575
0.009334363	312.1289405
0.009332223	312.0079726
0.009331967	311.8894813
0.009331769	311.768164
0.009330535	311.6518349
0.009331003	311.5272849
0.009329307	311.3997258
0.009329362	311.2842135
0.009327895	311.167117
0.00932759	311.0420073
0.009327936	310.9274212
0.009327205	310.8030438
0.009324992	310.681432
0.009325698	310.5534641
0.009323967	310.4399091
0.009323642	310.3067208
0.009323116	310.1891072
0.009322721	310.0600816
0.009321752	309.94606
0.00932049	309.8293447
0.009320851	309.7249627
0.009319212	309.6080909
0.009318889	309.4857971
0.009318549	309.3737122
0.00931888	309.263617
0.009316519	309.1445618
0.009316349	309.032365
0.009314992	308.9230662
0.00931512	308.8025225
0.009313711	308.6887794
0.009313675	308.5766378
0.009312199	308.4778089
0.009312931	308.3675467
0.009310957	308.2680634
0.009311087	308.1638986
0.009310267	308.0622137
0.009310579	307.9568575
0.009308545	307.8592086
0.00930888	307.7563669
0.009307556	307.6524509
0.009307151	307.5604502
0.009306311	307.454202
0.00930523	307.3457408
0.009305058	307.2342563
0.009304554	307.1272142
0.009302725	306.9982323
0.009303449	306.8742094
0.009301735	306.750241
0.009301222	306.6208319
0.009301081	306.4895475
0.009299038	306.356436
0.009299448	306.2084664
0.009298311	306.058363
0.009297914	305.9128938
0.00929679	305.7567826
0.009297569	305.5970556
0.009295909	305.4252105
0.009295664	305.2507551
0.009295371	305.0672128
0.009293756	304.8938284
0.009293525	304.7004701
0.009292122	304.517604
0.009292035	304.3267335
0.009292006	304.1246395
0.009290408	303.927516
0.00928888	303.7147562
0.009288609	303.5242538
0.009286868	303.3148986
0.009286499	303.1188058
0.009285747	302.9063124
0.009283318	302.7105532
0.009282034	302.5117263
0.009280782	302.3259767
0.009280191	302.1248642
0.009278959	301.932951
0.009277567	301.734651
0.009276138	301.5461137
0.009273633	301.3539736
0.009273056	301.1697352
0.009271453	300.9787754
0.009269982	300.7930796
0.009268407	300.608043
0.009267289	300.4254342
0.009266098	300.2343879
0.009265758	300.0293258
0.009263935	299.8289242
0.009262702	299.6200987
0.009261023	299.4100631
0.009261336	299.2070628
0.009257703	298.9939324
0.009258163	298.7780076
0.009255024	298.5517185
0.009254785	298.3342424
0.009253727	298.0992118
0.00925164	297.8675765
0.009249258	297.6311135
0.009248509	297.3892631
0.009249213	297.1310592
0.00924731	296.8878598
0.009244757	296.631569
0.009243487	296.3823063
0.009241659	296.1231565
0.00924043	295.8650446
0.009239713	295.6021427
0.009237591	295.3367239
0.009235713	295.0735955
0.009234962	294.809891
0.009232367	294.544143
0.009231303	294.2827185
0.009227789	294.0302464
0.00922726	293.7786897
0.009225445	293.5272844
0.009222815	293.2807171
0.009220762	293.0385366
0.009218352	292.7877442
0.009216552	292.5553476
0.009214541	292.31455
0.009212463	292.0744233
0.009211292	291.8377889
0.009209385	291.6053922
0.009206356	291.3777152
0.009204949	291.1545001
0.009202493	290.9383237
0.009199334	290.7118647
0.009198704	290.500532
0.009196847	290.2775071
0.00919464	290.0695446
0.009192695	289.8501124
0.009192094	289.6316658
0.009188736	289.4246346
0.009187252	289.2151653
0.00918467	288.9989863
0.009183863	288.7829227
0.009180453	288.5816034
0.009179826	288.3670628
0.009177053	288.1599351
0.009173793	287.9568136
0.009172728	287.7436872
0.00917072	287.5325551
0.009168549	287.3293899
0.009167072	287.1236608
0.009165744	286.9175843
0.009161661	286.7203825
0.00916105	286.5204861
0.009159387	286.3259602
0.009156008	286.1180853
0.009155181	285.9215498
0.009153701	285.7264919
0.009152001	285.5323826
0.009148727	285.330527
0.009147143	285.1423199
0.00914474	284.9485862
0.00914318	284.7625232
0.009141536	284.5788992
0.009138926	284.3819019
0.009136379	284.1987618
0.009135133	284.020866
0.009133729	283.8487283
0.009130849	283.6658019
0.009129913	283.4961619
0.00912728	283.3235317
0.009125116	283.1465237
0.009122781	282.9764393
0.009121088	282.8067752
0.009117478	282.6398163
0.009117127	282.4672798
0.009116133	282.3004268
0.009114166	282.1292605
0.009111949	281.9613895
0.0091097	281.7953843
0.00910721	281.6384276
0.00910557	281.4676998
0.009104143	281.3121112
0.009101574	281.1501639
0.009099402	280.9895718
0.009096995	280.8248432
0.009096093	280.6650654
0.009093409	280.5038994
0.009089607	280.3444496
0.009089118	280.1898318
0.009086537	280.0256097
0.009085178	279.8605306
0.009083327	279.6992668
0.009081065	279.5460036
0.009078539	279.3863281
0.009077604	279.2305453
0.00907519	279.073279
0.00907241	278.9204768
0.009071267	278.7644842
0.009070459	278.6121903
0.009066756	278.4593877
0.009064998	278.316944
0.009063314	278.1699548
0.009060726	278.025889
0.009059774	277.8818832
0.009057846	277.7426818
0.009054962	277.6026396
0.009055243	277.4467706
0.009050108	277.3017019
0.009049066	277.1543521
0.009048006	277.0057127
0.009045447	276.8465548
0.009043951	276.6952891
0.009042937	276.531849
0.009038498	276.3717666
0.009038128	276.2055047
0.009035042	276.0430905
0.0090338	275.8694188
0.009030643	275.6866129
0.009030193	275.5058675
0.009028019	275.3234405
0.009026784	275.1425881
0.009024915	274.9561041
0.009022263	274.7701332
0.009020375	274.5790205
0.009017588	274.3878688
0.009015065	274.1830588
0.009013784	273.9833654
0.009011559	273.774486
0.009011016	273.5669135
0.009008551	273.3521802
0.009005767	273.1431307
0.009003354	272.9332342
0.009001278	272.718948
0.008998709	272.5116344
0.00899608	272.2903909
0.00899385	272.0839932
0.008990798	271.8739136
0.008987527	271.662706
0.008986302	271.4569343
0.008982184	271.247353
0.008980243	271.0472007
0.00897842	270.8418132
0.00897485	270.640458
0.00897182	270.4460064
0.008968955	270.2403546
0.00896626	270.0458749
0.008964077	269.8465162
0.008959382	269.6522267
0.008958737	269.4713402
0.008956231	269.2827922
0.008954028	269.0991258
0.008951907	268.9129265
0.008947786	268.7245008
0.008944952	268.5382392
0.008942741	268.3429049
0.00894069	268.1561766
0.008938539	267.9669418
0.008934651	267.7832797
0.00893266	267.5928865
0.008929387	267.4184904
0.008925977	267.2342224
0.008924671	267.049756
0.008921589	266.8728258
0.008919343	266.687685
0.008917056	266.5110956
0.00891423	266.3272482
0.008910114	266.1559217
0.008908695	265.97512
0.00890594	265.7961789
0.008902318	265.6260049
0.008900989	265.4518635
0.008897149	265.2744108
0.008895336	265.0958831
