Rotation	Base moment [kN.m]	Axial Disp. [mm]
-0.0000145	22.5863	0.176443
-0.00001561	22.5762	0.178262
-0.00001557	22.5736	0.178262
-0.00001411	22.5807	0.178262
-0.00001225	22.5923	0.178262
-0.0000108	22.5993	0.178262
-0.00000995	22.6072	0.178262
-0.00000994	22.6156	0.176443
-0.00001007	22.6157	0.176443
-0.00000968	22.6128	0.174624
-0.00000939	22.6162	0.176443
-0.00000933	22.6183	0.178262
-0.00000955	22.6124	0.180081
-0.00001006	22.6047	0.1819
-0.00001012	22.6056	0.1819
-0.00001053	22.6151	0.1819
-0.00001243	22.6272	0.180081
-0.00001456	22.6458	0.176443
-0.00001525	22.6736	0.174624
-0.00001392	22.7103	0.172805
-0.00001148	22.7519	0.172805
-0.00000931	22.7922	0.174624
-0.00000828	22.8288	0.176443
-0.00000851	22.8581	0.178262
-0.00000868	22.8816	0.180081
-0.00000868	22.9044	0.1819
-0.00000946	22.9304	0.1819
-0.00001049	22.9627	0.183719
-0.00001097	22.9958	0.183719
-0.00001144	23.0255	0.183719
-0.00001288	23.0585	0.183719
-0.00001528	23.0964	0.1819
-0.00001744	23.1318	0.1819
-0.00001774	23.1637	0.1819
-0.00001643	23.1944	0.1819
-0.00001486	23.2194	0.1819
-0.00001377	23.2389	0.180081
-0.00001357	23.2605	0.176443
-0.00001412	23.2808	0.174624
-0.00001439	23.2986	0.174624
-0.00001299	23.318	0.174624
-0.00001036	23.3364	0.176443
-0.00000884	23.3504	0.178262
-0.00000927	23.3567	0.180081
-0.00001027	23.3527	0.1819
-0.00001011	23.3473	0.183719
-0.00000828	23.346	0.185538
-0.00000743	23.3373	0.185538
-0.00000908	23.3183	0.185538
-0.00001047	23.3002	0.185538
-0.00001088	23.2864	0.187357
-0.00001072	23.2692	0.187357
-0.00000909	23.2459	0.187357
-0.00000767	23.2221	0.187357
-0.00000773	23.2002	0.185538
-0.00000834	23.1788	0.185538
-0.00000935	23.1595	0.187357
-0.00001072	23.1433	0.189176
-0.00001172	23.1246	0.189176
-0.00001206	23.0998	0.190995
-0.00001261	23.0717	0.192814
-0.00001426	23.0454	0.194633
-0.00001586	23.0241	0.196452
-0.00001676	23.0039	0.196452
-0.00001736	22.9805	0.196452
-0.00001711	22.9563	0.196452
-0.00001638	22.9355	0.196452
-0.00001548	22.9152	0.196452
-0.00001365	22.8907	0.196452
-0.00001246	22.8682	0.196452
-0.000012	22.8575	0.194633
-0.00000969	22.8548	0.196452
-0.00000638	22.8549	0.196452
-0.00000553	22.8583	0.196452
-0.0000076	22.8582	0.198271
-0.00000997	22.8498	0.198271
-0.00001086	22.8393	0.198271
-0.00001068	22.8311	0.198271
-0.00001092	22.8258	0.20009
-0.00001225	22.8251	0.201909
-0.00001381	22.8233	0.203728
-0.0000143	22.8184	0.205547
-0.00001317	22.8212	0.207366
-0.00001143	22.83	0.209185
-0.0000103	22.8357	0.209185
-0.00000968	22.8337	0.209185
-0.00000927	22.8226	0.209185
-0.00000962	22.8104	0.209185
-0.00001189	22.7956	0.209185
-0.00001474	22.7777	0.207366
-0.00001543	22.7652	0.209185
-0.00001472	22.7573	0.209185
-0.00001454	22.7474	0.211004
-0.00001501	22.7349	0.211004
-0.00001548	22.7248	0.211004
-0.00001527	22.7181	0.212823
-0.00001452	22.7083	0.214642
-0.00001324	22.6955	0.21828
-0.00001186	22.6848	0.220099
-0.00001166	22.6766	0.221918
-0.00001323	22.6727	0.221918
-0.0000161	22.671	0.223737
-0.00001813	22.664	0.223737
-0.00001803	22.6532	0.223737
-0.00001722	22.6369	0.225556
-0.00001658	22.6068	0.227375
-0.00001586	22.5634	0.229194
-0.00001589	22.508	0.231013
-0.00001655	22.4431	0.231013
-0.00001632	22.3766	0.231013
-0.00001574	22.3134	0.231013
-0.00001583	22.2504	0.229194
-0.0000155	22.1823	0.227375
-0.00001507	22.1083	0.227375
-0.00001555	22.0312	0.227375
-0.00001505	21.9572	0.229194
-0.00001297	21.8918	0.229194
-0.00001124	21.8373	0.231013
-0.00001027	21.7929	0.231013
-0.00000962	21.7586	0.231013
-0.00000887	21.7357	0.231013
-0.00000854	21.7261	0.231013
-0.0000102	21.7255	0.232832
-0.00001289	21.7251	0.234651
-0.00001536	21.724	0.23647
-0.00001818	21.7246	0.238289
-0.00002005	21.7272	0.238289
-0.00001984	21.7324	0.240108
-0.00001943	21.7425	0.241927
-0.00002007	21.753	0.241927
-0.00002094	21.7598	0.241927
-0.00002067	21.7645	0.241927
-0.00001871	21.7672	0.241927
-0.00001658	21.7678	0.240108
-0.00001622	21.7659	0.238289
-0.00001744	21.763	0.238289
-0.00001832	21.7605	0.238289
-0.0000183	21.7556	0.240108
-0.00001832	21.7477	0.241927
-0.00001824	21.7432	0.243746
-0.00001691	21.749	0.245565
-0.00001403	21.7614	0.245565
-0.00001104	21.7723	0.245565
-0.00000903	21.7812	0.243746
-0.00000817	21.7858	0.243746
-0.00000876	21.7786	0.245565
-0.00001034	21.7637	0.247384
-0.00001218	21.7507	0.249203
-0.0000146	21.74	0.249203
-0.00001703	21.7309	0.249203
-0.00001831	21.7255	0.251022
-0.00001884	21.7263	0.249203
-0.00001865	21.7324	0.247384
-0.00001703	21.7348	0.247384
-0.00001488	21.7305	0.247384
-0.00001388	21.7248	0.247384
-0.00001405	21.7194	0.249203
-0.00001499	21.7118	0.251022
-0.00001653	21.7007	0.252841
-0.00001678	21.69	0.252841
-0.00001492	21.6815	0.252841
-0.00001339	21.667	0.25466
-0.00001348	21.6457	0.258298
-0.00001374	21.6261	0.258298
