Time[sec]	Top_Inplane_Disp[mm]
848.9707031	-3.632339416
849.0703125	-3.621205455
849.1699219	-3.614645218
849.2695312	-3.600211116
849.3691406	-3.589904169
849.46875	-3.584734397
849.5683594	-3.571407637
849.6679687	-3.560330952
849.7675781	-3.553818678
849.8671875	-3.542117309
849.9667969	-3.529079957
850.0664062	-3.524817992
850.1660156	-3.510578535
850.265625	-3.501029452
850.3652344	-3.493283875
850.4648437	-3.481252352
850.5644531	-3.477222519
850.6640625	-3.467639675
850.7636719	-3.452884965
850.8632812	-3.440678818
850.9628906	-3.435133258
851.0625	-3.421685891
851.1621094	-3.407747485
851.2617187	-3.400128102
851.3613281	-3.391509643
851.4609375	-3.383496543
851.5605469	-3.373843618
851.6601562	-3.363686614
851.7597656	-3.348540515
851.859375	-3.342810553
851.9589844	-3.335254733
852.0585937	-3.322846489
852.1582031	-3.317605238
852.2578125	-3.305480815
852.3574219	-3.28909629
852.4570312	-3.281079931
852.5566406	-3.278821474
852.65625	-3.263889346
852.7558594	-3.253822913
852.8554687	-3.243749728
852.9550781	-3.232261166
853.0546875	-3.221165156
853.1542969	-3.211769741
853.2539062	-3.20551428
853.3535156	-3.191839904
853.453125	-3.1908534
853.5527344	-3.177434439
853.6523437	-3.161666449
853.7519531	-3.152124817
853.8515625	-3.142715432
853.9511719	-3.128426382
854.0507812	-3.125158371
854.1503906	-3.113805549
854.25	-3.099756315
854.3496094	-3.093808191
854.4492187	-3.085960634
854.5488281	-3.072575899
854.6484375	-3.064167919
854.7480469	-3.056384623
854.8476562	-3.040326526
854.9472656	-3.037221497
855.046875	-3.024786245
855.1464844	-3.012593603
855.2460937	-3.005325096
855.3457031	-2.995810704
855.4453125	-2.985196887
855.5449219	-2.974770265
855.6445312	-2.967166714
855.7441406	-2.955086762
855.84375	-2.945241285
855.9433594	-2.935232129
856.0429687	-2.921777079
856.1425781	-2.916906262
856.2421875	-2.905552741
856.3417969	-2.893179422
856.4414062	-2.887050156
856.5410156	-2.874991624
856.640625	-2.865165006
856.7402344	-2.857373795
856.8398437	-2.848901786
856.9394531	-2.834474668
857.0390625	-2.825109521
857.1386719	-2.816235647
857.2382812	-2.806310542
857.3378906	-2.794926753
857.4375	-2.785057761
857.5371094	-2.776695183
857.6367187	-2.764153527
857.7363281	-2.755675698
857.8359375	-2.746821847
857.9355469	-2.730997745
858.0351562	-2.724257996
858.1347656	-2.715766197
858.234375	-2.704978688
858.3339844	-2.699528588
858.4335937	-2.687317785
858.5332031	-2.677394543
858.6328125	-2.666582819
858.7324219	-2.652808558
858.8320312	-2.644876251
858.9316406	-2.63817003
859.03125	-2.623252803
859.1308594	-2.618291182
859.2304687	-2.605398651
859.3300781	-2.591836033
859.4296875	-2.589407144
859.5292969	-2.573050326
859.6289062	-2.563096117
859.7285156	-2.553525381
859.828125	-2.546917414
859.9277344	-2.539671259
860.0273437	-2.526344266
860.1269531	-2.513217274
860.2265625	-2.503852826
860.3261719	-2.501575276
860.4257812	-2.482874552
860.5253906	-2.475056797
860.625	-2.467882819
860.7246094	-2.457177266
860.8242187	-2.447873587
860.9238281	-2.439482836
861.0234375	-2.426628489
861.1230469	-2.420778386
861.2226562	-2.409948036
861.3222656	-2.399846446
861.421875	-2.3863276
861.5214844	-2.377842553
861.6210937	-2.366213826
861.7207031	-2.358994214
861.8203125	-2.34445231
861.9199219	-2.335768659
862.0195312	-2.332953271
862.1191406	-2.316731028
862.21875	-2.304739086
862.3183594	-2.299506916
862.4179687	-2.286540344
862.5175781	-2.275787061
862.6171875	-2.265071962
862.7167969	-2.255938482
862.8164062	-2.252336824
862.9160156	-2.237628447
863.015625	-2.22486048
863.1152344	-2.220194554
863.2148437	-2.208957449
863.3144531	-2.195706125
863.4140625	-2.187659265
863.5136719	-2.177698771
863.6132812	-2.16912711
863.7128906	-2.161099808
863.8125	-2.147601917
863.9121094	-2.142230049
864.0117187	-2.126547508
864.1113281	-2.118759323
864.2109375	-2.108839341
864.3105469	-2.103415318
864.4101562	-2.093605697
864.5097656	-2.078070538
864.609375	-2.069658134
864.7089844	-2.054260578
864.8085937	-2.048238181
864.9082031	-2.043910557
865.0078125	-2.027118811
865.1074219	-2.018643077
865.2070312	-2.010993659
865.3066406	-1.998714171
865.40625	-1.994118793
865.5058594	-1.978785964
865.6054687	-1.966703916
865.7050781	-1.961067552
865.8046875	-1.947238576
865.9042969	-1.939933049
866.0039062	-1.931870473
866.1035156	-1.920465729
866.203125	-1.914047753
866.3027344	-1.896761591
866.4023437	-1.889035455
866.5019531	-1.878459239
866.6015625	-1.869919943
866.7011719	-1.858241274
866.8007812	-1.849604421
866.9003906	-1.837118645
867	-1.831755042
867.0996094	-1.819425728
867.1992187	-1.807758817
867.2988281	-1.79829041
867.3984375	-1.788873458
867.4980469	-1.778724953
867.5976562	-1.771667623
867.6972656	-1.761460095
867.796875	-1.746529131
867.8964844	-1.740788226
867.9960937	-1.731987577
868.0957031	-1.713315374
868.1953125	-1.709981239
868.2949219	-1.702171401
868.3945312	-1.690743142
868.4941406	-1.680354471
868.59375	-1.670059632
868.6933594	-1.656250679
868.7929687	-1.651887083
868.8925781	-1.637579291
868.9921875	-1.62794115
869.0917969	-1.621865784
869.1914062	-1.613102388
869.2910156	-1.601285883
869.390625	-1.591491629
869.4902344	-1.578804455
869.5898437	-1.571070636
869.6894531	-1.565101906
869.7890625	-1.550936722
869.8886719	-1.540545141
869.9882812	-1.531658345
870.0878906	-1.524592168
870.1875	-1.515140291
870.2871094	-1.503643813
870.3867187	-1.490375842
870.4863281	-1.480975421
870.5859375	-1.469295472
870.6855469	-1.46368111
870.7851562	-1.453127945
870.8847656	-1.439665793
870.984375	-1.431295532
871.0839844	-1.425417373
871.1835937	-1.407087548
871.2832031	-1.394720864
871.3828125	-1.390780206
871.4824219	-1.38010073
871.5820312	-1.371205552
871.6816406	-1.36178371
871.78125	-1.351440558
871.8808594	-1.341484254
871.9804687	-1.330970088
872.0800781	-1.323019038
872.1796875	-1.312281354
872.2792969	-1.300228876
872.3789062	-1.290988526
872.4785156	-1.279928256
872.578125	-1.268511754
872.6777344	-1.258398988
872.7773437	-1.253700582
872.8769531	-1.236943062
872.9765625	-1.229039044
873.0761719	-1.222722698
873.1757812	-1.212347997
873.2753906	-1.201368636
873.375	-1.193623524
873.4746094	-1.179821556
873.5742187	-1.169772935
873.6738281	-1.161128748
873.7734375	-1.150642755
873.8730469	-1.140322071
873.9726562	-1.131690457
874.0722656	-1.119741821
874.171875	-1.107671415
874.2714844	-1.098494744
874.3710937	-1.086701872
874.4707031	-1.084829099
874.5703125	-1.074042404
874.6699219	-1.06143055
874.7695312	-1.051226398
874.8691406	-1.047524624
874.96875	-1.025506062
875.0683594	-1.024996862
875.1679687	-1.011373941
875.2675778	-0.999619719
875.3671878	-0.993569614
875.4667968	-0.980691635
875.5664058	-0.970097084
875.6660158	-0.961521466
875.7656248	-0.952337345
875.8652348	-0.94382395
875.9648438	-0.93516201
876.0644528	-0.926241104
876.1640628	-0.912818243
876.2636718	-0.900334795
876.3632808	-0.896302343
876.4628908	-0.883728557
876.5624998	-0.873975281
876.6621098	-0.861876179
876.7617188	-0.855953258
876.8613278	-0.844529888
876.9609378	-0.833270489
877.0605468	-0.821636175
877.1601558	-0.818932604
877.2597658	-0.804926618
877.3593748	-0.79120486
877.4589848	-0.784191652
877.5585938	-0.774999382
877.6582028	-0.762285315
877.7578128	-0.754821114
877.8574218	-0.740175426
877.9570308	-0.733582303
878.0566408	-0.722539495
878.1562498	-0.715663773
878.2558598	-0.703502796
878.3554688	-0.692952017
878.4550778	-0.683106657
878.5546878	-0.672284048
878.6542968	-0.664343184
878.7539058	-0.654172851
878.8535158	-0.643282721
878.9531248	-0.633756514
879.0527348	-0.621794141
879.1523438	-0.613981916
879.2519528	-0.604825211
879.3515628	-0.597976265
879.4511718	-0.581932371
879.5507808	-0.575755257
879.6503908	-0.562426343
879.7499998	-0.554097991
879.8496098	-0.546464871
879.9492188	-0.5342972
880.0488278	-0.525335432
880.1484378	-0.513274164
880.2480468	-0.500802533
880.3476558	-0.495456799
880.4472658	-0.482361298
880.5468748	-0.476015644
880.6464848	-0.468989077
880.7460938	-0.459543458
880.8457028	-0.439562544
880.9453128	-0.435128488
881.0449218	-0.424449565
881.1445308	-0.41553902
881.2441408	-0.403826474
881.3437498	-0.394512725
881.4433598	-0.37858967
881.5429688	-0.377877295
881.6425778	-0.360317208
881.7421878	-0.354967749
881.8417968	-0.344376691
881.9414058	-0.334453915
882.0410158	-0.322715001
882.1406248	-0.317067199
882.2402348	-0.303466397
882.3398438	-0.292054116
882.4394528	-0.289670337
882.5390628	-0.27593362
882.6386718	-0.266418385
882.7382808	-0.253868115
882.8378908	-0.242600014
882.9374998	-0.236546824
883.0371098	-0.229986152
883.1367188	-0.214140513
883.2363278	-0.209219535
883.3359378	-0.197462228
883.4355468	-0.181933079
883.5351558	-0.17818046
883.6347658	-0.16375164
883.7343748	-0.150368229
883.8339848	-0.148658844
883.9335938	-0.13549198
884.0332028	-0.124670143
884.1328128	-0.119982426
884.2324218	-0.105233317
884.3320308	-0.0915825
884.4316408	-0.087935223
884.5312498	-0.082051723
884.6308598	-0.063558415
884.7304688	-0.056984696
884.8300778	-0.044291963
884.9296878	-0.034845649
885.0292968	-0.028193823
885.1289058	-0.021507301
885.2285158	-0.004912212
885.3281248	0.004045275
885.4277348	0.009399885
885.5273438	0.022412516
885.6269528	0.031818552
885.7265628	0.041693889
885.8261718	0.052855881
885.9257808	0.056579895
886.0253908	0.069808972
886.1249998	0.088202316
886.2246098	0.088553395
886.3242188	0.100256919
886.4238278	0.112343354
886.5234378	0.119616605
886.6230468	0.13295286
886.7226558	0.143304234
886.8222658	0.150791617
886.9218748	0.160104581
887.0214848	0.170340471
887.1210938	0.183166732
887.2207028	0.19056465
887.3203128	0.201214221
887.4199218	0.205301447
887.5195308	0.218063156
887.6191408	0.2319427
887.7187498	0.237101412
887.8183598	0.250573648
887.9179688	0.261686888
888.0175778	0.26676277
888.1171878	0.279763044
888.2167968	0.289441959
888.3164058	0.300590822
888.4160158	0.30786026
888.5156248	0.322554755
888.6152348	0.328773895
888.7148438	0.341825478
888.8144528	0.350907707
888.9140628	0.365111977
889.0136718	0.370173104
889.1132808	0.383552135
889.2128908	0.391570764
889.3124998	0.397336902
889.4121098	0.416624243
889.5117188	0.420523487
889.6113278	0.42996768
889.7109378	0.437985378
889.8105468	0.453949848
889.9101558	0.459513394
890.0097658	0.470136321
890.1093748	0.482907053
890.2089848	0.487296435
890.3085938	0.498367473
890.4082028	0.512485101
890.5078128	0.523795374
890.6074218	0.524579897
890.7070308	0.541270769
890.8066408	0.548363372
890.9062498	0.558473694
891.0058598	0.568962772
891.1054688	0.585288682
891.2050778	0.592676224
891.3046878	0.59856294
891.4042968	0.612800708
891.5039058	0.623140717
891.6035158	0.632764248
891.7031248	0.645711203
891.8027348	0.650742091
891.9023438	0.655837939
892.0019528	0.669480651
892.1015628	0.678022567
892.2011718	0.687860942
892.3007808	0.699186465
892.4003908	0.704651291
892.4999998	0.722187746
892.5996098	0.729258521
892.6992188	0.73801796
892.7988278	0.75150514
892.8984378	0.755433633
892.9980468	0.772584928
893.0976558	0.782005256
893.1972658	0.791997183
893.2968748	0.797954155
893.3964848	0.809946621
893.4960938	0.82029507
893.5957028	0.826801232
893.6953128	0.838165171
893.7949218	0.851828372
893.8945308	0.860122498
893.9941408	0.869137875
894.0937498	0.875130587
894.1933598	0.889821909
894.2929688	0.898080471
894.3925778	0.904750777
894.4921878	0.919119862
894.5917968	0.932025898
894.6914058	0.935780583
894.7910158	0.949492038
894.8906248	0.960572099
894.9902348	0.971590111
895.0898438	0.976310985
895.1894528	0.988592743
895.2890628	1.003223704
895.3886718	1.010859152
895.4882808	1.018253621
895.5878908	1.029622275
895.6874998	1.043587457
895.7871098	1.04286673
895.8867188	1.057429821
895.9863278	1.070833066
896.0859378	1.076970599
896.1855468	1.086509088
896.2851558	1.099464251
896.3847658	1.107877004
896.4843748	1.116593019
896.5839848	1.126032555
896.6835938	1.133721089
896.7832028	1.149319811
896.8828128	1.15722476
896.9824218	1.172079239
897.0820308	1.176004414
897.1816408	1.188205555
897.2812498	1.194377779
897.3808598	1.210261835
897.4804688	1.216175966
897.5800778	1.223350526
897.6796878	1.238445286
897.7792968	1.246783999
897.8789058	1.258194912
897.9785158	1.266812673
898.0781248	1.276331255
898.1777348	1.292134868
898.2773438	1.297582407
898.3769528	1.312216278
898.4765628	1.313743764
898.5761718	1.329100109
898.6757808	1.337008667
898.7753908	1.347975456
898.8749998	1.359384391
898.9746098	1.367152436
899.0742188	1.374193118
899.1738278	1.391353086
899.2734378	1.398096443
899.3730468	1.408127137
899.4726558	1.418116502
899.5722658	1.429629745
899.6718748	1.439623651
899.7714848	1.450107084
899.8710938	1.456465339
899.9707028	1.464596018
900.0703128	1.477293437
900.1699218	1.491661416
900.2695308	1.500800601
900.3691408	1.505692955
900.4687498	1.523978775
900.5683598	1.530531677
900.6679688	1.532515744
900.7675778	1.548911212
900.8671878	1.555106952
900.9667968	1.564352773
901.0664058	1.579214935
901.1660158	1.590756932
901.2656248	1.59782148
901.3652348	1.606748207
901.4648438	1.617784146
901.5644528	1.630136627
901.6640628	1.639544382
901.7636718	1.647319412
901.8632808	1.660063048
901.9628908	1.668391516
902.0624998	1.68049417
902.1621098	1.692412538
902.2617188	1.695998828
902.3613278	1.705037081
902.4609378	1.717340085
902.5605468	1.727288007
902.6601558	1.733374665
902.7597658	1.74576533
902.8593748	1.756427926
902.9589848	1.76545931
903.0585938	1.776802936
903.1582028	1.790365321
903.2578128	1.798009616
903.3574218	1.806625514
903.4570308	1.8191298
903.5566408	1.825675368
903.6562498	1.833185437
903.7558598	1.847390085
903.8554688	1.855153823
903.9550778	1.866294304
904.0546878	1.874803333
904.1542968	1.888243016
904.2539058	1.89551292
904.3535158	1.907045022
904.4531248	1.917100977
904.5527348	1.926241443
904.6523438	1.936030691
904.7519528	1.951725106
904.8515628	1.955322223
904.9511718	1.964798896
905.0507808	1.980050933
905.1503908	1.98405562
905.2499998	1.995939529
905.3496098	2.005292336
905.4492188	2.014732221
905.5488278	2.023392823
905.6484378	2.039633226
905.7480468	2.047589747
905.8476558	2.056688303
905.9472658	2.062927466
906.0468748	2.074690768
906.1464848	2.081730636
906.2460938	2.09927978
906.3457028	2.103753155
906.4453128	2.113959985
906.5449218	2.127079992
906.6445308	2.138244919
906.7441408	2.143570455
906.8437498	2.15328671
906.9433598	2.169404412
907.0429688	2.172778128
907.1425778	2.184152836
907.2421878	2.197028371
907.3417968	2.20971019
907.4414058	2.21743295
907.5410158	2.225868171
907.6406248	2.23830482
907.7402348	2.242630813
907.8398438	2.252351493
907.9394528	2.263011644
908.0390628	2.272640355
908.1386718	2.277371474
908.2382808	2.29335879
908.3378908	2.305387752
908.4374998	2.315052086
908.5371098	2.325565787
908.6367188	2.331774915
908.7363278	2.343780128
908.8359378	2.350605559
908.9355468	2.364540705
909.0351558	2.37475289
909.1347658	2.377877478
909.2343748	2.395353047
909.3339848	2.407100517
909.4335938	2.417423762
909.5332028	2.425700892
909.6328128	2.434111899
909.7324218	2.442129655
909.8320308	2.451573964
909.9316408	2.466575708
910.0312498	2.477733884
910.1308598	2.479632618
910.2304688	2.492520493
910.3300778	2.506751334
910.4296878	2.512573265
910.5292968	2.525406424
910.6289058	2.531202044
910.7285158	2.543228678
910.8281248	2.548499033
910.9277348	2.568160649
911.0273438	2.570974641
911.1269528	2.581891138
911.2265628	2.591081662
911.3261718	2.597967163
911.4257808	2.617176389
911.5253908	2.623867011
911.6249998	2.635467099
911.7246098	2.647175454
911.8242188	2.657837002
911.9238278	2.663464518
912.0234378	2.673733281
912.1230468	2.682084218
912.2226558	2.694292925
912.3222658	2.702297643
912.4218748	2.715919632
912.5214848	2.721264493
912.6210938	2.729924396
912.7207028	2.742688404
912.8203128	2.755692462
912.9199218	2.75929668
913.0195308	2.770185936
913.1191408	2.785719465
913.2187498	2.792577492
913.3183598	2.802767325
913.4179688	2.813425148
913.5175778	2.822578186
913.6171878	2.831409685
913.7167968	2.845015377
913.8164058	2.851657569
913.9160158	2.858938649
914.0156248	2.873297315
914.1152348	2.884101123
914.2148438	2.88964971
914.3144528	2.899701241
914.4140628	2.91037024
914.5136718	2.91876751
914.6132808	2.93269963
914.7128908	2.942324383
914.8124998	2.948804526
914.9121098	2.958715893
915.0117188	2.967555542
915.1113278	2.978149801
915.2109378	2.9891741
915.3105468	3.0049528
915.4101558	3.011727007
915.5097658	3.021347104
915.6093748	3.031229833
915.7089848	3.039254574
915.8085938	3.051015083
915.9082028	3.058321774
916.0078128	3.065526485
916.1074218	3.083387855
916.2070308	3.095797263
916.3066408	3.099409398
916.4062498	3.112178296
916.5058598	3.119788365
916.6054688	3.131391248
916.7050778	3.142519156
916.8046878	3.150510835
916.9042968	3.163368208
917.0039058	3.177188104
917.1035158	3.179766238
917.2031248	3.188635688
917.3027348	3.202938009
917.4023438	3.213717369
917.5019528	3.218291095
917.6015628	3.228701418
917.7011718	3.238417674
917.8007808	3.252620809
917.9003908	3.261465346
917.9999998	3.269854933
918.0996098	3.27998912
918.1992188	3.291514702
918.2988278	3.297518473
918.3984378	3.307905514
918.4980468	3.324286081
918.5976558	3.331572516
918.6972658	3.339036601
918.7968748	3.346401034
918.8964848	3.360658884
918.9960938	3.366618184
919.0957028	3.378149588
919.1953128	3.386153607
919.2949218	3.399979323
919.3945308	3.407776356
919.4941408	3.416422755
919.5937498	3.43197654
919.6933598	3.442164743
919.7929688	3.455164609
919.8925778	3.461999819
919.9921878	3.47021874
920.0917968	3.481238149
920.1914058	3.490535077
920.2910158	3.502706531
920.3906248	3.510984359
920.4902348	3.515469842
920.5898438	3.53099592
920.6894528	3.539785277
920.7890628	3.548528766
920.8886718	3.558552125
920.9882808	3.570747562
921.0878908	3.580339951
921.1874998	3.589767497
921.2871098	3.600976197
921.3867188	3.609098494
921.4863278	3.616875503
921.5859378	3.630933352
921.6855468	3.641033312
921.7851558	3.646398196
921.8847658	3.65312607
921.9843748	3.668232588
922.0839848	3.682587063
922.1835938	3.691607155
922.2832028	3.695665859
922.3828128	3.712402191
922.4824218	3.719466971
922.5820308	3.728562267
922.6816408	3.734344384
922.7812498	3.75064509
922.8808598	3.756258637
922.9804688	3.767819144
923.0800778	3.779689781
923.1796878	3.785165958
923.2792968	3.794934833
923.3789058	3.812188283
923.4785158	3.819318255
923.5781248	3.823423292
923.6777348	3.838424571
923.7773438	3.85108334
923.8769528	3.85774998
923.9765628	3.871155204
924.0761718	3.87631706
924.1757808	3.889429849
924.2753908	3.899941687
924.3749998	3.904531244
924.4746098	3.916980233
924.5742188	3.925271332
924.6738278	3.935530316
924.7734378	3.951271065
924.8730468	3.954869229
924.9726558	3.964294679
925.0722658	3.97921633
925.1718748	3.985703457
925.2714848	3.996380605
925.3710938	4.012151156
925.4707028	4.019228276
925.5703128	4.027263261
925.6699218	4.034968093
925.7695308	4.049022216
925.8691408	4.059111234
925.9687498	4.06709034
926.0683598	4.076352809
926.1679688	4.0842616
926.2675778	4.096938297
926.3671878	4.107042216
926.4667968	4.115052056
926.5664058	4.124961793
926.6660158	4.138309043
926.7656248	4.151143134
926.8652348	4.155262373
926.9648438	4.163649864
927.0644528	4.179787356
927.1640628	4.184721038
927.2636718	4.199127667
927.3632808	4.205272067
927.4628908	4.220463336
927.5624998	4.222735763
927.6621098	4.239687696
927.7617188	4.252163693
927.8613278	4.254173022
927.9609378	4.270521924
928.0605468	4.274755251
928.1601558	4.287128802
928.2597658	4.296771716
928.3593748	4.306141287
928.4589848	4.316171166
928.5585938	4.320838489
928.6582028	4.337904509
928.7578128	4.347593989
928.8574218	4.352565855
928.9570308	4.364427179
929.0566408	4.377942998
929.1562498	4.386717919
929.2558598	4.399010912
929.3554688	4.408260342
929.4550778	4.419768695
929.5546878	4.42888448
929.6542968	4.439645447
929.7539058	4.445498809
929.8535158	4.45369212
929.9531248	4.46536392
930.0527348	4.477056675
930.1523438	4.487579688
930.2519528	4.494936671
930.3515628	4.506911617
930.4511718	4.515973851
930.5507808	4.524388351
930.6503908	4.531503655
930.7499998	4.54377057
930.8496098	4.55617765
930.9492188	4.558693152
931.0488278	4.579559434
931.1484378	4.586796742
931.2480468	4.594251979
931.3476558	4.608311225
931.4472658	4.61552944
931.5468748	4.620072898
931.6464848	4.633252043
931.7460938	4.648958798
931.8457028	4.655060358
931.9453128	4.66296263
932.0449218	4.67786938
932.1445308	4.687149078
932.2441408	4.69576288
932.3437498	4.702649079
932.4433598	4.714651965
932.5429688	4.728389438
932.6425778	4.736262374
932.7421878	4.747926723
932.8417968	4.754240159
932.9414058	4.761462566
933.0410158	4.772370216
933.1406248	4.782145843
933.2402348	4.792969208
933.3398438	4.802610725
933.4394528	4.816546571
933.5390628	4.822507501
933.6386718	4.835416563
933.7382808	4.842671566
933.8378908	4.851821344
933.9374998	4.861784633
934.0371098	4.872565158
934.1367188	4.886425566
934.2363278	4.896012135
934.3359378	4.900439642
934.4355468	4.911473487
934.5351558	4.923992325
934.6347658	4.933325108
934.7343748	4.947791807
934.8339848	4.953035153
934.9335938	4.964879714
935.0332028	4.976697266
935.1328128	4.98708291
935.2324218	4.994150251
935.3320308	5.004634149
935.4316408	5.011545029
935.5312498	5.023857113
935.6308598	5.034394562
935.7304688	5.043952726
935.8300778	5.052275956
935.9296878	5.060603842
936.0292968	5.074236076
936.1289058	5.083782133
936.2285158	5.090051796
936.3281248	5.100892857
936.4277348	5.11295395
936.5273438	5.118674133
936.6269528	5.130772479
936.7265628	5.146604497
936.8261718	5.157417618
936.9257808	5.16067259
937.0253908	5.175652448
937.1249998	5.182919558
937.2246098	5.1917159
937.3242188	5.201926921
937.4238278	5.213588011
937.5234378	5.226418842
937.6230468	5.230507813
937.7226558	5.243774038
937.8222658	5.248689093
937.9218748	5.257234909
938.0214848	5.270499736
938.1210938	5.283725914
938.2207028	5.28782839
938.3203128	5.301426165
938.4199218	5.310460925
938.5195308	5.321499892
938.6191408	5.330462009
938.7187498	5.341852084
938.8183598	5.350993481
938.9179688	5.364145152
939.0175778	5.371514242
939.1171878	5.379843526
939.2167968	5.390921142
939.3164058	5.401302129
939.4160158	5.414061248
939.5156248	5.42285759
939.6152348	5.431905389
939.7148438	5.43915946
939.8144528	5.452104844
939.9140628	5.463539157
940.0136718	5.4693087
940.1132808	5.484058987
940.2128908	5.492047407
940.3124998	5.501827225
940.4121098	5.511578638
940.5117188	5.52071305
940.6113278	5.531687755
940.7109378	5.540510174
940.8105468	5.552384537
940.9101558	5.560848862
941.0097658	5.56786079
941.1093748	5.574879702
941.2089848	5.593976006
941.3085938	5.605057813
941.4082028	5.610303022
941.5078128	5.621071439
941.6074218	5.630178843
941.7070308	5.641166586
941.8066408	5.653796252
941.9062498	5.660851952
942.0058598	5.672943313
942.1054688	5.67931449
942.2050778	5.690113641
942.3046878	5.704318173
942.4042968	5.709372927
942.5039058	5.722429138
942.6035158	5.728816614
942.7031248	5.740039516
942.8027348	5.750595126
942.9023438	5.760157481
943.0019528	5.770158023
943.1015628	5.778494757
943.2011718	5.796802696
943.3007808	5.800046492
943.4003908	5.808808375
943.4999998	5.824403372
943.5996098	5.831072107
943.6992188	5.839650985
943.7988278	5.848258268
943.8984378	5.858889315
943.9980468	5.868396256
944.0976558	5.8818697
944.1972658	5.889503751
944.2968748	5.90123469
944.3964848	5.914791953
944.4960938	5.917849485
944.5957028	5.929606501
944.6953128	5.94573468
944.7949218	5.950217135
944.8945308	5.958036054
944.9941408	5.969459657
945.0937498	5.978878122
945.1933598	5.987460725
945.2929688	5.998769309
945.3925778	6.010822952
945.4921878	6.021158304
945.5917968	6.028219592
945.6914058	6.037394516
945.7910158	6.051516626
945.8906248	6.062244531
945.9902348	6.069227122
946.0898438	6.080016494
946.1894528	6.087339483
946.2890628	6.102448329
946.3886718	6.109749898
946.4882808	6.114469375
946.5878908	6.131730508
946.6874998	6.139883306
946.7871098	6.145408843
946.8867188	6.161204539
946.9863278	6.16790494
947.0859378	6.175621878
947.1855468	6.189330947
947.2851558	6.196076516
947.3847658	6.207605824
947.4843748	6.217321847
947.5839848	6.22853823
947.6835938	6.239931565
947.7832028	6.250549108
947.8828128	6.26184931
947.9824218	6.269206293
948.0820308	6.283143535
948.1816408	6.289436948
948.2812498	6.299982779
948.3808598	6.308016367
948.4804688	6.319881417
948.5800778	6.326657254
948.6796878	6.336538121
948.7792968	6.348016206
948.8789058	6.357230712
948.9785158	6.371889263
949.0781248	6.380948704
949.1777348	6.38470985
949.2773438	6.395625416
949.3769528	6.405447144
949.4765628	6.416575983
949.5761718	6.427437533
949.6757808	6.43642759
949.7753908	6.44631451
949.8749998	6.461784244
949.9746098	6.468402687
950.0742188	6.476616953
950.1738278	6.486065686
950.2734378	6.501583382
950.3730468	6.503548007
950.4726558	6.518524606
950.5722658	6.531382911
950.6718748	6.539310794
950.7714848	6.553746294
950.8710938	6.557428278
950.9707028	6.568744779
951.0703128	6.574600004
951.1699218	6.590069737
951.2695308	6.599043496
951.3691408	6.609597709
951.4687498	6.61524944
951.5683598	6.630123593
951.6679688	6.638756022
951.7675778	6.647652015
951.8671878	6.660473067
951.9667968	6.666777655
952.0664058	6.675488316
952.1660158	6.687041372
952.2656248	6.697161123
952.3652348	6.704115774
952.4648438	6.717255339
952.5644528	6.724044215
952.6640628	6.738223135
952.7636718	6.744316313
952.8632808	6.753915455
952.9628908	6.766621023
953.0624998	6.77582575
953.1621098	6.785756443
953.2617188	6.794964895
953.3613278	6.802609656
953.4609378	6.819922011
953.5605468	6.83051534
953.6601558	6.832973566
953.7597658	6.844402291
953.8593748	6.854010746
953.9589848	6.863229442
954.0585938	6.873763166
954.1582028	6.879442371
954.2578128	6.897075567
954.3574218	6.905767601
954.4570308	6.911768112
954.5566408	6.926611532
954.6562498	6.930737291
954.7558598	6.941682659
954.8554688	6.958510261
954.9550778	6.963883992
955.0546878	6.974781863
955.1542968	6.986035965
955.2539058	6.993326358
955.3535158	7.007934153
955.4531248	7.016093936
955.5527348	7.024721708
955.6523438	7.040341385
955.7519528	7.047322579
955.8515628	7.057052571
955.9511718	7.065179292
956.0507808	7.072392385
956.1503908	7.088891231
956.2499998	7.090690546
956.3496098	7.108028047
956.4492188	7.117530797
956.5488278	7.121738512
956.6484378	7.135587279
956.7480468	7.144853473
956.8476558	7.157478016
956.9472658	7.169623859
957.0468748	7.174871396
957.1464848	7.181975059
957.2460938	7.197599858
957.3457028	7.20208697
957.4453128	7.211860735
957.5449218	7.223332301
957.6445308	7.234964054
957.7441408	7.246037014
957.8437498	7.254651748
957.9433598	7.262685802
958.0429688	7.273251656
958.1425778	7.285083178
958.2421878	7.292567287
958.3417968	7.303264923
958.4414058	7.314309012
958.5410158	7.322416175
958.6406248	7.338270079
958.7402348	7.3424601
958.8398438	7.355932146
958.9394528	7.366374601
959.0390628	7.369171362
959.1386718	7.386641111
959.2382808	7.391309366
959.3378908	7.404603995
959.4374998	7.41640944
959.5371098	7.426335011
959.6367188	7.428900339
959.7363278	7.44329486
959.8359378	7.455088664
959.9355468	7.462129463
960.0351558	7.470202632
960.1347658	7.489326876
960.2343748	7.493458688
960.3339848	7.50306854
960.4335938	7.511284668
960.5332028	7.524428423
960.6328128	7.534252945
960.7324218	7.547139656
960.8320308	7.553050295
960.9316408	7.561056875
961.0312498	7.573166862
961.1308598	7.581364363
961.2304688	7.592194714
961.3300778	7.606153842
961.4296878	7.613460999
961.5292968	7.625635713
961.6289058	7.636341266
961.7285158	7.645440754
961.8281248	7.647877559
961.9277348	7.662262768
962.0273438	7.675431669
962.1269528	7.681739982
