Time[sec]	Top_Inplane_Disp[mm]	Top_Inplane_Rotation[%rad]
3886.857422	159.820959	-1.08472947
3886.957031	159.9003226	-1.085819304
3887.056641	159.975782	-1.086908858
3887.15625	160.0576788	-1.088023186
3887.255859	160.1420939	-1.089114416
3887.355469	160.2165699	-1.090238988
3887.455078	160.2977514	-1.091329008
3887.554688	160.3765786	-1.092466991
3887.654297	160.4586989	-1.093535591
3887.753906	160.5405957	-1.094643772
3887.853516	160.6192142	-1.095747482
3887.953125	160.6983244	-1.09687224
3888.052734	160.7733667	-1.097894646
3888.152344	160.8569175	-1.099041849
3888.251953	160.9356105	-1.100145001
3888.351563	161.0212773	-1.101258583
3888.451172	161.0916853	-1.102331746
3888.550781	161.1717045	-1.10348016
3888.650391	161.2507701	-1.104581077
3888.75	161.3367498	-1.105651446
3888.849609	161.4144146	-1.106788777
3888.949219	161.4935994	-1.107893884
3889.048828	161.576122	-1.108974777
3889.148438	161.6518199	-1.11008957
3889.248047	161.7332697	-1.111134049
3889.347656	161.8142426	-1.112283487
3889.447266	161.8898511	-1.113397349
3889.546875	161.9750857	-1.114477403
3889.646484	162.0520502	-1.115594711
3889.746094	162.1296555	-1.116705127
3889.845703	162.213251	-1.117771678
3889.945313	162.2901559	-1.11890519
3890.044922	162.3715311	-1.119995117
3890.144531	162.4471247	-1.121048443
3890.244141	162.5272334	-1.122180559
3890.34375	162.6094878	-1.123292465
3890.443359	162.6898348	-1.124382671
3890.542969	162.7730876	-1.125525963
3890.642578	162.843585	-1.126644854
3890.742188	162.9281342	-1.127719507
3890.841797	163.0081087	-1.128804032
3890.941406	163.0892158	-1.129926182
3891.041016	163.170591	-1.131025702
3891.140625	163.249433	-1.13215521
3891.240234	163.3317322	-1.133240294
3891.339844	163.4051204	-1.134363376
3891.439453	163.4867042	-1.135404781
3891.539063	163.5643989	-1.136503648
3891.638672	163.6484116	-1.13760829
3891.738281	163.7241393	-1.138772536
3891.837891	163.8030708	-1.139844395
3891.9375	163.8869494	-1.140955277
3892.037109	163.9636755	-1.142064482
3892.136719	164.044857	-1.143148169
3892.236328	164.1244143	-1.144252066
3892.335938	164.2021239	-1.145363413
3892.435547	164.2849445	-1.146452408
3892.535156	164.3659025	-1.147578843
3892.634766	164.4422412	-1.148670539
3892.734375	164.5215899	-1.149770152
3892.833984	164.6004319	-1.150908601
3892.933594	164.6837592	-1.151976082
3893.033203	164.7610664	-1.153072156
3893.132813	164.8450643	-1.15419114
3893.232422	164.9231464	-1.155340578
3893.332031	164.9980247	-1.156384032
3893.431641	165.0773138	-1.157504506
3893.53125	165.157184	-1.158586238
3893.630859	165.2375162	-1.159734279
3893.730469	165.3214991	-1.160798129
3893.830078	165.4010266	-1.161919534
3893.929688	165.4778868	-1.163013931
3894.029297	165.5620784	-1.164144557
3894.128906	165.641591	-1.165188011
3894.228516	165.7174379	-1.166339405
3894.328125	165.7950729	-1.167451032
3894.427734	165.8757925	-1.168528013
3894.527344	165.9544557	-1.16957901
3894.626953	166.0392731	-1.17076477
3894.726563	166.1153883	-1.171811204
3894.826172	166.1959738	-1.172941271
3894.925781	166.274175	-1.174074318
3895.025391	166.3573831	-1.175137982
3895.125	166.4340943	-1.176247932
3895.224609	166.5134728	-1.177347545
3895.324219	166.5949225	-1.178481895
3895.423828	166.6778922	-1.179562882
3895.523438	166.7570472	-1.180687081
3895.623047	166.8301821	-1.181755587
3895.722656	166.9080406	-1.182869636
3895.822266	166.9926643	-1.183960401
3895.921875	167.0728028	-1.185103226
3896.021484	167.1499908	-1.18619334
3896.121094	167.2310531	-1.187316421
3896.220703	167.3125476	-1.188403275
3896.320313	167.3904955	-1.189502515
3896.419922	167.4759239	-1.190586668
3896.519531	167.5510406	-1.191681903
3896.619141	167.6303297	-1.19280545
3896.71875	167.707175	-1.193922386
3896.818359	167.7912325	-1.195023581
3896.917969	167.8702086	-1.196121611
3897.017578	167.9461151	-1.197235379
3897.117188	168.0272073	-1.198328193
3897.216797	168.1034118	-1.199453883
3897.316406	168.1901067	-1.200524718
3897.416016	168.2702899	-1.201604493
3897.515625	168.3469117	-1.202747133
3897.615234	168.4233248	-1.203829888
3897.714844	168.506369	-1.204975974
3897.814453	168.5817689	-1.206019428
3897.914063	168.6675549	-1.20716719
3898.013672	168.7427759	-1.208246406
3898.113281	168.8258648	-1.209393702
3898.212891	168.9007282	-1.210450102
3898.3125	168.9815074	-1.211603638
3898.412109	169.0654606	-1.212652028
3898.511719	169.1394299	-1.213800628
3898.611328	169.2211181	-1.21489428
3898.710938	169.3027765	-1.215986256
3898.810547	169.3810523	-1.217113249
3898.910156	169.4633216	-1.218216866
3899.009766	169.5420593	-1.219288819
3899.109375	169.6215272	-1.220397837
3899.208984	169.6988195	-1.221517846
3899.308594	169.7802991	-1.222603023
3899.408203	169.8612869	-1.223702915
3899.507813	169.9374616	-1.224809699
3899.607422	170.0218618	-1.225946005
3899.707031	170.0955629	-1.227035373
3899.806641	170.176968	-1.228127815
3899.90625	170.2591926	-1.229239069
3900.005859	170.3399718	-1.230355259
3900.105469	170.4190373	-1.231417246
3900.205078	170.4969704	-1.23255169
3900.304688	170.574218	-1.233626902
3900.404297	170.6523746	-1.234744675
3900.503906	170.7351953	-1.235848386
3900.603516	170.8142608	-1.23695964
3900.703125	170.8937734	-1.238081791
3900.802734	170.9739864	-1.239192393
3900.902344	171.0512191	-1.240284368
3901.001953	171.1340547	-1.241380256
3901.101563	171.2159663	-1.242483128
3901.201172	171.2964326	-1.243596058
3901.300781	171.3752598	-1.244638953
3901.400391	171.4542806	-1.245768182
3901.5	171.5365648	-1.246904396
3901.599609	171.6147661	-1.248004008
3901.699219	171.6895252	-1.249103341
3901.798828	171.7736721	-1.250214409
3901.898438	171.8542874	-1.251357514
3901.998047	171.9346493	-1.252377033
3902.097656	172.0071584	-1.253532246
3902.197266	172.0926464	-1.254642289
3902.296875	172.1737981	-1.255715732
3902.396484	172.2557247	-1.256835833
3902.496094	172.329247	-1.257942058
3902.595703	172.4098623	-1.259042416
3902.695313	172.4921465	-1.260132808
3902.794922	172.5669503	-1.261231303
3902.894531	172.6509035	-1.26232747
3902.994141	172.7286726	-1.263470482
3903.09375	172.8096604	-1.264519989
3903.193359	172.8916019	-1.265651919
3903.292969	172.9698479	-1.266735233
3903.392578	173.0459183	-1.267844997
3903.492188	173.1261909	-1.268974412
3903.591797	173.205778	-1.270009018
3903.691406	173.2839793	-1.271186955
3903.791016	173.3673811	-1.272263844
3903.890625	173.4425724	-1.27338171
3903.990234	173.5289395	-1.274480671
3904.089844	173.6080199	-1.275552623
3904.189453	173.686564	-1.276690233
3904.289063	173.7664342	-1.277797204
3904.388672	173.8452166	-1.278858725
3904.488281	173.9300936	-1.279991772
3904.587891	174.0049571	-1.281111222
3904.6875	174.0842313	-1.282230671
3904.787109	174.1679162	-1.283286046
3904.886719	174.240306	-1.284420118
3904.986328	174.3219793	-1.285501663
3905.085938	174.4059771	-1.286610309
3905.185547	174.4833142	-1.287728362
3905.285156	174.5612621	-1.288846601
3905.384766	174.6398509	-1.289927494
3905.484375	174.7234613	-1.291020121
3905.583984	174.8055816	-1.292113401
3905.683594	174.8831719	-1.293257438
3905.783203	174.9632955	-1.2943184
3905.882813	175.0408113	-1.295419969
3905.982422	175.1222312	-1.296558976
3906.082031	175.20459	-1.297629159
3906.181641	175.2787977	-1.298777759
3906.28125	175.360322	-1.299861912
3906.380859	175.437361	-1.30095249
3906.480469	175.5169779	-1.302062627
3906.580078	175.5959988	-1.303176302
3906.679688	175.677672	-1.304259896
3906.779297	175.7549495	-1.305372454
3906.878906	175.8366227	-1.306444407
3906.978516	175.9189069	-1.307574194
3907.078125	175.9977639	-1.308706868
3907.177734	176.0786176	-1.309755351
3907.277344	176.1541069	-1.310911123
3907.376953	176.2359291	-1.312020048
3907.476563	176.3145477	-1.313092187
3907.576172	176.3977706	-1.314188074
3907.675781	176.4709204	-1.315321401
3907.775391	176.5523851	-1.316391397
3907.875	176.6315848	-1.317500975
3907.974609	176.7116189	-1.318634395
3908.074219	176.7948568	-1.319693029
3908.173828	176.8783182	-1.320825424
3908.273438	176.9489944	-1.321910974
3908.373047	177.0334095	-1.323033497
3908.472656	177.112326	-1.324134786
3908.572266	177.1918982	-1.325260755
3908.671875	177.2640049	-1.326321159
3908.771484	177.3539335	-1.327402052
3908.871094	177.430883	-1.328560151
3908.970703	177.5103211	-1.329623908
3909.070313	177.5903255	-1.330718398
3909.169922	177.6717007	-1.33185368
3909.269531	177.7458191	-1.332951523
3909.369141	177.82785	-1.334057935
3909.46875	177.9114306	-1.335152052
3909.568359	177.9913008	-1.336259767
3909.667969	178.0693531	-1.337358635
3909.767578	178.1489849	-1.338440645
3909.867188	178.2293916	-1.339595672
3909.966797	178.3093959	-1.340668928
3910.066406	178.385824	-1.341772638
3910.166016	178.4627587	-1.342847664
3910.265625	178.5462797	-1.344004646
3910.365234	178.6266416	-1.345107425
3910.464844	178.7035912	-1.346200053
3910.564453	178.7862629	-1.347309537
3910.664063	178.8605899	-1.348361745
3910.763672	178.9438576	-1.349468529
3910.863281	179.0236384	-1.350603998
3910.962891	179.1058928	-1.351697557
3911.0625	179.1878939	-1.352783572
3911.162109	179.2637855	-1.353862043
3911.261719	179.3411225	-1.355026755
3911.361328	179.4244945	-1.356107742
3911.460938	179.5008034	-1.357204933
3911.560547	179.5774996	-1.358303614
3911.660156	179.6611995	-1.359436847
3911.759766	179.7430068	-1.360517088
3911.859375	179.8225492	-1.361609157
3911.958984	179.9040884	-1.362722646
3912.058594	179.9774319	-1.363794226
3912.158203	180.0618023	-1.364976913
3912.257813	180.1409274	-1.366069727
3912.357422	180.2197993	-1.367119979
3912.457031	180.3031862	-1.368255261
3912.556641	180.3782582	-1.369381696
3912.65625	180.4528087	-1.370426733
3912.755859	180.5408001	-1.371558569
3912.855469	180.6174815	-1.372692175
3912.955078	180.6996912	-1.373803057
3913.054688	180.7755232	-1.374870632
3913.154297	180.8598936	-1.375982165
3913.253906	180.9404641	-1.377139241
3913.353516	181.0169965	-1.378178317
3913.453125	181.0947657	-1.379294973
3913.552734	181.1732948	-1.380392909
3913.652344	181.2570989	-1.381516736
3913.751953	181.335479	-1.382591389
3913.851563	181.4156771	-1.383709349
3913.951172	181.4959645	-1.384810451
3914.050781	181.5780699	-1.385894604
3914.150391	181.6533804	-1.38700828
3914.25	181.7321926	-1.388114039
3914.349609	181.813091	-1.389208343
3914.449219	181.8910241	-1.39033841
3914.548828	181.9692701	-1.391406823
3914.648438	182.0516437	-1.392542385
3914.748047	182.1315736	-1.393613592
3914.847656	182.2059304	-1.39474757
3914.947266	182.293281	-1.395842433
3915.046875	182.3719144	-1.396917831
3915.146484	182.4551523	-1.398051996
3915.246094	182.5289577	-1.399133261
3915.345703	182.6057285	-1.400259789
3915.445313	182.6922297	-1.401362848
3915.544922	182.769388	-1.402460597
3915.644531	182.8516275	-1.403554995
3915.744141	182.9316765	-1.404703781
3915.84375	183.0073148	-1.405788958
3915.943359	183.0911487	-1.40687665
3916.042969	183.1712425	-1.407978218
3916.142578	183.2471788	-1.409100555
3916.242188	183.3268404	-1.410157047
3916.341797	183.4102422	-1.41129382
3916.441406	183.4850907	-1.41238654
3916.541016	183.5695058	-1.413499005
3916.640625	183.6483926	-1.414594147
3916.740234	183.7272793	-1.415710989
3916.839844	183.8029176	-1.416820288
3916.939453	183.8868409	-1.417888608
3917.039063	183.9661747	-1.419016067
3917.138672	184.0431839	-1.420116983
3917.238281	184.1245592	-1.421186514
3917.337891	184.2026561	-1.422343682
3917.4375	184.2850298	-1.423397753
3917.537109	184.3682975	-1.424524374
3917.636719	184.4447553	-1.425663568
3917.736328	184.5205873	-1.426776592
3917.835938	184.602797	-1.427811477
3917.935547	184.6863776	-1.428957097
3918.035156	184.76215	-1.430083439
3918.134766	184.8439723	-1.431161445
3918.234375	184.9240959	-1.432238054
3918.333984	184.9993765	-1.433361322
3918.433594	185.0842535	-1.43442126
3918.533203	185.1562709	-1.435573213
3918.632813	185.2407008	-1.436700206
3918.732422	185.3192449	-1.437764335
3918.832031	185.3989214	-1.438888814
3918.931641	185.4780167	-1.440018695
3919.03125	185.5575293	-1.441089436
3919.130859	185.6430173	-1.442197897
3919.230469	185.7197285	-1.44329872
3919.330078	185.7994944	-1.444420684
3919.429688	185.8786792	-1.445497479
3919.529297	185.9590858	-1.446603518
3919.628906	186.0393733	-1.447703131
3919.728516	186.1201227	-1.44880889
3919.828125	186.1926615	-1.449919865
3919.927734	186.2778515	-1.451024693
3920.027344	186.3600165	-1.452179346
3920.126953	186.4346713	-1.453238539
3920.226563	186.5165383	-1.454302389
3920.326172	186.5939051	-1.455430128
3920.425781	186.6807491	-1.456522476
3920.525391	186.7581457	-1.457616966
3920.625	186.8346781	-1.458742749
3920.724609	186.9194955	-1.459836122
3920.824219	186.9964898	-1.460923348
3920.923828	187.0743781	-1.46203097
3921.023438	187.1551573	-1.463138685
3921.123047	187.2350723	-1.464245748
3921.222656	187.3122305	-1.46535635
3921.322266	187.3870343	-1.466481946
3921.421875	187.4684542	-1.467583422
3921.521484	187.5512451	-1.468656119
3921.621094	187.6329631	-1.469758898
3921.720703	187.7118796	-1.470881701
3921.820313	187.7914518	-1.471971069
3921.919922	187.8708601	-1.473094709
3922.019531	187.9498512	-1.474192832
3922.119141	188.0327761	-1.475310978
3922.21875	188.1117672	-1.47640137
3922.318359	188.1885976	-1.477516256
3922.417969	188.2717907	-1.478611398
3922.517578	188.3477867	-1.479747146
3922.617188	188.4258389	-1.480814349
3922.716797	188.5084659	-1.481891982
3922.816406	188.5882318	-1.483025681
3922.916016	188.665241	-1.48412073
3923.015625	188.7501627	-1.485218108
3923.115234	188.8264716	-1.486333366
3923.214844	188.9013052	-1.487408206
3923.314453	188.98426	-1.488560718
3923.414063	189.0670061	-1.489630528
3923.513672	189.149186	-1.490736194
3923.613281	189.2254055	-1.491840836
3923.712891	189.3078089	-1.492908597
3923.8125	189.3846244	-1.494053192
3923.912109	189.4634515	-1.495132316
3924.011719	189.5428002	-1.496256515
3924.111328	189.6184981	-1.497350913
3924.210938	189.69962	-1.498452201
3924.310547	189.783141	-1.49958143
3924.410156	189.8604035	-1.500683278
3924.509766	189.9404824	-1.501758397
3924.609375	190.0230795	-1.50289163
3924.708984	190.1018023	-1.50398789
3924.808594	190.1799589	-1.505095232
3924.908203	190.263927	-1.506188698
3925.007813	190.340519	-1.507297345
3925.107422	190.4211342	-1.508376375
3925.207031	190.5042231	-1.509472076
3925.306641	190.5790716	-1.510582305
3925.40625	190.6606555	-1.511704456
3925.505859	190.7428205	-1.512790751
3925.605469	190.8200532	-1.513914112
3925.705078	190.9018308	-1.515039615
3925.804688	190.9816563	-1.516139787
3925.904297	191.0565943	-1.517212298
3926.003906	191.1362708	-1.518301945
3926.103516	191.2166476	-1.519432012
3926.203125	191.301167	-1.520483475
3926.302734	191.3800985	-1.521596406
3926.402344	191.4580762	-1.522737276
3926.501953	191.5351748	-1.523824409
3926.601563	191.6155368	-1.524931658
3926.701172	191.6986108	-1.526035368
3926.800781	191.7717755	-1.527087949
3926.900391	191.8553859	-1.528236642
3927	191.9381618	-1.529321074
3927.099609	192.0190603	-1.530399173
3927.199219	192.0927763	-1.531552523
3927.298828	192.1781152	-1.532598957
3927.398438	192.259118	-1.533729024
3927.498047	192.3339367	-1.534845959
3927.597656	192.4129575	-1.535983384
3927.697266	192.4914569	-1.537063438
3927.796875	192.5749928	-1.538156811
3927.896484	192.653209	-1.539279986
3927.996094	192.7326918	-1.540360413
3928.095703	192.8138137	-1.541470736
3928.195313	192.8918064	-1.542546134
3928.294922	192.9733604	-1.543672755
3928.394531	193.0508316	-1.54479919
3928.494141	193.1304634	-1.545890793
3928.59375	193.2040304	-1.546978205
3928.693359	193.288371	-1.548131555
3928.792969	193.3666766	-1.549185347
3928.892578	193.4431642	-1.550308522
3928.992188	193.532154	-1.551353466
3929.091797	193.6092675	-1.55252805
3929.191406	193.6900914	-1.553587057
3929.291016	193.7699914	-1.554709394
3929.390625	193.8429624	-1.555791032
3929.490234	193.926394	-1.556918025
3929.589844	194.0076649	-1.558016613
3929.689453	194.0891743	-1.559116878
3929.789063	194.168061	-1.560254302
3929.888672	194.2445934	-1.561302692
3929.988281	194.3260431	-1.56239504
3930.087891	194.4035292	-1.56352669
3930.1875	194.482401	-1.56462919
3930.287109	194.5655346	-1.565732434
3930.386719	194.6471334	-1.566854399
3930.486328	194.7267503	-1.567945443
3930.585938	194.8067099	-1.569029037
3930.685547	194.884792	-1.570169255
3930.785156	194.9678063	-1.571260765
3930.884766	195.0442642	-1.572341565
3930.984375	195.1245815	-1.573474891
3931.083984	195.2016056	-1.57456696
3931.183594	195.2818185	-1.575660519
3931.283203	195.3599602	-1.576768141
3931.382813	195.4416782	-1.577883307
3931.482422	195.5188811	-1.578991301
3931.582031	195.6017017	-1.580093987
3931.681641	195.6786662	-1.581226848
3931.78125	195.7637668	-1.582287159
3931.880859	195.838958	-1.583394222
3931.980469	195.9198713	-1.584474742
3932.080078	195.9979385	-1.585605741
3932.179688	196.0825771	-1.586726215
3932.279297	196.1638927	-1.587777492
3932.378906	196.2407082	-1.58890523
3932.478516	196.3163167	-1.590005681
3932.578125	196.3949054	-1.591086388
3932.677734	196.476832	-1.592211239
3932.777344	196.5539604	-1.593332179
3932.876953	196.6369301	-1.594392769
3932.976563	196.7195421	-1.595551055
3933.076172	196.7986971	-1.59665728
3933.175781	196.8761235	-1.597728953
3933.275391	196.957469	-1.598881837
3933.375	197.0327944	-1.599934977
3933.474609	197.1148401	-1.60105126
3933.574219	197.1945763	-1.60216596
3933.673828	197.2733289	-1.603271998
3933.773438	197.3564178	-1.604336686
3933.873047	197.4350065	-1.605498511
3933.972656	197.5142658	-1.60655072
3934.072266	197.5899041	-1.607672218
3934.171875	197.675094	-1.608751062
3934.271484	197.7554858	-1.609869581
3934.371094	197.8278607	-1.611012686
3934.470703	197.909683	-1.6120621
3934.570313	197.9918778	-1.613205299
3934.669922	198.0712414	-1.614297275
3934.769531	198.1487125	-1.615404617
3934.869141	198.2328147	-1.61649501
3934.96875	198.3097643	-1.617605984
3935.068359	198.3866096	-1.618700475
3935.167969	198.4646022	-1.619808655
3935.267578	198.5479593	-1.620919816
3935.367188	198.6251473	-1.622037031
3935.466797	198.7065226	-1.623115595
3935.566406	198.7859756	-1.624222659
3935.666016	198.8676935	-1.62530439
3935.765625	198.9452392	-1.6264515
3935.865234	199.0292668	-1.627497096
3935.964844	199.1046667	-1.628631167
3936.064453	199.185729	-1.629760396
3936.164063	199.2648989	-1.630872674
3936.263672	199.3465424	-1.631930191
3936.363281	199.4284242	-1.63307311
3936.462891	199.510619	-1.634155028
3936.5625	199.5895654	-1.635247283
3936.662109	199.6673793	-1.636404637
3936.761719	199.7441351	-1.637485065
3936.861328	199.8227835	-1.638601162
3936.960938	199.902311	-1.639681123
3937.060547	199.9851763	-1.640785113
3937.160156	200.0646889	-1.641889289
3937.259766	200.1398355	-1.642994862
3937.359375	200.2223134	-1.644093264
3937.458984	200.3068626	-1.64520368
3937.558594	200.3772408	-1.646331791
3937.658203	200.4627883	-1.647433452
3937.757813	200.533852	-1.648501121
3937.857422	200.6222606	-1.6496161
3937.957031	200.6981373	-1.650737133
3938.056641	200.7816881	-1.651812531
3938.15625	200.8593231	-1.652913913
3938.255859	200.9395957	-1.654058974
3938.355469	201.0185421	-1.655183546
3938.455078	201.1011988	-1.656266116
3938.554688	201.1815757	-1.65738808
3938.654297	201.2604475	-1.658462547
3938.753906	201.3374865	-1.659588795
3938.853516	201.4186084	-1.660680491
3938.953125	201.497063	-1.661796775
3939.052734	201.5760094	-1.662919205
3939.152344	201.6529888	-1.664002798
3939.251953	201.7345876	-1.665070746
3939.351563	201.8146515	-1.666239463
3939.451172	201.8947452	-1.667319052
3939.550781	201.9779235	-1.66839622
3939.650391	202.0532638	-1.669504493
3939.75	202.1339983	-1.670615841
3939.849609	202.2148371	-1.67169515
3939.949219	202.2904754	-1.672818139
3940.048828	202.3760378	-1.673951652
3940.148438	202.4542242	-1.67505322
3940.248047	202.5328726	-1.676148456
3940.347656	202.6115656	-1.677257288
3940.447266	202.692762	-1.678333618
3940.546875	202.7718723	-1.679467689
3940.646484	202.8508335	-1.680564601
3940.746094	202.9316425	-1.681638975
3940.845703	203.0113637	-1.682774816
3940.945313	203.089729	-1.683885045
3941.044922	203.1695992	-1.684953738
3941.144531	203.2512128	-1.68609079
3941.244141	203.328535	-1.68716982
3941.34375	203.411147	-1.688254345
3941.443359	203.4894228	-1.689392887
3941.542969	203.5690844	-1.690469868
3941.642578	203.6481351	-1.691558119
3941.742188	203.7253231	-1.692684554
3941.841797	203.812018	-1.693756878
3941.941406	203.8872391	-1.6949079
3942.041016	203.968823	-1.696033031
3942.140625	204.043448	-1.697102468
3942.240234	204.1266114	-1.698184013
3942.339844	204.2071521	-1.699331496
3942.439453	204.285115	-1.700406335
3942.539063	204.3655664	-1.701510046
3942.638672	204.443872	-1.70261804
3942.738281	204.5295835	-1.70369735
3942.837891	204.6060115	-1.704790443
3942.9375	204.6851516	-1.705943607
3943.037109	204.7632486	-1.707000192
3943.136719	204.8403621	-1.708104741
3943.236328	204.9246132	-1.709213201
3943.335938	205.0005049	-1.710337214
3943.435547	205.0862461	-1.711437665
3943.535156	205.1667869	-1.712484378
3943.634766	205.2405477	-1.713640522
3943.734375	205.3197175	-1.714733336
3943.833984	205.4042071	-1.715820096
3943.933594	205.4814398	-1.716930605
3944.033203	205.5621296	-1.718064398
3944.132813	205.6394517	-1.719146781
3944.232422	205.7207674	-1.720244624
3944.332031	205.7988048	-1.721359976
3944.431641	205.8808804	-1.722443849
3944.53125	205.9568167	-1.723567583
3944.630859	206.0399055	-1.724639256
3944.730469	206.1150074	-1.725739148
3944.830078	206.2003165	-1.726885792
3944.929688	206.2765658	-1.727977302
3945.029297	206.360355	-1.729058195
3945.128906	206.4402252	-1.73016144
3945.228516	206.5158784	-1.731296536
3945.328125	206.6005915	-1.732384879
3945.427734	206.6776156	-1.733487379
3945.527344	206.7569196	-1.734615583
3945.626953	206.8346441	-1.735695172
3945.726563	206.9216222	-1.736832131
3945.826172	206.9960535	-1.737849135
3945.925781	207.0747018	-1.738971751
3946.025391	207.1547806	-1.740104053
3946.125	207.2345465	-1.741178427
3946.224609	207.3225081	-1.74229471
3946.324219	207.3947638	-1.743413415
3946.423828	207.4757069	-1.744516846
3946.523438	207.5498998	-1.74561413
3946.623047	207.6346576	-1.746749412
3946.722656	207.7119946	-1.747847069
3946.822266	207.7912092	-1.748947147
3946.921875	207.8727782	-1.750000287
3947.021484	207.9541236	-1.751133334
3947.121094	208.0339491	-1.752213482
3947.220703	208.1083506	-1.753327902
3947.320313	208.192572	-1.754451264
3947.419922	208.265692	-1.75550459
3947.519531	208.3519846	-1.756648812
3947.619141	208.4324956	-1.757723931
3947.71875	208.5097879	-1.758829225
3947.818359	208.5902244	-1.759925019
3947.917969	208.6693794	-1.761059556
3948.017578	208.7447494	-1.762125921
3948.117188	208.8281214	-1.763263624
3948.216797	208.9094967	-1.764376741
3948.316406	208.9905888	-1.765436027
3948.416016	209.0694308	-1.766562741
3948.515625	209.1504037	-1.767710876
3948.615234	209.2277259	-1.76875582
3948.714844	209.3086988	-1.769826282
3948.814453	209.3886882	-1.770977024
3948.914063	209.4638646	-1.772088092
3949.013672	209.5450908	-1.773148309
3949.113281	209.6270025	-1.77429216
3949.212891	209.7064853	-1.775363181
3949.3125	209.7844034	-1.776500698
3949.412109	209.8640054	-1.777580287
3949.511719	209.9425942	-1.778708491
3949.611328	210.0241482	-1.779788639
3949.710938	210.1063728	-1.780913118
3949.810547	210.1846635	-1.782032382
3949.910156	210.2608979	-1.783088129
3950.009766	210.3458643	-1.784198266
3950.109375	210.4244679	-1.785310637
3950.208984	210.5066925	-1.786396746
3950.308594	210.5824798	-1.787504274
3950.408203	210.6604278	-1.78861348
3950.507813	210.746035	-1.789734233
3950.607422	210.8218521	-1.790815312
3950.707031	210.8991593	-1.791919488
3950.806641	210.98122	-1.793044899
3950.90625	211.0586017	-1.794144791
3951.005859	211.1370116	-1.79521637
3951.105469	211.2168521	-1.796356123
3951.205078	211.3016099	-1.797454897
3951.304688	211.3847584	-1.798541564
3951.404297	211.4614546	-1.799674798
3951.503906	211.5409672	-1.800779905
3951.603516	211.6192579	-1.801872719
3951.703125	211.6976827	-1.802971493
3951.802734	211.7775977	-1.804067474
3951.902344	211.8579298	-1.8051886
3952.001953	211.9361758	-1.806290727
3952.101563	212.0157778	-1.807385962
3952.201172	212.0933682	-1.808533538
3952.300781	212.1762931	-1.809615735
3952.400391	212.2546881	-1.810706127
3952.5	212.3365253	-1.811834332
3952.599609	212.414816	-1.812912989
3952.699219	212.4933004	-1.814006548
3952.798828	212.5746459	-1.815121341
3952.898438	212.654829	-1.816223282
3952.998047	212.7345204	-1.817320008
3953.097656	212.8131837	-1.818429213
3953.197266	212.8908932	-1.819573063
3953.296875	212.9729986	-1.820623036
3953.396484	213.0531222	-1.821760926
3953.496094	213.1313533	-1.822853182
3953.595703	213.2102996	-1.823937427
3953.695313	213.2894695	-1.825073827
3953.794922	213.3670896	-1.826142427
3953.894531	213.4515643	-1.827274729
3953.994141	213.5269195	-1.828369964
3954.09375	213.6093229	-1.829470228
3954.193359	213.6889994	-1.830552798
3954.292969	213.7722075	-1.831669454
3954.392578	213.8476819	-1.832807902
3954.492188	213.929221	-1.833926234
3954.591797	214.0096575	-1.834968757
3954.691406	214.0852809	-1.836105343
3954.791016	214.1651958	-1.83721045
3954.890625	214.2478228	-1.83830997
3954.990234	214.3265605	-1.839409675
3955.089844	214.4069374	-1.840540487
3955.189453	214.4883126	-1.841601077
3955.289063	214.5643532	-1.842747349
3955.388672	214.6383971	-1.843826007
3955.488281	214.7238106	-1.844909694
3955.587891	214.8004472	-1.846062299
3955.6875	214.8837298	-1.847136673
3955.787109	214.9655223	-1.848227065
3955.886719	215.0429189	-1.849339809
3955.986328	215.1239365	-1.850472856
3956.085938	215.2060717	-1.851536427
3956.185547	215.2804583	-1.852671336
3956.285156	215.3658122	-1.853766385
3956.384766	215.4417485	-1.854834426
3956.484375	215.5231535	-1.855930034
3956.583984	215.5981958	-1.857070718
3956.683594	215.6827003	-1.858170051
3956.783203	215.7581747	-1.859276649
3956.882813	215.8359587	-1.860406902
3956.982422	215.9213275	-1.861477923
3957.082031	215.9978151	-1.862581912
3957.181641	216.0773128	-1.863708999
3957.28125	216.1607146	-1.864795852
3957.380859	216.2368745	-1.865897421
3957.480469	216.3179964	-1.867014449
3957.580078	216.3943499	-1.868097764
3957.679688	216.4755762	-1.869183313
3957.779297	216.5560126	-1.870316919
3957.878906	216.6345119	-1.871409547
3957.978516	216.7145312	-1.872501243
3958.078125	216.7934328	-1.873651054
3958.177734	216.8777436	-1.874752063
3958.277344	216.9520408	-1.875816938
3958.376953	217.0332819	-1.876932103
3958.476563	217.1159685	-1.878092717
3958.576172	217.1956003	-1.879143436
3958.675781	217.2760665	-1.880234759
3958.775391	217.3554897	-1.881348435
3958.875	217.4349129	-1.882462669
3958.974609	217.5134718	-1.883529965
3959.074219	217.5949365	-1.884638797
3959.173828	217.6721394	-1.885752473
3959.273438	217.7513391	-1.886880118
3959.373047	217.8351134	-1.887978334
3959.472656	217.9111689	-1.889050286
3959.572266	217.993781	-1.890174206
3959.671875	218.0740982	-1.891298871
3959.771484	218.1544453	-1.892400626
3959.871094	218.2285339	-1.893492322
3959.970703	218.3067948	-1.894610655
3960.070313	218.389079	-1.89565802
3960.169922	218.4669077	-1.896796841
3960.269531	218.5474783	-1.897911262
3960.369141	218.623966	-1.898994576
