Time[sec]	Top_Inplane_Disp[mm]	Top_Outofplane_Disp[mm]	Top_Inplane_Rotation[rad]
6848.443359	250.4999812	100.821279	-0.00697325
6848.542969	250.5545195	100.8124873	-0.0069838
6848.642578	250.6192799	100.8079723	-0.006993873
6848.742188	250.674146	100.8068845	-0.007004382
6848.841797	250.7342275	100.8117571	-0.007014552
6848.941406	250.7883485	100.8018702	-0.007024922
6849.041016	250.8559998	100.7959247	-0.007035
6849.140625	250.91778	100.7948592	-0.007044678
6849.240234	250.9717222	100.7925123	-0.007054956
6849.339844	251.0325487	100.7836014	-0.007064601
6849.439453	251.0892626	100.7829979	-0.007074722
6849.539063	251.1515196	100.7739082	-0.007084307
6849.638672	251.2158628	100.7714048	-0.007094396
6849.738281	251.2721594	100.7702276	-0.007104686
6849.837891	251.3327773	100.7609144	-0.00711466
6849.9375	251.3901468	100.7583514	-0.007124535
6850.037109	251.4537748	100.7598639	-0.0071342
6850.136719	251.5079852	100.7513329	-0.007144396
6850.236328	251.5686031	100.7441878	-0.007154435
6850.335938	251.6347941	100.743331	-0.007164742
6850.435547	251.6912397	100.7433012	-0.007174519
6850.535156	251.7514404	100.731343	-0.00718418
6850.634766	251.8073793	100.7287055	-0.007194316
6850.734375	251.8710371	100.7259041	-0.007204317
6850.833984	251.9292708	100.7189304	-0.007213805
6850.933594	251.9850608	100.7178575	-0.007223949
6851.033203	252.0433541	100.7179618	-0.007233861
6851.132813	252.1065946	100.7092744	-0.007244144
6851.232422	252.1669742	100.708425	-0.007254527
6851.332031	252.2288736	100.7006764	-0.007263897
6851.431641	252.285945	100.6966829	-0.007273918
6851.53125	252.342033	100.6936729	-0.007283733
6851.630859	252.4092372	100.6899402	-0.007293675
6851.730469	252.4680968	100.6828025	-0.007303747
6851.830078	252.5286253	100.6796733	-0.007313521
6851.929688	252.5854286	100.6733179	-0.007324045
6852.029297	252.6429768	100.6661803	-0.007333327
6852.128906	252.708989	100.6555855	-0.007343937
6852.228516	252.7716037	100.6477401	-0.007353419
6852.328125	252.8295096	100.6391719	-0.007363566
6852.427734	252.8798755	100.6363481	-0.007373331
6852.527344	252.9478844	100.6228477	-0.007383348
6852.626953	253.0026015	100.6111652	-0.007393574
6852.726563	253.0619975	100.5999222	-0.007403307
6852.826172	253.1211253	100.5959362	-0.007413687
6852.925781	253.1835612	100.5835086	-0.007423333
6853.025391	253.2425698	100.5739793	-0.007433313
6853.125	253.3027109	100.5637869	-0.007443062
6853.224609	253.3595737	100.5619541	-0.007453179
6853.324219	253.4228738	100.5477905	-0.007462827
6853.423828	253.4770544	100.5469263	-0.007473379
6853.523438	253.5381194	100.535199	-0.007482785
6853.623047	253.6037441	100.5285084	-0.007492824
6853.722656	253.6615606	100.521028	-0.007502854
6853.822266	253.7223574	100.5140617	-0.00751294
6853.921875	253.7823792	100.5013436	-0.007522962
6854.021484	253.8386758	100.4939824	-0.007532832
6854.121094	253.899711	100.4815847	-0.00754253
6854.220703	253.9607759	100.4747748	-0.007552689
6854.320313	254.02047	100.4703417	-0.00756276
6854.419922	254.080164	100.457564	-0.007572899
6854.519531	254.1392024	100.4575416	-0.007582549
6854.619141	254.2056616	100.4435718	-0.007592348
6854.71875	254.2537626	100.4348099	-0.007602556
6854.818359	254.318076	100.426279	-0.007612859
6854.917969	254.3796476	100.4200354	-0.007622214
6855.017578	254.4375535	100.4176363	-0.007632508
6855.117188	254.5007642	100.4063413	-0.007642647
6855.216797	254.5616802	100.3922671	-0.007652057
6855.316406	254.6152945	100.393638	-0.007662473
6855.416016	254.6845551	100.3766954	-0.00767226
6855.515625	254.7379311	100.3756151	-0.007682116
6855.615234	254.7996219	100.3640294	-0.007692056
6855.714844	254.8560973	100.3549099	-0.007702136
6855.814453	254.9132582	100.3487855	-0.007711941
6855.914063	254.9749788	100.3369167	-0.007722415
6856.013672	255.0345238	100.3332362	-0.007731624
6856.113281	255.0956484	100.3240421	-0.007742216
6856.212891	255.1534947	100.3172472	-0.007751876
6856.3125	255.2118476	100.3101617	-0.007762077
6856.412109	255.2773233	100.2983153	-0.007772154
6856.511719	255.3373154	100.2940238	-0.007781647
6856.611328	255.3975757	100.285247	-0.007791572
6856.710938	255.4548558	100.2787724	-0.007801764
6856.810547	255.5168744	100.2682373	-0.007811604
6856.910156	255.5747803	100.2606526	-0.007821862
6857.009766	255.6344148	100.2530605	-0.007831362
6857.109375	255.6958075	100.2416834	-0.007841798
6857.208984	255.7541009	100.235872	-0.007851529
6857.308594	255.8122452	100.2288535	-0.007861545
6857.408203	255.8754559	100.2207696	-0.007871388
6857.507813	255.9335109	100.2105922	-0.007881551
6857.607422	255.9876617	100.2053991	-0.007891383
6857.707031	256.0500677	100.1951844	-0.007901598
6857.806641	256.1139937	100.1883298	-0.007911586
6857.90625	256.1693664	100.1806259	-0.007921285
6858.005859	256.2294777	100.1695395	-0.007931213
6858.105469	256.2926288	100.1636684	-0.007941318
6858.205078	256.3502665	100.1599953	-0.007951291
6858.304688	256.4100202	100.1498252	-0.007961006
6858.404297	256.4720388	100.1369283	-0.007970855
6858.503906	256.5320905	100.1334861	-0.007980932
6858.603516	256.5880295	100.1270041	-0.007991067
6858.703125	256.653386	100.1180485	-0.008001167
6858.802734	256.7079242	100.1103371	-0.008011116
6858.902344	256.7693766	100.10162	-0.008020437
6859.001953	256.8277593	100.0868157	-0.008030283
6859.101563	256.8883773	100.0828594	-0.008039572
6859.201172	256.9498893	100.0626981	-0.008049519
6859.300781	257.0057388	100.0561342	-0.008059362
6859.400391	257.0677276	100.0393927	-0.008068363
6859.5	257.1298953	100.0305638	-0.008078218
6859.599609	257.1875628	100.0142023	-0.008087886
6859.699219	257.2495516	100.0030115	-0.008097291
6859.798828	257.3115702	99.9975428	-0.008106983
6859.898438	257.3636945	99.98304397	-0.008115951
6859.998047	257.4280079	99.96981174	-0.008125918
6860.097656	257.4876722	99.96031225	-0.008135351
6860.197266	257.5516876	99.94786978	-0.008145009
6860.296875	257.6066728	99.9334529	-0.008154721
6860.396484	257.6632079	99.92426634	-0.008164287
6860.496094	257.7241834	99.91186857	-0.008173648
6860.595703	257.7860828	99.90423918	-0.008183357
6860.695313	257.8449126	99.88937527	-0.008193067
6860.794922	257.9089578	99.8685509	-0.008202606
6860.894531	257.9644199	99.85958785	-0.008211877
6860.994141	258.0237563	99.84821081	-0.00822156
6861.09375	258.0802317	99.83793646	-0.00823125
6861.193359	258.1466909	99.82321411	-0.0082406
6861.292969	258.2061168	99.81378913	-0.008250268
6861.392578	258.2669135	99.79984909	-0.008259685
6861.492188	258.3263393	99.78941828	-0.008269155
6861.591797	258.3851691	99.77499396	-0.008278833
6861.691406	258.4469791	99.76527095	-0.008288326
6861.791016	258.5049148	99.75277632	-0.008297928
6861.890625	258.5674401	99.73975271	-0.008306863
6861.990234	258.6222168	99.73073006	-0.008317148
6862.089844	258.6870666	99.71527755	-0.008326411
6862.189453	258.738118	99.70646352	-0.008336238
6862.289063	258.8013585	99.69494492	-0.008345955
6862.388672	258.8614996	99.68157113	-0.008355396
6862.488281	258.9198824	99.66673702	-0.008364532
6862.587891	258.9825269	99.65931624	-0.008374312
6862.6875	259.0398367	99.64524955	-0.008383806
6862.787109	259.0989049	99.63265806	-0.008393243
6862.886719	259.1624733	99.61842	-0.008402959
6862.986328	259.2194553	99.61093962	-0.008412414
6863.085938	259.2812653	99.59518909	-0.008422093
6863.185547	259.338158	99.5818004	-0.008431773
6863.285156	259.3991931	99.5689258	-0.008441426
6863.384766	259.4614502	99.5612368	-0.008450799
6863.484375	259.5229324	99.54929352	-0.008460147
6863.583984	259.5739838	99.53536838	-0.00847007
6863.683594	259.6369859	99.52202439	-0.008479088
6863.783203	259.6970971	99.51183945	-0.008489274
6863.882813	259.7616788	99.50134158	-0.008498567
6863.982422	259.8188098	99.49037433	-0.008508116
6864.082031	259.884822	99.47537631	-0.008517403
6864.181641	259.9420424	99.46047515	-0.00852714
6864.28125	260.0002166	99.44760054	-0.008536669
6864.380859	260.0539204	99.43988919	-0.008546168
6864.480469	260.1180848	99.42723066	-0.008555711
6864.580078	260.1812955	99.4194001	-0.008565474
6864.679688	260.2409299	99.40288961	-0.008574761
6864.779297	260.2963622	99.38771278	-0.008584603
6864.878906	260.3568312	99.38047081	-0.008594371
6864.978516	260.4205485	99.36320782	-0.008603725
6865.078125	260.4785736	99.35563058	-0.00861335
6865.177734	260.5388637	99.34327006	-0.008622701
6865.277344	260.5941172	99.33367372	-0.008632396
6865.376953	260.6551226	99.31843728	-0.008642045
6865.476563	260.7156213	99.30602461	-0.008651348
6865.576172	260.7742127	99.29688275	-0.00866078
6865.675781	260.8419832	99.28011149	-0.008670657
6865.775391	260.8990248	99.26902503	-0.008679837
6865.875	260.9497484	99.25687313	-0.008689621
6865.974609	261.0157903	99.2461592	-0.008699031
6866.074219	261.0741433	99.23808277	-0.008708593
6866.173828	261.1311253	99.22997653	-0.008718581
6866.273438	261.1937996	99.21129048	-0.008727917
6866.373047	261.2495299	99.19560701	-0.008737402
6866.472656	261.3132473	99.17716682	-0.008746568
6866.572266	261.3782462	99.16464984	-0.008755438
6866.671875	261.4421125	99.14582223	-0.008765188
6866.771484	261.5017172	99.13255274	-0.008774097
6866.871094	261.5589376	99.11768883	-0.008783287
6866.970703	261.6200026	99.09186512	-0.00879222
6867.070313	261.6859849	99.07666594	-0.008801931
6867.169922	261.7466327	99.05257821	-0.008810768
6867.269531	261.8050452	99.03211147	-0.008820428
6867.369141	261.8703421	99.01640564	-0.008829394
6867.46875	261.9280394	98.99757802	-0.008838722
6867.568359	261.9868096	98.97260368	-0.008847785
6867.667969	262.0549973	98.9522934	-0.008856912
6867.767578	262.1127244	98.93886	-0.008866298
6867.867188	262.1728655	98.91715646	-0.008875324
6867.966797	262.2334238	98.89520705	-0.008884303
6868.066406	262.2960385	98.88136387	-0.00889361
6868.166016	262.3592492	98.85947406	-0.008902956
6868.265625	262.4210294	98.83770347	-0.008912247
6868.365234	262.4801572	98.81924838	-0.008921038
6868.464844	262.5449773	98.80339354	-0.008930235
6868.564453	262.5997837	98.77995402	-0.008939583
6868.664063	262.6651104	98.76570106	-0.008948861
6868.763672	262.7248939	98.74419868	-0.00895757
6868.863281	262.7869721	98.71967882	-0.008966984
6868.962891	262.8463086	98.7071842	-0.008976022
6869.0625	262.9051979	98.68367016	-0.008985099
6869.162109	262.9613455	98.66998345	-0.008994438
6869.261719	263.0206223	98.64813089	-0.009003002
6869.361328	263.0771573	98.6270532	-0.009011693
6869.460938	263.1370898	98.60549122	-0.00902027
6869.560547	263.1926711	98.59380871	-0.009029595
6869.660156	263.2456299	98.56875241	-0.009037918
6869.759766	263.3082147	98.55180979	-0.009046951
6869.859375	263.3671339	98.53264689	-0.009055517
6869.958984	263.4216722	98.51230681	-0.009064544
6870.058594	263.4768363	98.49374741	-0.009073218
6870.158203	263.535219	98.47392142	-0.009082245
6870.257813	263.5912772	98.45660627	-0.009090818
6870.357422	263.6524316	98.43488038	-0.009099866
6870.457031	263.7126621	98.41452539	-0.009108287
6870.556641	263.768005	98.39292616	-0.009117226
6870.65625	263.8266857	98.37529808	-0.009126109
6870.755859	263.8808962	98.35347533	-0.009134643
6870.855469	263.9396067	98.34375978	-0.00914367
6870.955078	263.9922377	98.32058102	-0.009152681
6871.054688	264.0508886	98.29752892	-0.009161008
6871.154297	264.107513	98.28044474	-0.009170062
6871.253906	264.1707238	98.26081246	-0.009178872
6871.353516	264.2294045	98.23983163	-0.00918749
6871.453125	264.2826911	98.22291136	-0.009196561
6871.552734	264.3464383	98.2042402	-0.009205542
6871.652344	264.4077118	98.18398207	-0.009214246
6871.751953	264.4689854	98.15844148	-0.009223284
6871.851563	264.5254906	98.15036505	-0.00923249
6871.951172	264.5870622	98.12731296	-0.009241742
6872.050781	264.6494385	98.11078012	-0.009250957
6872.150391	264.7115763	98.09082001	-0.009260172
6872.25	264.7705551	98.06772321	-0.009269282
6872.349609	264.8333784	98.04747254	-0.009278739
6872.449219	264.8886319	98.03451598	-0.009288207
6872.548828	264.9543162	98.00992161	-0.009297234
6872.648438	265.0127288	97.99148887	-0.009305799
6872.748047	265.0775488	97.97427058	-0.009314888
6872.847656	265.1375409	97.95083106	-0.00932461
6872.947266	265.1983376	97.93113917	-0.00933379
6873.046875	265.2588364	97.90979326	-0.009343227
6873.146484	265.3231498	97.89674729	-0.009352484
6873.246094	265.3903838	97.87535667	-0.009361465
6873.345703	265.4409285	97.85808623	-0.009370535
6873.445313	265.5112322	97.83932567	-0.009379485
6873.544922	265.5690785	97.81865776	-0.009388715
6873.644531	265.6320806	97.79927135	-0.009397858
6873.744141	265.6924899	97.78184444	-0.009407221
6873.84375	265.7542404	97.75742888	-0.009416756
6873.943359	265.8105667	97.73690999	-0.009425688
6874.042969	265.8725854	97.7223888	-0.009434992
6874.142578	265.9318324	97.70140797	-0.009444203
6874.242188	265.99853	97.67877311	-0.009453057
6874.341797	266.0583135	97.65580297	-0.009462134
6874.441406	266.1186036	97.61906415	-0.009470707
6874.541016	266.1794301	97.5934118	-0.009479268
6874.640625	266.2362035	97.56423533	-0.009488151
6874.740234	266.301709	97.53034264	-0.009497062
6874.839844	266.3638767	97.50030935	-0.009506074
6874.939453	266.4263125	97.47514874	-0.009514412
6875.039063	266.486543	97.4387452	-0.00952334
6875.138672	266.5505286	97.40614891	-0.009532438
6875.238281	266.6101333	97.38021344	-0.009541061
6875.337891	266.6735228	97.3469466	-0.009549969
6875.4375	266.7323228	97.31436521	-0.00955881
6875.537109	266.7920466	97.28676826	-0.009567569
6875.636719	266.8561812	97.25426883	-0.009576548
6875.736328	266.9208523	97.22522646	-0.009585281
6875.835938	266.9758376	97.18996286	-0.009594047
6875.935547	267.0394059	97.15949744	-0.009602665
6876.035156	267.0983847	97.12707996	-0.009611298
6876.134766	267.1621021	97.10212797	-0.009620766
6876.234375	267.223167	97.07324952	-0.009629061
6876.333984	267.2819372	97.03920037	-0.009637865
6876.433594	267.3451777	97.00440615	-0.009646542
6876.533203	267.4042757	96.9748199	-0.009655448
6876.632813	267.474192	96.94361687	-0.0096644
6876.732422	267.5290879	96.90695256	-0.009672995
6876.832031	267.585146	96.88313305	-0.009681722
6876.931641	267.6470455	96.84747458	-0.009690391
6877.03125	267.7043553	96.81852162	-0.009699078
6877.130859	267.7670892	96.78392857	-0.009707484
6877.230469	267.8250547	96.75589204	-0.009715796
6877.330078	267.8849574	96.71194106	-0.009723991
6877.429688	267.9415222	96.68490291	-0.009732764
6877.529297	268.0025872	96.64961696	-0.009741237
6877.628906	268.0624302	96.61448002	-0.009749499
6877.728516	268.1201573	96.58037871	-0.009758313
6877.828125	268.1774374	96.54778242	-0.009767044
6877.927734	268.2366844	96.52071446	-0.009774999
6878.027344	268.2971831	96.48340195	-0.00978358
6878.126953	268.3537777	96.44991159	-0.009792204
6878.226563	268.4128459	96.41222656	-0.009800409
6878.326172	268.4748944	96.38241678	-0.00980936
6878.425781	268.5303267	96.34949267	-0.009817599
6878.525391	268.5938056	96.31250054	-0.00982592
6878.625	268.6523076	96.28337622	-0.009834495
6878.724609	268.7107499	96.24772519	-0.00984282
6878.824219	268.7700566	96.21401131	-0.009851536
6878.923828	268.8252505	96.1831063	-0.009860266
6879.023438	268.8827988	96.14891559	-0.009868648
6879.123047	268.9461883	96.1105451	-0.009876937
6879.222656	269.0068062	96.0784182	-0.00988538
6879.322266	269.0611359	96.04686499	-0.009894059
6879.421875	269.1243168	96.01015598	-0.00990267
6879.521484	269.1812094	95.97846866	-0.009911142
6879.621094	269.2435261	95.93526274	-0.009919541
6879.720703	269.3127867	95.88839114	-0.00992795
6879.820313	269.3646725	95.84397823	-0.009936597
6879.919922	269.4239493	95.79876065	-0.009944811
6880.019531	269.4860276	95.75229883	-0.00995339
6880.119141	269.5431288	95.70665658	-0.009961994
6880.21875	269.6047004	95.65957636	-0.009970522
6880.318359	269.6666296	95.6093967	-0.009979114
6880.417969	269.7223898	95.5684334	-0.00998787
6880.517578	269.7834845	95.51668912	-0.009995972
6880.617188	269.8508974	95.47051042	-0.010004697
6880.716797	269.9099358	95.42665631	-0.010013563
6880.816406	269.9709411	95.37905455	-0.010021633
6880.916016	270.0300094	95.32944858	-0.010030408
6881.015625	270.0887497	95.28662264	-0.010039088
6881.115234	270.1499935	95.23639828	-0.010047606
6881.214844	270.2129062	95.19069642	-0.010056004
6881.314453	270.2699777	95.14656663	-0.010064422
6881.414063	270.3251716	95.10169178	-0.010073062
6881.513672	270.3925546	95.04835308	-0.010081499
6881.613281	270.4534706	95.00934929	-0.010090048
6881.712891	270.5117639	94.96010095	-0.010098381
6881.8125	270.5756601	94.91123259	-0.010107035
6881.912109	270.634311	94.86223012	-0.010115439
6882.011719	270.692962	94.81502324	-0.010124285
6882.111328	270.7587953	94.77387369	-0.010132664
6882.210938	270.8119925	94.72317249	-0.010141367
6882.310547	270.8562787	94.67899799	-0.01014819
6882.410156	270.901161	94.62379664	-0.010153442
6882.509766	270.926344	94.5629701	-0.010158451
6882.609375	270.9662791	94.50287372	-0.010163063
6882.708984	271.0073169	94.44488585	-0.010167408
6882.808594	271.0386392	94.38467771	-0.010172238
6882.908203	271.0744317	94.32394803	-0.010176747
6883.007813	271.1134132	94.2690596	-0.01018144
6883.107422	271.1445566	94.20656413	-0.010185906
6883.207031	271.1799618	94.1471979	-0.010190322
6883.306641	271.2150093	94.08955276	-0.010194812
6883.40625	271.2477024	94.02997047	-0.010199068
6883.505859	271.2886806	93.97298098	-0.010203832
6883.605469	271.3216122	93.90886873	-0.010207901
6883.705078	271.357673	93.85348856	-0.010213158
6883.804688	271.3928696	93.79279613	-0.010217281
6883.904297	271.4281853	93.73628348	-0.010222224
6884.003906	271.4641865	93.67254376	-0.010226362
6884.103516	271.4958366	93.61305833	-0.010231034
6884.203125	271.5317186	93.5516879	-0.010235351
6884.302734	271.5689417	93.49123389	-0.010239933
6884.402344	271.6020521	93.42924505	-0.010244386
6884.501953	271.6383215	93.37516874	-0.010249363
6884.601563	271.67322	93.31150353	-0.010253723
6884.701172	271.7059728	93.25799346	-0.010258517
6884.800781	271.7443581	93.19394082	-0.010262389
6884.900391	271.7782434	93.13121438	-0.010267185
6885	271.8132015	93.07423979	-0.010271647
6885.099609	271.8469079	93.01810712	-0.01027609
6885.199219	271.8862768	92.95570105	-0.010280772
6885.298828	271.9173904	92.89339185	-0.01028536
6885.398438	271.958309	92.83532947	-0.010289969
6885.498047	271.9901379	92.77576953	-0.010294314
6885.597656	272.0308181	92.72193164	-0.010298689
6885.697266	272.0643159	92.65981615	-0.010303454
6885.796875	272.0963236	92.5976783	-0.010307952
6885.896484	272.1344407	92.54210442	-0.010312697
6885.996094	272.1685942	92.47514606	-0.010316917
6886.095703	272.2082909	92.41688997	-0.010321703
6886.195313	272.2350236	92.36120433	-0.010326384
6886.294922	272.2756143	92.29985625	-0.010330617
6886.394531	272.3107513	92.24256128	-0.010335437
6886.494141	272.345918	92.17912704	-0.010339464
6886.59375	272.3796244	92.12300926	-0.010344387
6886.693359	272.4163707	92.06143022	-0.01034846
6886.792969	272.4540408	92.00219065	-0.010353495
6886.892578	272.486734	91.94713831	-0.010357646
6886.992188	272.5233611	91.88466519	-0.010362449
6887.091797	272.5567993	91.82330966	-0.010366558
6887.191406	272.5941416	91.76535904	-0.010371401
6887.291016	272.6297553	91.70623124	-0.010376248
6887.390625	272.6650115	91.6480571	-0.010380481
6887.490234	272.6979133	91.58803523	-0.010385051
6887.589844	272.7375503	91.52705222	-0.0103893
6887.689453	272.7655049	91.46556258	-0.010394332
6887.789063	272.8010591	91.40851349	-0.010398353
6887.888672	272.8403087	91.34998918	-0.010403185
6887.988281	272.8792306	91.28598869	-0.010407778
6888.087891	272.9132648	91.23001993	-0.010412068
6888.1875	272.9231294	91.17442369	-0.010414593
6888.287109	272.9291197	91.1071226	-0.010415275
6888.386719	272.9193743	91.04847163	-0.010413765
6888.486328	272.9057546	90.98775685	-0.010411584
6888.585938	272.8973504	90.92941135	-0.010408884
6888.685547	272.8828367	90.86734802	-0.010405535
6888.785156	272.8735681	90.81102908	-0.010402107
6888.884766	272.8646274	90.7490924	-0.010398178
6888.984375	272.8521999	90.69111943	-0.010394911
6889.083984	272.8364941	90.6278491	-0.010391415
6889.183594	272.8292521	90.56796134	-0.010387542
6889.283203	272.8220697	90.51509947	-0.010383852
6889.382813	272.8042777	90.45022726	-0.010380867
6889.482422	272.7931317	90.39033949	-0.010376744
6889.582031	272.7865752	90.33449739	-0.010373263
6889.681641	272.7748032	90.26961029	-0.010370008
6889.78125	272.7655645	90.21257609	-0.010366078
6889.880859	272.7528687	90.15308321	-0.010362482
6889.980469	272.7416929	90.09414166	-0.010359284
6890.080078	272.7285202	90.0362581	-0.010355814
6890.179688	272.7200862	89.97169137	-0.010352277
6890.279297	272.7065261	89.91456032	-0.010348372
6890.378906	272.7013703	89.854002	-0.010345046
6890.478516	272.6910885	89.7930935	-0.010341708
6890.578125	272.6786311	89.73442018	-0.010338042
6890.677734	272.6676937	89.67594057	-0.010334738
6890.777344	272.6576503	89.61611241	-0.010330967
6890.876953	272.6436134	89.55173194	-0.010327516
6890.976563	272.6390239	89.49321508	-0.010324079
6891.076172	272.6277288	89.43741769	-0.010320488
6891.175781	272.6171192	89.37517554	-0.010317354
6891.275391	272.6042148	89.31465447	-0.010313271
6891.375	272.597241	89.25420046	-0.010310211
6891.474609	272.5777205	89.19681609	-0.010306577
6891.574219	272.5749787	89.13610131	-0.010303114
6891.673828	272.5651141	89.07500654	-0.010299536
6891.773438	272.5534316	89.01654929	-0.010296311
6891.873047	272.5400504	88.95693719	-0.010292381
6891.972656	272.5292917	88.89616281	-0.01028893
6892.072266	272.5225266	88.83783221	-0.010285539
6892.171875	272.5090559	88.7760222	-0.010282104
6892.271484	272.4980887	88.7183845	-0.010278786
6892.371094	272.4868234	88.66081387	-0.010275099
6892.470703	272.4754687	88.59985322	-0.010271482
6892.570313	272.4645015	88.54196221	-0.01026802
6892.669922	272.4533852	88.47937733	-0.010264345
6892.769531	272.4500771	88.41702342	-0.010261307
6892.869141	272.4362787	88.36071938	-0.010257598
6892.96875	272.4224504	88.29659969	-0.010254162
6893.068359	272.4116321	88.23666722	-0.010250641
6893.167969	272.4015888	88.18321675	-0.010246892
6893.267578	272.389787	88.12011778	-0.010243362
6893.367188	272.3803695	88.06221187	-0.010239885
6893.466797	272.3691936	87.99684793	-0.0102367
6893.566406	272.3574813	87.94589341	-0.010233136
6893.666016	272.3408218	87.88873255	-0.010229624
6893.765625	272.3379012	87.83011138	-0.010226382
6893.865234	272.3263081	87.76357025	-0.010222934
6893.964844	272.3207649	87.70425618	-0.010219139
6894.064453	272.3051186	87.64243871	-0.010215506
6894.164063	272.2950157	87.58676797	-0.010212126
6894.263672	272.2795483	87.52696961	-0.010208885
6894.363281	272.273558	87.46881783	-0.010205696
6894.462891	272.2650345	87.40781248	-0.01020158
6894.5625	272.2512956	87.34741807	-0.010198338
6894.662109	272.2434874	87.28206903	-0.010194347
6894.761719	272.2284969	87.22916245	-0.010190982
6894.861328	272.2132679	87.1675089	-0.0101871
6894.960938	272.1905883	87.10879833	-0.010180894
6895.060547	272.1545275	87.04809099	-0.010173683
6895.160156	272.1187051	86.98882163	-0.010165803
6895.259766	272.0862802	86.92932129	-0.010157693
6895.359375	272.0497723	86.86865866	-0.010149308
6895.458984	272.0132347	86.80841327	-0.010141333
6895.558594	271.9799753	86.75089478	-0.010133081
6895.658203	271.945643	86.69374883	-0.010124701
6895.757813	271.9150062	86.63329482	-0.010116303
6895.857422	271.8744751	86.57637984	-0.010108373
6895.957031	271.8451198	86.51420474	-0.010100112
6896.056641	271.8089696	86.45489067	-0.010091711
6896.15625	271.7712398	86.39686555	-0.010083834
6896.255859	271.7385169	86.33859456	-0.010075411
6896.355469	271.7082973	86.27742529	-0.010067475
6896.455078	271.6714617	86.21586114	-0.010058937
6896.554688	271.6392454	86.15741134	-0.010050667
6896.654297	271.6003235	86.09747887	-0.010042564
6896.753906	271.563309	86.03932709	-0.010034894
6896.853516	271.529841	85.98237485	-0.010026303
6896.953125	271.4967306	85.91798693	-0.010018152
6897.052734	271.4627858	85.85870266	-0.010009847
6897.152344	271.4295562	85.80201864	-0.010001881
6897.251953	271.3970121	85.74896306	-0.009993725
6897.351563	271.3628586	85.68270504	-0.009985723
6897.451172	271.3264104	85.62657982	-0.009977527
6897.550781	271.2911244	85.56729555	-0.009969354
6897.650391	271.2566729	85.50142497	-0.009960633
6897.75	271.2205525	85.45084298	-0.00995268
6897.849609	271.1911972	85.3876844	-0.009944476
6897.949219	271.1520072	85.32879502	-0.009936307
6898.048828	271.1155887	85.27033776	-0.009927752
6898.148438	271.0665341	85.20749956	-0.009917869
6898.248047	271.0111912	85.14260501	-0.009907647
6898.347656	270.9571298	85.08617431	-0.009896821
6898.447266	270.9014889	85.02297848	-0.009885923
6898.546875	270.8509143	84.96108651	-0.009875419
6898.646484	270.7963165	84.90090072	-0.009864278
6898.746094	270.7376059	84.83854681	-0.009853247
6898.845703	270.6839021	84.7742185	-0.009842263
6898.945313	270.6271287	84.70971882	-0.009832026
6899.044922	270.5786999	84.65044945	-0.009820356
6899.144531	270.5184396	84.58266407	-0.009809626
6899.244141	270.4715606	84.52257514	-0.009798605
6899.34375	270.4113003	84.46115255	-0.009788074
6899.443359	270.3586396	84.40116048	-0.009777165
6899.542969	270.3014787	84.33341235	-0.009766164
6899.642578	270.248669	84.27292854	-0.009755331
6899.742188	270.1912995	84.21339095	-0.009744581
6899.841797	270.1426919	84.15146172	-0.009733531
6899.941406	270.0908359	84.08778161	-0.009722686
6900.041016	270.0360294	84.02875066	-0.009711947
6900.140625	269.9820872	83.96072686	-0.009700455
6900.240234	269.9239131	83.90046656	-0.009690015
6900.339844	269.8667224	83.8368088	-0.009679406
6900.439453	269.8110815	83.77237618	-0.009667872
6900.539063	269.7582718	83.71543139	-0.009656465
6900.638672	269.6986075	83.65616947	-0.009643845
6900.738281	269.6426984	83.59582722	-0.009632189
6900.837891	269.5911106	83.541058	-0.009619528
6900.9375	269.5257243	83.48485082	-0.009607496
6901.037109	269.4746133	83.42855424	-0.009594448
6901.136719	269.4140848	83.36728066	-0.009582113
6901.236328	269.358265	83.31587911	-0.009570048
6901.335938	269.3030711	83.25450867	-0.009557193
6901.435547	269.245344	83.20186287	-0.009545221
6901.535156	269.1872891	83.13842118	-0.009532713
6901.634766	269.1312011	83.08264613	-0.009520011
6901.734375	269.0724905	83.02537352	-0.009507379
6901.833984	269.0173562	82.97053725	-0.009495241
6901.933594	268.9584669	82.91655034	-0.0094828
6902.033203	268.8978787	82.85739273	-0.009470275
6902.132813	268.8457545	82.80306309	-0.009457696
6902.232422	268.7872227	82.74201304	-0.009445294
6902.332031	268.7299724	82.68861473	-0.009432996
6902.431641	268.6660167	82.62957633	-0.009420953
6902.53125	268.6109122	82.57287741	-0.009408141
6902.630859	268.5519632	82.52111822	-0.009395292
6902.730469	268.498468	82.45910704	-0.009382664
6902.830078	268.4326049	82.41107315	-0.009369983
6902.929688	268.3640595	82.3603645	-0.009356725
6903.029297	268.3071967	82.30371773	-0.009343829
6903.128906	268.2486649	82.2525695	-0.009330917
6903.228516	268.1790169	82.20406622	-0.00931822
6903.328125	268.1207236	82.14834332	-0.009305028
6903.427734	268.0536087	82.10038394	-0.009292671
6903.527344	267.9920371	82.04467595	-0.00927979
6903.626953	267.9341908	81.99296147	-0.009266769
6903.726563	267.8681191	81.94157481	-0.009253975
6903.826172	267.8111072	81.890136	-0.009241028
6903.925781	267.7524265	81.8329677	-0.009227708
6904.025391	267.6837321	81.79149777	-0.009215037
6904.125	267.6256176	81.73637837	-0.009202104
