Time[sec]	Top_Inplane_Disp[mm]	Top_Inplane_Rotation[%rad]
2794.242188	-26.52303688	0.72671196
2794.341797	-26.54650994	0.727394153
2794.441406	-26.57444216	0.728060794
2794.541016	-26.60156786	0.728728645
2794.640625	-26.62645094	0.72941503
2794.740234	-26.64470114	0.730061927
2794.839844	-26.67560801	0.730728568
2794.939453	-26.69658326	0.731440657
2795.039063	-26.73023008	0.732112979
2795.138672	-26.75197646	0.732815103
2795.238281	-26.77324042	0.733461999
2795.337891	-26.80776268	0.734158442
2795.4375	-26.82465501	0.734841195
2795.537109	-26.8519707	0.735510071
2795.636719	-26.87565051	0.736186025
2795.736328	-26.89959854	0.736860954
2795.835938	-26.92727931	0.737504312
2795.935547	-26.95038542	0.738236611
2796.035156	-26.97646804	0.738924579
2796.134766	-27.00522728	0.739575108
2796.234375	-27.02949755	0.740258885
2796.333984	-27.05382556	0.740928226
2796.433594	-27.07985044	0.741626904
2796.533203	-27.10331045	0.742262253
2796.632813	-27.12632716	0.742962328
2796.732422	-27.1556899	0.743628782
2796.832031	-27.18224563	0.744334632
2796.931641	-27.20341831	0.745059107
2797.03125	-27.23079175	0.745674246
2797.130859	-27.25187503	0.746331573
2797.230469	-27.2760503	0.747052883
2797.330078	-27.30821632	0.747729023
2797.429688	-27.33478881	0.748395664
2797.529297	-27.35648304	0.749062398
2797.628906	-27.37814374	0.749729131
2797.728516	-27.40507945	0.750420266
2797.828125	-27.43564174	0.751078152
2797.927734	-27.45398879	0.751771894
2798.027344	-27.48592943	0.752507267
2798.126953	-27.5093969	0.753151556
2798.226563	-27.53156424	0.753854238
2798.326172	-27.5551416	0.754483533
2798.425781	-27.58474462	0.755153713
2798.525391	-27.60642022	0.755861704
2798.625	-27.63448097	0.75654129
2798.724609	-27.66346186	0.75721771
2798.824219	-27.68713795	0.757928309
2798.923828	-27.70554647	0.758604915
2799.023438	-27.73618512	0.759262708
2799.123047	-27.7593676	0.759929442
2799.222656	-27.78318338	0.760592823
2799.322266	-27.81108767	0.761271571
2799.421875	-27.83569321	0.761930482
2799.521484	-27.86167338	0.762628415
2799.621094	-27.88303234	0.763301388
2799.720703	-27.91281044	0.76401385
2799.820313	-27.93708444	0.764701539
2799.919922	-27.96321176	0.765374885
2800.019531	-27.98592485	0.766040036
2800.119141	-28.01107988	0.766706956
2800.21875	-28.0354917	0.767396321
2800.318359	-28.06015126	0.768062868
2800.417969	-28.08877639	0.768729602
2800.517578	-28.11198309	0.769429212
2800.617188	-28.1366203	0.7701291
2800.716797	-28.16568315	0.770762493
2800.816406	-28.19122747	0.771430717
2800.916016	-28.21469307	0.772128091
2801.015625	-28.23827229	0.772827142
2801.115234	-28.26131508	0.773470872
2801.214844	-28.28613296	0.774216582
2801.314453	-28.31225283	0.774830789
2801.414063	-28.33960205	0.775515777
2801.513672	-28.36976945	0.776249566
2801.613281	-28.38977799	0.776929897
2801.712891	-28.4158662	0.777562731
2801.8125	-28.44072692	0.77821801
2801.912109	-28.4620095	0.778929726
2802.011719	-28.48411724	0.779612665
2802.111328	-28.51222083	0.780295418
2802.210938	-28.54190581	0.780959078
2802.310547	-28.56672741	0.781630003
2802.410156	-28.59008685	0.782345538
2802.509766	-28.61417457	0.782985264
2802.609375	-28.64429727	0.783659355
2802.708984	-28.66657637	0.784353563
2802.808594	-28.69656868	0.785059785
2802.908203	-28.71583216	0.785729126
2803.007813	-28.74468826	0.786396791
2803.107422	-28.76619995	0.787058775
2803.207031	-28.78968976	0.787766115
2803.306641	-28.82680669	0.788450171
2803.40625	-28.84567156	0.789084402
2803.505859	-28.86971459	0.789739587
2803.605469	-28.89189683	0.790443295
2803.705078	-28.9188996	0.791137968
2803.804688	-28.94315869	0.791797531
2803.904297	-28.96858193	0.792496861
2804.003906	-28.98799628	0.793163688
2804.103516	-29.01906706	0.79385268
2804.203125	-29.04388495	0.794556853
2804.302734	-29.06749398	0.795176835
2804.402344	-29.09368463	0.795863685
2804.501953	-29.12339568	0.796551933
2804.601563	-29.14394066	0.797229935
2804.701172	-29.17227708	0.797895645
2804.800781	-29.1948989	0.798572809
2804.900391	-29.22206186	0.799279404
2805	-29.24658917	0.799984694
2805.099609	-29.25942279	0.800430612
2805.199219	-29.25652824	0.800440018
2805.298828	-29.23035249	0.800219574
2805.398438	-29.20015715	0.799612352
2805.498047	-29.17148918	0.798961171
2805.597656	-29.14997377	0.798232504
2805.697266	-29.1200541	0.797506818
2805.796875	-29.09523435	0.796819408
2805.896484	-29.07013521	0.796099775
2805.996094	-29.04548682	0.79539849
2806.095703	-29.01722118	0.794699718
2806.195313	-28.9965719	0.793999084
2806.294922	-28.96999009	0.793311954
2806.394531	-28.94508094	0.7926021
2806.494141	-28.91805395	0.791901746
2806.59375	-28.89537439	0.791202229
2806.693359	-28.8664829	0.790508953
2806.792969	-28.84353511	0.789866061
2806.892578	-28.81539799	0.789160305
2806.992188	-28.79731171	0.788436388
2807.091797	-28.76606025	0.787732215
2807.191406	-28.73964421	0.787044805
2807.291016	-28.71236391	0.786389527
2807.390625	-28.68803032	0.785676879
2807.490234	-28.6633838	0.784956687
2807.589844	-28.64315547	0.78427738
2807.689453	-28.61512452	0.783628994
2807.789063	-28.58726494	0.782930967
2807.888672	-28.56252156	0.782225863
2807.988281	-28.53909507	0.781551213
2808.087891	-28.51146832	0.780865387
2808.1875	-28.48921157	0.780163356
2808.287109	-28.46433967	0.779472035
2808.386719	-28.43471989	0.77882011
2808.486328	-28.41442451	0.778075238
2808.585938	-28.38672884	0.777386804
2808.685547	-28.35898474	0.776702282
2808.785156	-28.33557874	0.776001741
2808.884766	-28.31146494	0.775332958
2808.984375	-28.28674763	0.774644339
2809.083984	-28.25649269	0.773932342
2809.183594	-28.23292464	0.7732481
2809.283203	-28.21369655	0.772547373
2809.382813	-28.18537503	0.771905133
2809.482422	-28.16080116	0.771184289
2809.582031	-28.13345194	0.770481047
2809.681641	-28.1066224	0.769799878
2809.78125	-28.08382735	0.769150467
2809.880859	-28.05909701	0.768402056
2809.980469	-28.03764679	0.767731224
2810.080078	-28.00780162	0.767061976
2810.179688	-27.98243053	0.766398222
2810.279297	-27.95686945	0.765664992
2810.378906	-27.93502808	0.764998631
2810.478516	-27.90642902	0.764289428
2810.578125	-27.88659371	0.763634522
2810.677734	-27.85623446	0.762930536
2810.777344	-27.83184126	0.762223196
2810.876953	-27.80803479	0.761564285
2810.976563	-27.77890675	0.760864769
2811.076172	-27.75594965	0.760198035
2811.175781	-27.73226239	0.759470859
2811.275391	-27.70730481	0.758797512
2811.375	-27.68179961	0.758122583
2811.474609	-27.65317075	0.757455849
2811.574219	-27.63160504	0.756665063
2811.673828	-27.6026614	0.756000006
2811.773438	-27.58418582	0.755331316
2811.873047	-27.55605616	0.754685909
2811.972656	-27.52954327	0.753989001
2812.072266	-27.50762925	0.753269368
2812.171875	-27.47769468	0.752621726
2812.271484	-27.45393477	0.751931244
2812.371094	-27.4293106	0.751236849
2812.470703	-27.40357071	0.750542083
2812.570313	-27.37765387	0.749869016
2812.669922	-27.35709772	0.749132619
2812.769531	-27.32612751	0.748464302
2812.869141	-27.30095759	0.747797196
2812.96875	-27.27758698	0.747131114
2813.068359	-27.2515472	0.746421725
2813.167969	-27.22865343	0.745739811
2813.267578	-27.19945274	0.745040202
2813.367188	-27.17557549	0.744364341
2813.466797	-27.15274505	0.743697607
2813.566406	-27.1262899	0.742991758
2813.666016	-27.09936537	0.742301741
2813.765625	-27.07385272	0.741574098
2813.865234	-27.05214918	0.740920403
2813.964844	-27.03150176	0.740211667
2814.064453	-26.99747868	0.739529659
2814.164063	-26.97856352	0.738863111
2814.263672	-26.94724686	0.738184922
2814.363281	-26.92691796	0.73749742
2814.462891	-26.89524367	0.736800511
2814.5625	-26.87423117	0.736125954
2814.662109	-26.84245631	0.735434261
2814.761719	-26.82429738	0.73474322
2814.861328	-26.80045366	0.734045845
2814.960938	-26.7701894	0.733365421
2815.060547	-26.74800158	0.732676522
2815.160156	-26.72143653	0.732009229
2815.259766	-26.69847198	0.731336349
2815.359375	-26.67375281	0.73059781
2815.458984	-26.64645948	0.729930052
2815.558594	-26.62198432	0.729242549
2815.658203	-26.59941465	0.728576467
2815.757813	-26.57036111	0.727896695
2815.857422	-26.54739469	0.727151823
2815.957031	-26.52095072	0.726487325
2816.056641	-26.49513632	0.725826831
2816.15625	-26.47237852	0.725155906
2816.255859	-26.44808404	0.724434596
2816.355469	-26.41976438	0.723725208
2816.455078	-26.39847621	0.723064621
2816.554688	-26.36726387	0.722367805
2816.654297	-26.34694614	0.721710571
2816.753906	-26.32396854	0.721017108
2816.853516	-26.29707567	0.720322621
2816.953125	-26.27426013	0.719621987
2817.052734	-26.24706179	0.718955812
2817.152344	-26.21941827	0.718263187
2817.251953	-26.19251236	0.717609399
2817.351563	-26.16532147	0.716922362
2817.451172	-26.14005283	0.716237468
2817.550781	-26.12122335	0.71550163
2817.650391	-26.09965578	0.714830146
2817.75	-26.06915869	0.714133703
2817.849609	-26.04340762	0.713477028
2817.949219	-26.01996809	0.712779001
2818.048828	-25.99107474	0.71209094
2818.148438	-25.97160079	0.711419643
2818.248047	-25.94640292	0.71073065
2818.347656	-25.91859363	0.710038957
2818.447266	-25.89159645	0.709354063
2818.546875	-25.86819418	0.708662462
2818.646484	-25.84528178	0.707992469
2818.746094	-25.81669204	0.707296678
2818.845703	-25.79446882	0.706597161
2818.945313	-25.7682763	0.705886749
2819.044922	-25.73926002	0.705286697
2819.144531	-25.71582422	0.704563246
2819.244141	-25.69508553	0.703866337
2819.34375	-25.66808835	0.703196065
2819.443359	-25.63823014	0.702517969
2819.542969	-25.62060766	0.70183354
2819.642578	-25.59326775	0.701137003
2819.742188	-25.56638233	0.700423052
2819.841797	-25.54238215	0.699749985
2819.941406	-25.51216446	0.699083437
2820.041016	-25.48818476	0.698396587
2820.140625	-25.46279691	0.697726593
2820.240234	-25.44000372	0.696980697
2820.339844	-25.41952208	0.696275034
2820.439453	-25.39042756	0.695657288
2820.539063	-25.36263503	0.694974349
2820.638672	-25.34122206	0.694263377
2820.738281	-25.31590872	0.693596457
2820.837891	-25.29110014	0.69292963
2820.9375	-25.26782453	0.692232721
2821.037109	-25.23818426	0.69152026
2821.136719	-25.21628514	0.690849335
2821.236328	-25.18850751	0.690183719
2821.335938	-25.16476996	0.689485692
2821.435547	-25.13718046	0.688796327
2821.535156	-25.11474863	0.688108173
2821.634766	-25.08739941	0.68745364
2821.734375	-25.06191842	0.686758687
2821.833984	-25.04064888	0.686096237
2821.933594	-25.0114426	0.685354904
2822.033203	-24.98677932	0.684662932
2822.132813	-24.96340685	0.683998526
2822.232422	-24.93926138	0.683299568
2822.332031	-24.91234615	0.682622124
2822.431641	-24.88575131	0.68194971
2822.53125	-24.86199513	0.681317435
2822.630859	-24.8430036	0.680611213
2822.730469	-24.81564693	0.679888227
2822.830078	-24.78661202	0.679196627
2822.929688	-24.76512082	0.678528682
2823.029297	-24.73715693	0.677841832
2823.128906	-24.71120469	0.677171466
2823.228516	-24.68712814	0.676449598
2823.328125	-24.66188185	0.675775134
2823.427734	-24.63913336	0.67512088
2823.527344	-24.6125441	0.674429839
2823.626953	-24.58588593	0.673730322
2823.726563	-24.55862425	0.67302289
2823.826172	-24.53698963	0.672362954
2823.925781	-24.51331355	0.671666232
2824.025391	-24.48488772	0.670966716
2824.125	-24.4639609	0.670321868
2824.224609	-24.43479747	0.669633527
2824.324219	-24.41239543	0.668986817
2824.423828	-24.38673563	0.668255077
2824.523438	-24.36389029	0.667561893
2824.623047	-24.33448099	0.66689516
2824.722656	-24.30763654	0.666208216
2824.822266	-24.28537421	0.665530027
2824.921875	-24.26036075	0.664828555
2825.021484	-24.24028516	0.664170203
2825.121094	-24.20978062	0.663486146
2825.220703	-24.18522723	0.662766886
2825.320313	-24.15928431	0.662087207
2825.419922	-24.1386164	0.661428762
2825.519531	-24.11221154	0.660751224
2825.619141	-24.09244329	0.660029356
2825.71875	-24.05647747	0.659386092
2825.818359	-24.03685823	0.658709579
2825.917969	-24.00811389	0.658032973
2826.017578	-23.98457751	0.657337555
2826.117188	-23.95865694	0.656682462
2826.216797	-23.93315546	0.655961712
2826.316406	-23.90721813	0.655268994
2826.416016	-23.88782054	0.654566125
2826.515625	-23.85447733	0.653928914
2826.615234	-23.83695543	0.653196895
2826.714844	-23.81006628	0.652507343
2826.814453	-23.78565632	0.65186203
2826.914063	-23.76024425	0.651195389
2827.013672	-23.73530902	0.65050323
2827.113281	-23.70938659	0.649778103
2827.212891	-23.68813939	0.649068714
2827.3125	-23.65980856	0.64842042
2827.412109	-23.63443375	0.647720811
2827.511719	-23.61535281	0.647049514
2827.611328	-23.58483523	0.646395353
2827.710938	-23.55794236	0.645715487
2827.810547	-23.53462577	0.644998834
2827.910156	-23.5108044	0.644327071
2828.009766	-23.48578721	0.643638452
2828.109375	-23.46140146	0.64297237
2828.208984	-23.43796194	0.642286451
2828.308594	-23.40781875	0.641595689
2828.408203	-23.38607796	0.640894123
2828.507813	-23.35857786	0.640260172
2828.607422	-23.33012223	0.639561308
2828.707031	-23.31046946	0.638887309
2828.806641	-23.28651585	0.638165441
2828.90625	-23.25441316	0.637514354
2829.005859	-23.23554829	0.636848365
2829.105469	-23.20876159	0.636109733
2829.205078	-23.18404429	0.635412824
2829.304688	-23.15418981	0.634749816
2829.404297	-23.13173003	0.63406548
2829.503906	-23.10826816	0.633395487
2829.603516	-23.08494784	0.632707612
2829.703125	-23.05802889	0.632022531
2829.802734	-23.03514816	0.63134192
2829.902344	-23.00788462	0.630679377
2830.001953	-22.98623882	0.629972969
2830.101563	-22.95914851	0.629286119
2830.201172	-22.92982489	0.628620503
2830.300781	-22.90963195	0.627928344
2830.400391	-22.88163826	0.62726161
2830.5	-22.85721153	0.626573642
2830.599609	-22.83746377	0.625864533
2830.699219	-22.80265093	0.625224155
2830.798828	-22.78213948	0.624484965
2830.898438	-22.75779285	0.623797462
2830.998047	-22.73384668	0.623128028
2831.097656	-22.70585112	0.622481224
2831.197266	-22.68552221	0.621794281
2831.296875	-22.66028337	0.621124473
2831.396484	-22.63532393	0.620375038
2831.496094	-22.60977961	0.619731774
2831.595703	-22.58081175	0.619041384
2831.695313	-22.55506255	0.618327991
2831.794922	-22.5323122	0.617661816
2831.894531	-22.5097239	0.616994151
2831.994141	-22.48099633	0.616327883
2832.09375	-22.45862782	0.615631067
2832.193359	-22.42937125	0.614940492
2832.292969	-22.40638062	0.614291546
2832.392578	-22.38113806	0.613532704
2832.492188	-22.35544473	0.612865412
2832.591797	-22.33394794	0.612215442
2832.691406	-22.30633795	0.611535204
2832.791016	-22.28043415	0.61086074
2832.890625	-22.25430869	0.610160758
2832.990234	-22.23494835	0.609471113
2833.089844	-22.20338583	0.608824682
2833.189453	-22.18141221	0.608138763
2833.289063	-22.15486579	0.607427885
2833.388672	-22.12888561	0.606758171
2833.488281	-22.1051313	0.606061169
2833.587891	-22.07927592	0.605394435
2833.6875	-22.05331996	0.604727422
2833.787109	-22.03227021	0.604052213
2833.886719	-22.00729586	0.603394047
2833.986328	-21.98277228	0.602655881
2834.085938	-21.95692807	0.601931964
2834.185547	-21.93472348	0.601294474
2834.285156	-21.9059363	0.600618706
2834.384766	-21.87769488	0.59991891
2834.484375	-21.85135707	0.59926121
2834.583984	-21.83067612	0.598566257
2834.683594	-21.80367894	0.597896916
2834.783203	-21.7822101	0.597163592
2834.882813	-21.75287902	0.596497511
2834.982422	-21.72748744	0.595820439
2835.082031	-21.70458063	0.595160411
2835.181641	-21.67740837	0.59446462
2835.28125	-21.65656909	0.593790528
2835.380859	-21.62672207	0.593106844
2835.480469	-21.60594054	0.59243117
2835.580078	-21.58473805	0.591784925
2835.679688	-21.55641466	0.591042289
2835.779297	-21.52905427	0.590359443
2835.878906	-21.506235	0.589706213
2835.978516	-21.48252167	0.589018618
2836.078125	-21.45412564	0.588318636
2836.177734	-21.42844349	0.587653113
2836.277344	-21.40548453	0.586953503
2836.376953	-21.37427963	0.586286862
2836.476563	-21.35724202	0.58557645
2836.576172	-21.33371867	0.584915397
2836.675781	-21.30173519	0.584236369
2836.775391	-21.27504908	0.583570846
2836.875	-21.25356346	0.582855591
2836.974609	-21.22942172	0.582211954
2837.074219	-21.20041661	0.58152678
2837.173828	-21.18218131	0.580800814
2837.273438	-21.15395851	0.58014777
2837.373047	-21.12933621	0.579457753
2837.472656	-21.10856213	0.578749576
2837.572266	-21.07782476	0.578106497
2837.671875	-21.05076239	0.577427377
2837.771484	-21.03117667	0.576721062
2837.871094	-20.99947259	0.57602732
2837.970703	-20.98181844	0.575393462
2838.070313	-20.95909044	0.574691431
2838.169922	-20.92440799	0.573994429
2838.269531	-20.90674825	0.573326764
2838.369141	-20.88152803	0.572651369
2838.46875	-20.85459605	0.571981561
2838.568359	-20.82960308	0.571252801
2838.667969	-20.80090158	0.570561667
2838.767578	-20.7796935	0.569896423
2838.867188	-20.75121924	0.569240307
2838.966797	-20.72746679	0.5685393
2839.066406	-20.69971524	0.567840249
2839.166016	-20.67374997	0.567183946
2839.265625	-20.65641619	0.566507806
2839.365234	-20.62805183	0.565811084
2839.464844	-20.60593106	0.56512414
2839.564453	-20.58031224	0.564424624
2839.664063	-20.54779045	0.563771022
2839.763672	-20.53141035	0.563091808
2839.863281	-20.50668932	0.562397507
2839.962891	-20.47597244	0.561727048
2840.0625	-20.4518158	0.561060407
2840.162109	-20.42560279	0.560363499
2840.261719	-20.40099911	0.559693784
2840.361328	-20.37489042	0.55901513
2840.460938	-20.35137825	0.558297453
2840.560547	-20.32756805	0.557631277
2840.660156	-20.30092664	0.556960911
2840.759766	-20.27253062	0.556285423
2840.859375	-20.2553533	0.555613008
2840.958984	-20.22326365	0.554890675
2841.058594	-20.20391449	0.554246851
2841.158203	-20.17947659	0.55353113
2841.257813	-20.15167475	0.552830589
2841.357422	-20.13225108	0.552163948
2841.457031	-20.1022923	0.551516586
2841.556641	-20.07966861	0.550827128
2841.65625	-20.05548216	0.550151826
2841.755859	-20.02606913	0.549423438
2841.855469	-20.0017821	0.548793492
2841.955078	-19.97733302	0.548055512
2842.054688	-19.95202899	0.547385798
2842.154297	-19.92979273	0.546694198
2842.253906	-19.90296319	0.546047767
2842.353516	-19.8796615	0.545360358
2842.453125	-19.8507607	0.544673786
2842.552734	-19.82522011	0.544018508
2842.652344	-19.80200782	0.543303904
2842.751953	-19.77940276	0.542649277
2842.851563	-19.75058019	0.541950227
2842.951172	-19.72686686	0.541254436
2843.050781	-19.7011251	0.540596177
2843.150391	-19.67749372	0.539902807
2843.25	-19.65477876	0.539250229
2843.349609	-19.62625049	0.538530503
2843.449219	-19.60138977	0.537836668
2843.548828	-19.58001219	0.537194056
2843.648438	-19.55450512	0.536497054
2843.748047	-19.53210123	0.535784964
2843.847656	-19.50093359	0.535126147
2843.947266	-19.47633736	0.534472079
2844.046875	-19.44840327	0.533776754
2844.146484	-19.43023875	0.533086085
2844.246094	-19.40320805	0.532392901
2844.345703	-19.37527023	0.531738275
2844.445313	-19.35250871	0.531029352
2844.544922	-19.32801865	0.530360104
2844.644531	-19.30284128	0.529692811
2844.744141	-19.2787461	0.529007823
2844.84375	-19.25483346	0.528326654
2844.943359	-19.22381483	0.527660479
2845.042969	-19.20667849	0.526958355
2845.142578	-19.17663962	0.526233506
2845.242188	-19.15121265	0.525562954
2845.341797	-19.12879385	0.524892681
2845.441406	-19.09886859	0.524226134
2845.541016	-19.07401904	0.5235594
2845.640625	-19.04835925	0.522893318
2845.740234	-19.02770437	0.522193802
2845.839844	-19.00155656	0.521481712
2845.939453	-18.97465624	0.520763663
2846.039063	-18.94901879	0.520114065
2846.138672	-18.9267341	0.519448449
2846.238281	-18.90369132	0.518759829
2846.337891	-18.87382939	0.518095144
2846.4375	-18.85260455	0.517396838
2846.537109	-18.82592589	0.516731222
2846.636719	-18.79962347	0.516062998
2846.736328	-18.77727918	0.515393377
2846.835938	-18.75034347	0.514644687
2846.935547	-18.72951165	0.513992575
2847.035156	-18.7026374	0.513303489
2847.134766	-18.67426559	0.512625952
2847.234375	-18.65078695	0.511968625
2847.333984	-18.62480491	0.511281681
2847.433594	-18.60425435	0.510605634
2847.533203	-18.57502945	0.509919622
2847.632813	-18.54923554	0.509233796
2847.732422	-18.5218472	0.508532138
2847.832031	-18.50224659	0.507859257
2847.931641	-18.47893745	0.507185352
2848.03125	-18.44987459	0.506492914
2848.130859	-18.42246577	0.505816494
2848.230469	-18.39803159	0.505159725
2848.330078	-18.37335154	0.504484144
2848.429688	-18.34942028	0.50379301
2848.529297	-18.32415909	0.503106066
2848.628906	-18.30399781	0.502436631
2848.728516	-18.2715524	0.501726312
2848.828125	-18.25047657	0.501026888
2848.927734	-18.22380722	0.500359503
2849.027344	-18.2023216	0.499693514
2849.126953	-18.17565411	0.499030505
2849.226563	-18.15347001	0.49832568
2849.326172	-18.12649705	0.497671519
2849.425781	-18.10392924	0.496953377
2849.525391	-18.07779074	0.496297632
2849.625	-18.04785244	0.495595974
2849.724609	-18.02607067	0.494893384
2849.824219	-17.99909212	0.494226185
2849.923828	-17.97223277	0.493563176
2850.023438	-17.95013994	0.492895604
2850.123047	-17.9250557	0.492192828
2850.222656	-17.90056191	0.491474499
2850.322266	-17.87625998	0.490838592
2850.421875	-17.84784719	0.49016152
2850.521484	-17.82329381	0.489443378
2850.621094	-17.79416949	0.488760066
2850.720703	-17.7727975	0.488092215
2850.820313	-17.7489426	0.487455376
2850.919922	-17.725477	0.486750179
2851.019531	-17.70001091	0.486095832
2851.119141	-17.67638884	0.485382718
2851.21875	-17.65322685	0.484739174
2851.318359	-17.62761548	0.484001101
2851.417969	-17.60097034	0.483329338
2851.517578	-17.57078804	0.482649007
2851.617188	-17.54832268	0.481971283
2851.716797	-17.52550341	0.481316843
2851.816406	-17.49904826	0.480617699
2851.916016	-17.4746234	0.479895831
2852.015625	-17.45151915	0.479262997
2852.115234	-17.42487028	0.478582853
2852.214844	-17.39660464	0.477892649
2852.314453	-17.36975648	0.477163983
2852.414063	-17.35255681	0.476551079
2852.513672	-17.32384227	0.475858175
2852.613281	-17.29883999	0.475168158
2852.712891	-17.28045382	0.474462961
2852.8125	-17.24665053	0.473802001
2852.912109	-17.22451486	0.473146443
2853.011719	-17.20090024	0.472449348
2853.111328	-17.17182621	0.471781217
2853.210938	-17.15200581	0.471057114
2853.310547	-17.12550409	0.470404071
2853.410156	-17.10069738	0.469737896
2853.509766	-17.07437076	0.469049462
2853.609375	-17.04956405	0.468350411
2853.708984	-17.02672616	0.467649871
2853.808594	-17.0023758	0.467004464
2853.908203	-16.97186194	0.466321618
2854.007813	-16.95044897	0.465646689
2854.107422	-16.91929065	0.464951829
2854.207031	-16.89842343	0.464282674
2854.306641	-16.87733456	0.463625905
2854.40625	-16.84726588	0.462907017
2854.505859	-16.82491228	0.4622265
2854.605469	-16.79786481	0.461526331
2854.705078	-16.77516848	0.460862857
2854.804688	-16.7535115	0.460165483
2854.904297	-16.72718488	0.459524733
2855.003906	-16.69932157	0.458828383
2855.103516	-16.67533442	0.458151218
2855.203125	-16.64809138	0.457462133
2855.302734	-16.62914455	0.456777425
2855.402344	-16.60114527	0.456079491
2855.501953	-16.57233201	0.455415365
2855.601563	-16.5535491	0.454734662
2855.701172	-16.52920619	0.454057963
2855.800781	-16.49967954	0.453383592
2855.900391	-16.47580974	0.452671596
2856	-16.44569077	0.452008029
2856.099609	-16.42179862	0.45134651
2856.199219	-16.39961451	0.450688065
2856.298828	-16.37225039	0.449955859
2856.398438	-16.34735987	0.449291733
2856.498047	-16.3218677	0.448625651
2856.597656	-16.29996113	0.44792511
2856.697266	-16.27406292	0.447261822
2856.796875	-16.25055261	0.446540327
2856.896484	-16.22240618	0.4459074
2856.996094	-16.20065421	0.445217337
2857.095703	-16.17641188	0.444506458
2857.195313	-16.14679955	0.443849689
2857.294922	-16.12255722	0.4431532
2857.394531	-16.0982646	0.442483625
2857.494141	-16.07376337	0.441826019
2857.59375	-16.04991779	0.441146526
2857.693359	-16.02239721	0.440425449
2857.792969	-16.00367762	0.439758948
2857.892578	-15.97790234	0.439081877
2857.992188	-15.95171168	0.438396889
2858.091797	-15.91966115	0.43770473
2858.191406	-15.89716412	0.437004748
2858.291016	-15.87417535	0.436359015
2858.390625	-15.84949717	0.435692281
2858.490234	-15.82586765	0.434987643
2858.589844	-15.80072567	0.434293249
2858.689453	-15.7745108	0.433639088
2858.789063	-15.7476645	0.432950933
2858.888672	-15.72385989	0.432262593
2858.988281	-15.6980399	0.431562425
2859.087891	-15.67385532	0.430892664
2859.1875	-15.64892568	0.430226116
2859.287109	-15.62485751	0.429558777
2859.386719	-15.60101844	0.428892183
2859.486328	-15.57055581	0.428195694
2859.585938	-15.54759126	0.427503581
2859.685547	-15.52205253	0.426823855
2859.785156	-15.49882442	0.426155166
2859.884766	-15.47435857	0.425435253
2859.984375	-15.44712298	0.424759393
2860.083984	-15.4188145	0.424083252
2860.183594	-15.40028024	0.423400919
2860.283203	-15.37491754	0.422738004
2860.382813	-15.34742489	0.422067544
2860.482422	-15.32605942	0.421391544
2860.582031	-15.30251373	0.420689001
2860.681641	-15.2764814	0.420025294
2860.78125	-15.24965186	0.419293134
2860.880859	-15.22586215	0.418651919
2860.980469	-15.19961748	0.417958689
2861.080078	-15.17685037	0.417292095
2861.179688	-15.15118405	0.416624849
2861.279297	-15.12816083	0.415948709
2861.378906	-15.09196777	0.415258179
2861.478516	-15.07468428	0.41455871
2861.578125	-15.04806522	0.413883221
2861.677734	-15.02314117	0.413213368
2861.777344	-14.99863807	0.41249299
2861.876953	-14.97718226	0.411848701
2861.976563	-14.94489051	0.411161617
2862.076172	-14.92525265	0.410458609
2862.175781	-14.90012649	0.409792527
2862.275391	-14.87183291	0.409125793
2862.375	-14.84955195	0.40845552
2862.474609	-14.82013799	0.40776229
2862.574219	-14.79329821	0.407109666
2862.673828	-14.77350853	0.406390964
2862.773438	-14.74583708	0.405692379
2862.873047	-14.72217403	0.405025412
2862.972656	-14.69976734	0.404345407
2863.072266	-14.66996688	0.403678347
2863.171875	-14.6494275	0.403004955
2863.271484	-14.62145243	0.402346044
2863.371094	-14.59487062	0.401612767
2863.470703	-14.57512751	0.40093686
2863.570313	-14.5469252	0.400228216
2863.669922	-14.52199835	0.399559061
2863.769531	-14.49782308	0.398917892
2863.869141	-14.4747477	0.398246036
2863.96875	-14.44789115	0.397545588
2864.068359	-14.42951895	0.396882067
2864.167969	-14.39723931	0.396221527
2864.267578	-14.37110268	0.395516888
2864.367188	-14.34781682	0.39484913
2864.466797	-14.32431675	0.394105469
2864.566406	-14.29966558	0.393432495
2864.666016	-14.27201089	0.392794446
2864.765625	-14.24794737	0.392144383
2864.865234	-14.22686782	0.391457393
2864.964844	-14.19851743	0.390749634
2865.064453	-14.17242549	0.390088116
2865.164063	-14.14544508	0.389368297
2865.263672	-14.12518322	0.388691225
2865.363281	-14.09614552	0.388016668
2865.462891	-14.0719898	0.387358409
2865.5625	-14.05135263	0.386658334
2865.662109	-14.02542461	0.385955838
2865.761719	-14.00054991	0.385262514
2865.861328	-13.97179253	0.384604721
2865.960938	-13.94968666	0.38396467
2866.060547	-13.91846128	0.383255235
2866.160156	-13.89730815	0.382559071
2866.259766	-13.87799811	0.381862069
2866.359375	-13.84972967	0.381206279
2866.458984	-13.82008474	0.380529719
2866.558594	-13.79812509	0.379858282
2866.658203	-13.77202664	0.379155786
2866.757813	-13.74687534	0.378525001
2866.857422	-13.723474	0.377801037
2866.957031	-13.69975228	0.377095887
2867.056641	-13.66819162	0.37645523
2867.15625	-13.64933793	0.375760417
2867.255859	-13.62186763	0.375070865
2867.355469	-13.60020321	0.374391652
