Time[sec]	Top_Inplane_Disp[mm]
4214.511719	-29.94122729
4214.711914	-30.01589328
4214.912109	-30.0996881
4215.112305	-30.17803654
4215.3125	-30.25823087
4215.512695	-30.3365998
4215.712891	-30.41870147
4215.913086	-30.50015867
4216.113281	-30.57952598
4216.313477	-30.66137247
4216.513672	-30.73702939
4216.713867	-30.81987798
4216.914063	-30.9035033
4217.114258	-30.98190203
4217.314453	-31.05857596
4217.514648	-31.13794886
4217.714844	-31.22072108
4217.915039	-31.30114824
4218.115234	-31.37866408
4218.31543	-31.46004677
4218.515625	-31.54296055
4218.71582	-31.61718324
4218.916016	-31.70205653
4219.116211	-31.78248182
4219.316406	-31.85736388
4219.516602	-31.941358
4219.716797	-32.02141821
4219.916992	-32.10254386
4220.117188	-32.17867762
4220.317383	-32.25969151
4220.517578	-32.3417969
4220.717773	-32.42219985
4220.917969	-32.50015154
4221.118164	-32.58362412
4221.318359	-32.66049549
4221.518555	-32.73650631
4221.71875	-32.82502294
4221.918945	-32.90176392
4222.119141	-32.9811722
4222.319336	-33.06459263
4222.519531	-33.14122185
4222.719727	-33.223968
4222.919922	-33.30163658
4223.120117	-33.38290378
4223.320313	-33.46433863
4223.520508	-33.53981674
4223.720703	-33.61959755
4223.920898	-33.70298073
4224.121094	-33.77661109
4224.321289	-33.86504576
4224.521484	-33.94557536
4224.72168	-34.02480111
4224.921875	-34.10326317
4225.12207	-34.18378904
4225.322266	-34.26432237
4225.522461	-34.34342891
4225.722656	-34.41983834
4225.922852	-34.50682759
4226.123047	-34.58176181
4226.323242	-34.65678543
4226.523438	-34.74697471
4226.723633	-34.82611105
4226.923828	-34.90536287
4227.124023	-34.98135135
4227.324219	-35.06202251
4227.524414	-35.14702618
4227.724609	-35.22344679
4227.924805	-35.30272841
4228.125	-35.38129479
4228.325195	-35.46662629
4228.525391	-35.54135188
4228.725586	-35.62737256
4228.925781	-35.70904955
4229.125977	-35.78536212
4229.326172	-35.86823493
4229.526367	-35.93948483
4229.726563	-36.02685779
4229.926758	-36.10765934
4230.126953	-36.1831747
4230.327148	-36.26435995
4230.527344	-36.34383157
4230.727539	-36.42599285
4230.927734	-36.50721908
4231.12793	-36.58451885
4231.328125	-36.66488826
4231.52832	-36.74749658
4231.728516	-36.82577983
4231.928711	-36.90657765
4232.128906	-36.98739782
4232.329102	-37.06232831
4232.529297	-37.14988753
4232.729492	-37.22869977
4232.929688	-37.30752319
4233.129883	-37.3833254
4233.330078	-37.46617585
4233.530273	-37.54746914
4233.730469	-37.62538359
4233.930664	-37.7009064
4234.130859	-37.79098764
4234.331055	-37.87009791
4234.53125	-37.94793785
4234.731445	-38.02726045
4234.931641	-38.10572997
4235.131836	-38.18906844
4235.332031	-38.26357424
4235.532227	-38.3493118
4235.732422	-38.42455894
4235.932617	-38.50581869
4236.132813	-38.58596832
4236.333008	-38.66577893
4236.533203	-38.7480557
4236.733398	-38.83281723
4236.933594	-38.9066264
4237.133789	-38.98496926
4237.333984	-39.06046599
4237.53418	-39.06541318
4237.734375	-39.00524229
4237.93457	-38.90916333
4238.134766	-38.82659227
4238.334961	-38.73965144
4238.535156	-38.65738958
4238.735352	-38.57140243
4238.935547	-38.49029541
4239.135742	-38.40073198
4239.335938	-38.31916675
4239.536133	-38.23876753
4239.736328	-38.15198317
4239.936523	-38.06446865
4240.136719	-37.9865095
4240.336914	-37.90472075
4240.537109	-37.82090545
4240.737305	-37.73292899
4240.9375	-37.65558824
4241.137695	-37.56838292
4241.337891	-37.49264777
4241.538086	-37.40678355
4241.738281	-37.3285152
4241.938477	-37.24256903
4242.138672	-37.15528175
4242.338867	-37.07541153
4242.539063	-36.99075058
4242.739258	-36.91077605
4242.939453	-36.82616353
4243.139648	-36.75095737
4243.339844	-36.66434065
4243.540039	-36.58438101
4243.740234	-36.50197014
4243.94043	-36.4221558
4244.140625	-36.33863106
4244.34082	-36.25866771
4244.541016	-36.17131338
4244.741211	-36.09272838
4244.941406	-36.00858152
4245.141602	-35.93541309
4245.341797	-35.84608063
4245.541992	-35.76847166
4245.742188	-35.68968549
4245.942383	-35.60275584
4246.142578	-35.52430868
4246.342773	-35.44552252
4246.542969	-35.36115214
4246.743164	-35.28124094
4246.943359	-35.19580141
4247.143555	-35.11927649
4247.34375	-35.0394845
4247.543945	-34.95765105
4247.744141	-34.87612307
4247.944336	-34.79339927
4248.144531	-34.71336514
4248.344727	-34.63558108
4248.544922	-34.55538675
4248.745117	-34.47203338
4248.945313	-34.38935801
4249.145508	-34.30823982
4249.345703	-34.22846645
4249.545898	-34.14631262
4249.746094	-34.06651318
4249.946289	-33.98176283
4250.146484	-33.90519321
4250.34668	-33.82343426
4250.546875	-33.74116868
4250.74707	-33.6673148
4250.947266	-33.58254954
4251.147461	-33.49718079
4251.347656	-33.42503309
4251.547852	-33.34375098
4251.748047	-33.26179087
4251.948242	-33.18238631
4252.148438	-33.09987485
4252.348633	-33.02111849
4252.548828	-32.93828294
4252.749023	-32.85986558
4252.949219	-32.77772292
4253.149414	-32.69762546
4253.349609	-32.61746094
4253.549805	-32.53566846
4253.75	-32.45802224
4253.950195	-32.37075359
4254.150391	-32.28993714
4254.350586	-32.21991286
4254.550781	-32.13382512
4254.750977	-32.05182776
4254.951172	-31.97678179
4255.151367	-31.8929702
4255.351563	-31.81797266
4255.551758	-31.7273289
4255.751953	-31.65580705
4255.952148	-31.56842291
4256.152344	-31.49650246
4256.352539	-31.41017258
4256.552734	-31.3276723
4256.75293	-31.25072271
4256.953125	-31.17094375
4257.15332	-31.08880855
4257.353516	-31.00775741
4257.553711	-30.92752583
4257.753906	-30.85109591
4257.954102	-30.77077307
4258.154297	-30.6905359
4258.354492	-30.60925566
4258.554688	-30.52599169
4258.754883	-30.44897504
4258.955078	-30.3681884
4259.155273	-30.28714471
4259.355469	-30.20053171
4259.555664	-30.12415953
4259.755859	-30.04605509
4259.956055	-29.96914834
4260.15625	-29.88358028
4260.356445	-29.80922535
4260.556641	-29.72048707
4260.756836	-29.64564972
4260.957031	-29.56740186
4261.157227	-29.48729321
4261.357422	-29.40487675
4261.557617	-29.32595089
4261.757813	-29.24509533
4261.958008	-29.16369215
4262.158203	-29.08506803
4262.358398	-29.00718339
4262.558594	-28.92434411
4262.758789	-28.84592488
4262.958984	-28.76263857
4263.15918	-28.68281305
4263.359375	-28.60504389
4263.55957	-28.52213942
4263.759766	-28.44233066
4263.959961	-28.36191468
4264.160156	-28.28310803
4264.360352	-28.20508741
4264.560547	-28.12629193
4264.760742	-28.04325148
4264.960938	-27.96309441
4265.161133	-27.87893079
4265.361328	-27.79959328
4265.561523	-27.72209793
4265.761719	-27.64227614
4265.961914	-27.56154351
4266.162109	-27.48413198
4266.362305	-27.39852294
4266.5625	-27.32294425
4266.762695	-27.24421769
4266.962891	-27.16262639
4267.163086	-27.07928978
4267.363281	-27.00080909
4267.563477	-26.92027017
4267.763672	-26.84203535
4267.963867	-26.75891295
4268.164063	-26.68301575
4268.364258	-26.60285495
4268.564453	-26.52326599
4268.764648	-26.43898502
4268.964844	-26.35874413
4269.165039	-26.28253028
4269.365234	-26.19779482
4269.56543	-26.11737326
4269.765625	-26.03868954
4269.96582	-25.95917694
4270.166016	-25.8772485
4270.366211	-25.79936758
4270.566406	-25.71991459
4270.766602	-25.63831955
4270.966797	-25.55608749
4271.166992	-25.48132092
4271.367188	-25.39560013
4271.567383	-25.32182261
4271.767578	-25.2369158
4271.967773	-25.16111359
4272.167969	-25.07630363
4272.368164	-25.00090376
4272.568359	-24.91956018
4272.768555	-24.83938262
4272.96875	-24.75558035
4273.168945	-24.67991039
4273.369141	-24.59874749
4273.569336	-24.518352
4273.769531	-24.43538606
4273.969727	-24.35889281
4274.169922	-24.27520789
4274.370117	-24.19860661
4274.570313	-24.11976643
4274.770508	-24.03808199
4274.970703	-23.95696752
4275.170898	-23.87585677
4275.371094	-23.79843779
4275.571289	-23.71590771
4275.771484	-23.63411337
4275.97168	-23.55428971
4276.171875	-23.48046377
4276.37207	-23.39940146
4276.572266	-23.31417985
4276.772461	-23.23557809
4276.972656	-23.16157334
4277.172852	-23.07970449
4277.373047	-22.99824916
4277.573242	-22.91467413
4277.773438	-22.83688076
4277.973633	-22.75274135
4278.173828	-22.67283201
4278.374023	-22.59721793
4278.574219	-22.51580916
4278.774414	-22.43504301
4278.974609	-22.35838585
4279.174805	-22.27343991
4279.375	-22.19595946
4279.575195	-22.11702801
4279.775391	-22.034375
4279.975586	-21.95445634
4280.175781	-21.86983824
4280.375977	-21.79794386
4280.576172	-21.71086147
4280.776367	-21.63434215
4280.976563	-21.55728266
4281.176758	-21.47498354
4281.376953	-21.3906467
4281.577148	-21.31564356
4281.777344	-21.23456076
4281.977539	-21.15721628
4282.177734	-21.07084543
4282.37793	-20.99510841
4282.578125	-20.91113105
4282.77832	-20.83744295
4282.978516	-20.75258084
4283.178711	-20.6786748
4283.378906	-20.59174702
4283.579102	-20.51109634
4283.779297	-20.42987011
4283.979492	-20.35567537
4284.179688	-20.27533576
4284.379883	-20.19210346
4284.580078	-20.11375688
4284.780273	-20.02985217
4284.980469	-19.95263994
4285.180664	-19.87429336
4285.380859	-19.79262568
4285.581055	-19.71302554
4285.78125	-19.63175274
4285.981445	-19.55257915
4286.181641	-19.47440393
4286.381836	-19.39212158
4286.582031	-19.31538805
4286.782227	-19.23156716
4286.982422	-19.15437356
4287.182617	-19.06864718
4287.382813	-18.99138093
4287.583008	-18.91043596
4287.783203	-18.83424819
4287.983398	-18.75202358
4288.183594	-18.67362857
4288.383789	-18.58989336
4288.583984	-18.51093024
4288.78418	-18.43196712
4288.984375	-18.34975742
4289.18457	-18.26969907
4289.384766	-18.19563471
4289.584961	-18.11229251
4289.785156	-18.02992262
4289.985352	-17.95004122
4290.185547	-17.87268743
4290.385742	-17.7910272
4290.585938	-17.71093905
4290.786133	-17.62782037
4290.986328	-17.55228266
4291.186523	-17.47301035
4291.386719	-17.3892118
4291.586914	-17.31018908
4291.787109	-17.2315184
4291.987305	-17.14890637
4292.1875	-17.06858166
4292.387695	-16.98873565
4292.587891	-16.91053063
4292.788086	-16.82891883
4292.988281	-16.75269939
4293.188477	-16.66807756
4293.388672	-16.58864692
4293.588867	-16.50942862
4293.789063	-16.43070951
4293.989258	-16.3503401
4294.189453	-16.26728661
4294.389648	-16.1909461
4294.589844	-16.10754989
4294.790039	-16.02646895
4294.990234	-15.9455426
4295.19043	-15.87052085
4295.390625	-15.78885131
4295.59082	-15.70775174
4295.791016	-15.62880352
4295.991211	-15.54842666
4296.191406	-15.46591241
4296.391602	-15.38755279
4296.591797	-15.30911401
4296.791992	-15.22383094
4296.992188	-15.1478732
4297.192383	-15.06489608
4297.392578	-14.99182452
4297.592773	-14.90495726
4297.792969	-14.82834667
4297.993164	-14.7458585
4298.193359	-14.6691706
4298.393555	-14.58653435
4298.59375	-14.50716518
4298.793945	-14.42550961
4298.994141	-14.34892509
4299.194336	-14.2639149
4299.394531	-14.18994367
4299.594727	-14.10625968
4299.794922	-14.02641647
4299.995117	-13.94600794
4300.195313	-13.8717657
4300.395508	-13.78770825
4300.595703	-13.70565034
4300.795898	-13.62532564
4300.996094	-13.54897022
4301.196289	-13.46674096
4301.396484	-13.38782907
4301.59668	-13.31000496
4301.796875	-13.22524715
4301.99707	-13.14750314
4302.197266	-13.0672846
4302.397461	-12.98848167
4302.597656	-12.90631946
4302.797852	-12.82883715
4302.998047	-12.74635922
4303.198242	-12.66650762
4303.398438	-12.57991046
4303.598633	-12.50466611
4303.798828	-12.42503617
4303.999023	-12.34833058
4304.199219	-12.26369664
4304.399414	-12.18376309
4304.599609	-12.10820023
4304.799805	-12.02674676
4305	-11.94019057
4305.200195	-11.86659466
4305.400391	-11.78742759
4305.600586	-11.70767844
4305.800781	-11.62439678
4306.000977	-11.54768374
4306.201172	-11.46489754
4306.401367	-11.38660498
4306.601563	-11.30289491
4306.801758	-11.22616883
4307.001953	-11.14236191
4307.202148	-11.06408332
4307.402344	-10.98116487
4307.602539	-10.90817153
4307.802734	-10.8261006
4308.00293	-10.74402314
4308.203125	-10.66262648
4308.40332	-10.58215834
4308.603516	-10.50514728
4308.803711	-10.42584609
4309.003906	-10.34192648
4309.204102	-10.26934013
4309.404297	-10.18282399
4309.604492	-10.1010967
4309.804688	-10.02294477
4310.004883	-9.938093834
4310.205078	-9.860674851
4310.405273	-9.784096852
4310.605469	-9.697846137
4310.805664	-9.622774087
4311.005859	-9.538432583
4311.206055	-9.458892047
4311.40625	-9.386276826
4311.606445	-9.300947189
4311.806641	-9.219843894
4312.006836	-9.144512005
4312.207031	-9.056601673
4312.407227	-8.981183171
4312.607422	-8.899274282
4312.807617	-8.821436204
4313.007813	-8.747006766
4313.208008	-8.663422428
4313.408203	-8.580675349
4313.608398	-8.504970931
4313.808594	-8.416693658
4314.008789	-8.341740817
4314.208984	-8.25858023
4314.40918	-8.184053935
4314.609375	-8.099053055
4314.80957	-8.015912957
4315.009766	-7.939684205
4315.209961	-7.860344835
4315.410156	-7.782554254
4315.610352	-7.701397408
4315.810547	-7.624977734
4316.010742	-7.539367303
4316.210938	-7.462886628
4316.411133	-7.379299495
4316.611328	-7.300480735
4316.811523	-7.221359294
4317.011719	-7.139476482
4317.211914	-7.058753166
4317.412109	-6.979438942
4317.612305	-6.898924243
4317.8125	-6.820369046
4318.012695	-6.741527002
4318.212891	-6.657312624
4318.413086	-6.582083646
4318.613281	-6.498475093
4318.813477	-6.42134808
4319.013672	-6.343045272
4319.213867	-6.2624407
4319.414063	-6.19287882
4319.614258	-6.106720772
4319.814453	-6.027737632
4320.014648	-5.943754688
4320.214844	-5.865557119
4320.415039	-5.781959742
4320.615234	-5.696682259
4320.81543	-5.622254219
4321.015625	-5.543325096
4321.21582	-5.463344511
4321.416016	-5.380821414
4321.616211	-5.304145161
4321.816406	-5.217505153
4322.016602	-5.134831183
4322.216797	-5.057893228
4322.416992	-4.986164626
4322.617188	-4.89909621
4322.817383	-4.817117937
4323.017578	-4.740241915
4323.217773	-4.658015445
4323.417969	-4.581496119
4323.618164	-4.501851741
4323.818359	-4.42176871
4324.018555	-4.334953148
4324.21875	-4.260047805
4324.418945	-4.181506112
4324.619141	-4.096294288
4324.819336	-4.017170519
4325.019531	-3.937277943
4325.219727	-3.861812875
4325.419922	-3.776254365
4325.620117	-3.695275169
4325.820313	-3.614442656
4326.020508	-3.536005272
4326.220703	-3.45354504
4326.420898	-3.376026172
4326.621094	-3.295404837
4326.821289	-3.216587007
4327.021484	-3.133141203
4327.22168	-3.055772046
4327.421875	-2.975470154
4327.62207	-2.896456514
4327.822266	-2.81861797
4328.022461	-2.74022785
4328.222656	-2.661053557
4328.422852	-2.575390739
4328.623047	-2.495054156
4328.823242	-2.41893786
4329.023438	-2.336438047
4329.223633	-2.252976876
4329.423828	-2.175044734
4329.624023	-2.098193159
4329.824219	-2.015315695
4330.024414	-1.940626651
4330.224609	-1.856750343
4330.424805	-1.776035409
4330.625	-1.697052037
4330.825195	-1.616713591
4331.025391	-1.532790484
4331.225586	-1.457057544
4331.425781	-1.37724739
4331.625977	-1.297403243
4331.826172	-1.21513207
4332.026367	-1.132879755
4332.226563	-1.052413136
4332.426758	-0.976552139
4332.626953	-0.895150064
4332.827148	-0.812519051
4333.027344	-0.736895716
4333.227539	-0.654580363
4333.427734	-0.577890954
4333.62793	-0.495226705
4333.828125	-0.411437737
4334.02832	-0.336713449
4334.228516	-0.252236525
4334.428711	-0.173816719
4334.628906	-0.096140669
4334.829102	-0.010893996
4335.029297	0.066406123
4335.229492	0.145828759
4335.429688	0.22810894
4335.629883	0.303202512
4335.830078	0.387618929
4336.030273	0.465062069
4336.230469	0.546080817
4336.430664	0.623675995
4336.630859	0.705397921
4336.831055	0.785577169
4337.03125	0.86314301
4337.231445	0.942944491
4337.431641	1.021680189
4337.631836	1.107381773
4337.832031	1.184339053
4338.032227	1.266426872
4338.232422	1.344042248
4338.432617	1.425185008
4338.632813	1.503094449
4338.833008	1.583603793
4339.033203	1.666701166
4339.233398	1.746443333
4339.433594	1.81984948
4339.633789	1.90777902
4339.833984	1.985150622
4340.03418	2.064919099
4340.234375	2.143342746
4340.43457	2.226818353
4340.634766	2.308925614
4340.834961	2.382807666
4341.035156	2.464755205
4341.235352	2.549031517
4341.435547	2.628576942
4341.635742	2.705909079
4341.835938	2.783445641
4342.036133	2.868455835
4342.236328	2.945462242
4342.436523	3.025660058
4342.636719	3.109773388
4342.836914	3.186401213
4343.037109	3.274449846
4343.237305	3.347987542
4343.4375	3.424914554
4343.637695	3.507189685
4343.837891	3.587449202
4344.038086	3.663117532
4344.238281	3.748226212
4344.438477	3.829134861
4344.638672	3.908258863
4344.838867	3.987440839
4345.039063	4.068905953
4345.239258	4.150773399
4345.439453	4.228468519
4345.639648	4.309647251
4345.839844	4.387973342
4346.040039	4.466633312
4346.240234	4.549118225
4346.44043	4.63054888
4346.640625	4.709918052
4346.84082	4.795448389
4347.041016	4.866705276
4347.241211	4.947417881
4347.441406	5.027580541
4347.641602	5.11288736
4347.841797	5.189413205
4348.041992	5.273388233
4348.242188	5.352557171
4348.442383	5.429619923
4348.642578	5.506074056
4348.842773	5.595915951
4349.042969	5.671907682
4349.243164	5.753315985
4349.443359	5.829612259
4349.643555	5.907237995
4349.84375	5.994953215
4350.043945	6.069810595
4350.244141	6.149397697
4350.444336	6.225340068
4350.644531	6.309809163
4350.844727	6.395041011
4351.044922	6.471926346
4351.245117	6.553198211
4351.445313	6.634825375
4351.645508	6.716508418
4351.845703	6.787801627
4352.045898	6.87099155
4352.246094	6.952760275
4352.446289	7.033615839
4352.646484	7.111544721
4352.84668	7.190631237
4353.046875	7.275810931
4353.24707	7.352394518
4353.447266	7.434745785
4353.647461	7.514934056
4353.847656	7.587476633
4354.047852	7.672855165
4354.248047	7.75068393
4354.448242	7.834834047
4354.648438	7.913761772
4354.848633	7.994052023
4355.048828	8.074689656
4355.249023	8.149142377
4355.449219	8.227379993
4355.649414	8.319297805
4355.849609	8.3971899
4356.049805	8.475591429
4356.25	8.55134055
4356.450195	8.636435494
4356.650391	8.716535755
4356.850586	8.791813627
4357.050781	8.87847133
4357.250977	8.956299163
4357.451172	9.0356851
4357.651367	9.1156587
4357.851563	9.190381505
4358.051758	9.271040559
4358.251953	9.355566464
4358.452148	9.433694184
4358.652344	9.510979056
4358.852539	9.592830203
4359.052734	9.680563584
4359.25293	9.752604179
4359.453125	9.836575948
4359.65332	9.911168367
4359.853516	9.995739907
4360.053711	10.07556543
4360.253906	10.15399117
4360.454102	10.23413241
4360.654297	10.31421032
4360.854492	10.39425097
4361.054688	10.47819387
4361.254883	10.55647153
4361.455078	10.63218992
4361.655273	10.71499195
4361.855469	10.79337858
4362.055664	10.87350398
4362.255859	10.95462218
4362.456055	11.03606168
4362.65625	11.1138178
4362.856445	11.197838
4363.056641	11.27615198
4363.256836	11.35477051
4363.457031	11.4346249
4363.657227	11.51244249
4363.857422	11.59836538
4364.057617	11.6741797
4364.257813	11.75468322
4364.458008	11.83831133
4364.658203	11.91473287
4364.858398	11.99960895
4365.058594	12.07654271
4365.258789	12.15466484
4365.458984	12.23803777
4365.65918	12.31262647
4365.859375	12.39763293
4366.05957	12.47220207
4366.259766	12.55927701
4366.459961	12.63805572
4366.660156	12.71545608
4366.860352	12.79919874
4367.060547	12.87799422
4367.260742	12.95342948
4367.460938	13.04012351
4367.661133	13.11726216
4367.861328	13.19802739
4368.061523	13.27871438
4368.261719	13.36127613
4368.461914	13.43876775
4368.662109	13.51992507
4368.862305	13.59888352
4369.0625	13.67636118
4369.262695	13.75901885
4369.462891	13.8356993
4369.663086	13.91668711
4369.863281	13.99703138
4370.063477	14.0802823
4370.263672	14.15604819
4370.463867	14.23916128
4370.664063	14.3171167
4370.864258	14.395101
4371.064453	14.48194962
4371.264648	14.55342583
4371.464844	14.63895105
4371.665039	14.71655164
4371.865234	14.7957094
4372.06543	14.87876289
4372.265625	14.95946199
4372.46582	15.04178531
4372.666016	15.12055472
4372.866211	15.20303637
4373.066406	15.27811866
4373.266602	15.35673812
4373.466797	15.43740742
4373.666992	15.52134939
4373.867188	15.5981537
4374.067383	15.67982323
4374.267578	15.76536894
4374.467773	15.84160887
4374.667969	15.91861993
4374.868164	15.99943079
4375.068359	16.07785001
4375.268555	16.15679637
4375.46875	16.239658
4375.668945	16.31936058
4375.869141	16.40101895
4376.069336	16.48326404
4376.269531	16.55981131
4376.469727	16.64268225
4376.669922	16.71968028
4376.870117	16.80391654
4377.070313	16.8788638
4377.270508	16.95687324
4377.470703	17.03920029
4377.670898	17.12129824
4377.871094	17.20475592
4378.071289	17.2806941
4378.271484	17.36345328
4378.47168	17.44264923
4378.671875	17.52022281
4378.87207	17.60300808
4379.072266	17.68563129
4379.272461	17.76136644
4379.472656	17.84414798
4379.672852	17.92459562
4379.873047	18.00132357
4380.073242	18.08240637
4380.273438	18.16911809
4380.473633	18.24168488
4380.673828	18.32439937
4380.874023	18.40620115
4381.074219	18.48306134
4381.274414	18.56551319
4381.474609	18.64167675
4381.674805	18.72599311
4381.875	18.80132221
4382.075195	18.88287999
4382.275391	18.96142587
4382.475586	19.04419251
4382.675781	19.12409812
4382.875977	19.19976063
4383.076172	19.28339526
4383.276367	19.36454698
4383.476563	19.44386214
4383.676758	19.52547207
4383.876953	19.60500702
4384.077148	19.67970282
4384.277344	19.76635493
4384.477539	19.8448766
4384.677734	19.92496103
4384.87793	20.0075563
4385.078125	20.08732595
4385.27832	20.1611612
4385.478516	20.25021426
4385.678711	20.32659948
4385.878906	20.40559612
4386.079102	20.48704587
4386.279297	20.56498826
4386.479492	20.642519
4386.679688	20.72456293
4386.879883	20.80520615
4387.080078	20.88409849
4387.280273	20.96461691
4387.480469	21.04823664
4387.680664	21.1242158
4387.880859	21.20784484
4388.081055	21.28866501
4388.28125	21.36434615
4388.481445	21.45235986
4388.681641	21.52849361
4388.881836	21.60569653
4389.082031	21.68873511
4389.282227	21.767281
4389.482422	21.84309997
4389.682617	21.92824148
4389.882813	22.00530097
4390.083008	22.08696865
4390.283203	22.16765098
4390.483398	22.24239893
4390.683594	22.32508548
4390.883789	22.411393
4391.083984	22.48477191
4391.28418	22.56633528
4391.484375	22.64270745
4391.68457	22.72565663
4391.884766	22.80506305
4392.084961	22.88829349
4392.285156	22.96818234
4392.485352	23.04724418
4392.685547	23.12493697
4392.885742	23.20736833
4393.085938	23.28724787
4393.286133	23.37045223
4393.486328	23.44962396
4393.686523	23.5300865
4393.886719	23.60473759
4394.086914	23.68891798
4394.287109	23.76476489
4394.487305	23.85182865
4394.6875	23.92541803
4394.887695	24.00475368
4395.087891	24.08658713
4395.288086	24.16784875
4395.488281	24.24619161
4395.688477	24.33281951
4395.888672	24.40314181
4396.088867	24.49003607
4396.289063	24.57023598
4396.489258	24.64837953
4396.689453	24.73051287
4396.889648	24.80889671
4397.089844	24.88761209
4397.290039	24.96780828
4397.490234	25.0460878
4397.69043	25.12879856
4397.890625	25.20917542
4398.09082	25.28927661
4398.291016	25.37227981
4398.491211	25.44997446
4398.691406	25.53334273
4398.891602	25.60850792
4399.091797	25.69202892
4399.291992	25.77091381
4399.492188	25.84932931
4399.692383	25.9304978
4399.892578	26.00924671
4400.092773	26.08649991
4400.292969	26.17163956
4400.493164	26.24839172
4400.693359	26.33250505
4400.893555	26.40874684
4401.09375	26.48914233
4401.293945	26.57207102
4401.494141	26.64866112
4401.694336	26.73079632
4401.894531	26.81256272
4402.094727	26.88848414
4402.294922	26.96942911
4402.495117	27.05308609
4402.695313	27.13337354
4402.895508	27.21247077
4403.095703	27.28806809
4403.295898	27.36915648
4403.496094	27.45375223
4403.696289	27.53284387
4403.896484	27.61298791
4404.09668	27.68741362
4404.296875	27.77053602
4404.49707	27.84800529
4404.697266	27.93258987
4404.897461	28.01059745
4405.097656	28.09074707
4405.297852	28.1711407
4405.498047	28.25132571
4405.698242	28.33313309
4405.898438	28.41237187
4406.098633	28.49193849
4406.298828	28.57317775
4406.499023	28.65191177
4406.699219	28.72960083
4406.899414	28.81058864
4407.099609	28.8950447
4407.299805	28.97478268
4407.5	29.05042097
4407.700195	29.13425304
4407.900391	29.20936793
4408.100586	29.29365821
4408.300781	29.37221341
4408.500977	29.45414744
4408.701172	29.53224815
4408.901367	29.6149496
4409.101563	29.69123982
4409.301758	29.77634408
4409.501953	29.84845079
4409.702148	29.93547171
4409.902344	30.01234867
4410.102539	30.09398095
4410.302734	30.17149679
4410.50293	30.25784716
4410.703125	30.32800369
4410.90332	30.41533008
4411.103516	30.49271926
4411.303711	30.57546355
4411.503906	30.65165877
4411.704102	30.73009476
4411.904297	30.81554174
4412.104492	30.89359216
4412.304688	30.97199276
4412.504883	31.05566464
4412.705078	31.13644198
4412.905273	31.21406771
4413.105469	31.29603341
4413.305664	31.37360141
4413.505859	31.45484254
4413.706055	31.53224662
4413.90625	31.61867335
4414.106445	31.69393912
4414.306641	31.77818283
4414.506836	31.85236454
4414.707031	31.94085881
4414.907227	32.01264516
4415.107422	32.09003806
4415.307617	32.17779845
4415.507813	32.24914521
4415.708008	32.34008327
4415.908203	32.41499513
4416.108398	32.49601647
4416.308594	32.57806599
4416.508789	32.65953436
4416.708984	32.73597732
4416.90918	32.81763196
4417.109375	32.89157152
4417.30957	32.9778865
4417.509766	33.05686265
4417.709961	33.13812241
4417.910156	33.21443871
4418.110352	33.2987532
4418.310547	33.37480873
4418.510742	33.45671669
4418.710938	33.53913128
4418.911133	33.61431509
4419.111328	33.69866312
4419.311523	33.775758
4419.511719	33.85831788
4419.711914	33.94215554
4419.912109	34.02011469
4420.112305	34.10171345
4420.3125	34.17721391
4420.512695	34.25835446
4420.712891	34.33721885
4420.913086	34.41617638
4421.113281	34.49757397
4421.313477	34.58036855
4421.513672	34.65958685
4421.713867	34.7407572
4421.914063	34.82160345
4422.114258	34.89582613
4422.314453	34.98058021
4422.514648	35.05709022
4422.714844	35.13902798
4422.915039	35.21943465
4423.115234	35.30509025
4423.31543	35.38513929
4423.515625	35.45937687
4423.71582	35.54445133
4423.916016	35.62047705
4424.116211	35.69952771
4424.316406	35.77985242
4424.516602	35.86058691
4424.716797	35.93733907
4424.916992	36.01848334
4425.117188	36.1009948
4425.317383	36.18055955
4425.517578	36.26118228
4425.717773	36.3391079
4425.917969	36.42238677
4426.118164	36.49821505
4426.318359	36.58043966
4426.518555	36.66400164
4426.71875	36.74232215
4426.918945	36.82065383
4427.119141	36.89927235
4427.319336	36.98121756
4427.519531	37.06467152
4427.719727	37.13852167
4427.919922	37.22118586
4428.120117	37.30553389
4428.320313	37.38073632
4428.520508	37.4616608
4428.720703	37.5421606
4428.920898	37.62217611
4429.121094	37.7028659
4429.321289	37.78622672
4429.521484	37.86524758
4429.72168	37.94236854
4429.921875	38.02565485
4430.12207	38.10480982
4430.322266	38.18161786
4430.522461	38.26079518
4430.722656	38.34212944
4430.922852	38.42170537
4431.123047	38.50087523
4431.323242	38.57833892
4431.523438	38.6643745
4431.723633	38.74687478
4431.923828	38.82665187
4432.124023	38.90159354
4432.324219	38.98403421
4432.524414	39.05587271
4432.724609	39.06648979
4432.924805	38.99641335
4433.125	38.91539201
4433.325195	38.82620484
4433.525391	38.7429297
4433.725586	38.65581378
4433.925781	38.58084232
4434.125977	38.48836944
4434.326172	38.40949014
4434.526367	38.31752017
4434.726563	38.2379666
4434.926758	38.15435246
4435.126953	38.07145357
4435.327148	37.98725456
4435.527344	37.90677711
4435.727539	37.82151267
4435.927734	37.73569316
4436.12793	37.66021132
4436.328125	37.57416084
4436.52832	37.49364987
4436.728516	37.41388395
4436.928711	37.32690215
4437.128906	37.24399582
4437.329102	37.15845942
4437.529297	37.08346561
4437.729492	36.99890524
