Time[sec]	Top_Inplane_Disp[mm]	Top_Inplane_Rotation[%rad]
2110.423828	17.81135239	-0.569398142
2110.523438	17.78921112	-0.569031993
2110.623047	17.77803339	-0.56867199
2110.722656	17.76500978	-0.5682691
2110.822266	17.74798147	-0.567918876
2110.921875	17.72767305	-0.567566976
2111.021484	17.71366224	-0.5671639
2111.121094	17.70103164	-0.566798821
2111.220703	17.68583618	-0.566398585
2111.320313	17.67013595	-0.566055486
2111.419922	17.65917055	-0.565695716
2111.519531	17.64231175	-0.565305771
2111.619141	17.62646437	-0.564929983
2111.71875	17.61235669	-0.564533612
2111.818359	17.60005206	-0.564130815
2111.917969	17.57996157	-0.563788228
2112.017578	17.56814681	-0.563366106
2112.117188	17.55637117	-0.563055091
2112.216797	17.5350029	-0.562685123
2112.316406	17.51943864	-0.562296528
2112.416016	17.50412397	-0.561894104
2112.515625	17.48930477	-0.561562413
2112.615234	17.47331396	-0.561197288
2112.714844	17.46353321	-0.560796401
2112.814453	17.4472481	-0.560419215
2112.914063	17.43292436	-0.560031971
2113.013672	17.41912588	-0.559654552
2113.113281	17.40135439	-0.559320161
2113.212891	17.38340408	-0.558935199
2113.3125	17.37270504	-0.558563089
2113.412109	17.35091209	-0.558163784
2113.511719	17.33830944	-0.557784224
2113.611328	17.32461527	-0.557396188
2113.710938	17.31003262	-0.557056768
2113.810547	17.29480363	-0.556664122
2113.910156	17.28253067	-0.556296809
2114.009766	17.26588607	-0.555930892
2114.109375	17.25064963	-0.555530097
2114.208984	17.23729633	-0.555134146
2114.308594	17.2185041	-0.554790394
2114.408203	17.2043927	-0.554442452
2114.507813	17.19112508	-0.554043334
2114.607422	17.17578806	-0.553668384
2114.707031	17.16297492	-0.553292735
2114.806641	17.14587025	-0.552900694
2114.90625	17.13149436	-0.552551588
2115.005859	17.11387932	-0.552162947
2115.105469	17.10271277	-0.551805459
2115.205078	17.08389074	-0.551430136
2115.304688	17.07143895	-0.551031344
2115.404297	17.05589704	-0.550680887
2115.503906	17.03963429	-0.550299883
2115.603516	17.02480577	-0.549929449
2115.703125	17.00992882	-0.549563766
2115.802734	16.99459925	-0.549175544
2115.902344	16.97815396	-0.548799336
2116.001953	16.96412638	-0.548417447
2116.101563	16.95020311	-0.548076676
2116.201172	16.93599485	-0.547694135
2116.300781	16.92268997	-0.547306146
2116.400391	16.90839045	-0.546930823
2116.5	16.88745059	-0.546567887
2116.599609	16.87534526	-0.546198152
2116.699219	16.86123013	-0.545801455
2116.798828	16.84051752	-0.545396889
2116.898438	16.83520153	-0.545052858
2116.998047	16.81660116	-0.544694671
2117.097656	16.79977588	-0.544328149
2117.197266	16.78175293	-0.543930987
2117.296875	16.77621715	-0.543573452
2117.396484	16.75460488	-0.543195941
2117.496094	16.73600823	-0.542797055
2117.595703	16.7270489	-0.542453257
2117.695313	16.71241224	-0.542064197
2117.794922	16.69296809	-0.541664381
2117.894531	16.67656191	-0.541341724
2117.994141	16.66766219	-0.540930824
2118.09375	16.65445417	-0.540563697
2118.193359	16.63510501	-0.540168118
2118.292969	16.61856845	-0.539796008
2118.392578	16.602844	-0.539442198
2118.492188	16.5911559	-0.539058074
2118.591797	16.57527871	-0.538705476
2118.691406	16.55911468	-0.538317813
2118.791016	16.54750854	-0.537924888
2118.890625	16.52574725	-0.537592778
2118.990234	16.51298255	-0.53719799
2119.089844	16.50134102	-0.536799338
2119.189453	16.48444124	-0.536453817
2119.289063	16.46511257	-0.536115654
2119.388672	16.45304635	-0.535729621
2119.488281	16.44182578	-0.535330782
2119.587891	16.42808691	-0.534931896
2119.6875	16.40995964	-0.534535106
2119.787109	16.39531553	-0.53418926
2119.886719	16.38183743	-0.533863157
2119.986328	16.36267826	-0.533446483
2120.085938	16.34644344	-0.533067947
2120.185547	16.33730344	-0.532689085
2120.285156	16.32233895	-0.532349246
2120.384766	16.30303077	-0.531934667
2120.484375	16.287921	-0.531605398
2120.583984	16.27713069	-0.531232916
2120.683594	16.26370102	-0.530842831
2120.783203	16.24189131	-0.530462293
2120.882813	16.22736268	-0.530120172
2120.982422	16.21269807	-0.529719749
2121.082031	16.1995925	-0.529363146
2121.181641	16.18456654	-0.529012037
2121.28125	16.16894081	-0.528565468
2121.380859	16.15457051	-0.52819699
2121.480469	16.13935828	-0.527832797
2121.580078	16.12171344	-0.527464319
2121.679688	16.10771194	-0.527099613
2121.779297	16.09671861	-0.526708923
2121.878906	16.07679948	-0.526365498
2121.978516	16.06276631	-0.525976811
2122.078125	16.05188102	-0.525598275
2122.177734	16.03539102	-0.525213219
2122.277344	16.01786725	-0.524877012
2122.376953	16.00836217	-0.524497265
2122.476563	15.98965935	-0.524131022
2122.576172	15.96965827	-0.5237306
2122.675781	15.95799811	-0.523383031
2122.775391	15.94270393	-0.5229651
2122.875	15.93378186	-0.522630243
2122.974609	15.91587998	-0.522256177
2123.074219	15.8994142	-0.52186437
2123.173828	15.88630863	-0.521497894
2123.273438	15.87024145	-0.521128951
2123.373047	15.85246436	-0.52071088
2123.472656	15.83841816	-0.520380726
2123.572266	15.82635753	-0.520031853
2123.671875	15.81336372	-0.519631477
2123.771484	15.79595357	-0.51923194
2123.871094	15.77934437	-0.518896431
2123.970703	15.76659642	-0.518501829
2124.070313	15.7495793	-0.518128928
2124.169922	15.73504321	-0.517764641
2124.269531	15.72020166	-0.517390203
2124.369141	15.70640691	-0.516998861
2124.46875	15.68978466	-0.516630709
2124.568359	15.67459293	-0.516240112
2124.667969	15.66122845	-0.515898736
2124.767578	15.64471424	-0.515510654
2124.867188	15.62550105	-0.515152235
2124.966797	15.61378222	-0.514796935
2125.066406	15.60141984	-0.514408667
2125.166016	15.58082178	-0.514008151
2125.265625	15.5735556	-0.513676414
2125.365234	15.55442903	-0.51326002
2125.464844	15.54152276	-0.512899226
2125.564453	15.52402694	-0.51253126
2125.664063	15.51086083	-0.512134051
2125.763672	15.49504325	-0.511786947
2125.863281	15.48332721	-0.511432393
2125.962891	15.46547189	-0.511023402
2126.0625	15.44885058	-0.510665448
2126.162109	15.43466747	-0.510264654
2126.261719	15.41980356	-0.509910285
2126.361328	15.40291682	-0.509531097
2126.460938	15.38865641	-0.509168534
2126.560547	15.38005099	-0.508808903
2126.660156	15.3606208	-0.508431857
2126.759766	15.34435805	-0.508033251
2126.859375	15.33352304	-0.507676136
2126.958984	15.31946287	-0.50734086
2127.058594	15.30191675	-0.506961532
2127.158203	15.28506726	-0.506564137
2127.257813	15.27110487	-0.506185414
2127.357422	15.25628287	-0.505798077
2127.457031	15.24296124	-0.505444966
2127.556641	15.2250221	-0.505056418
2127.65625	15.20974468	-0.504666893
2127.755859	15.1966596	-0.504320301
2127.855469	15.18114097	-0.503917225
2127.955078	15.16256388	-0.503552658
2128.054688	15.15119709	-0.503169606
2128.154297	15.13527893	-0.502807973
2128.253906	15.12670144	-0.502445363
2128.353516	15.10311477	-0.502056861
2128.453125	15.0888497	-0.501728687
2128.552734	15.07492363	-0.501302746
2128.652344	15.06252401	-0.500994455
2128.751953	15.05041495	-0.500592729
2128.851563	15.02778567	-0.500255823
2128.951172	15.01389686	-0.49985291
2129.050781	14.99963459	-0.499485689
2129.150391	14.98645078	-0.499114231
2129.25	14.9725806	-0.49871963
2129.349609	14.95397463	-0.498331571
2129.449219	14.94314615	-0.497964723
2129.548828	14.92982823	-0.497624511
2129.648438	14.9102062	-0.497211795
2129.748047	14.89373855	-0.496891188
2129.847656	14.8805147	-0.496478076
2129.947266	14.86763638	-0.496102613
2130.046875	14.84785695	-0.495732413
2130.146484	14.83369898	-0.495368871
2130.246094	14.82246909	-0.495021464
2130.345703	14.80542216	-0.494598481
2130.445313	14.79579881	-0.494252215
2130.544922	14.7737721	-0.493893749
2130.644531	14.76129796	-0.493498496
2130.744141	14.74819332	-0.493142521
2130.84375	14.73143976	-0.492751738
2130.943359	14.71698843	-0.492353668
2131.042969	14.70050681	-0.491988752
2131.142578	14.68461379	-0.491635688
2131.242188	14.67143185	-0.491236756
2131.341797	14.65702616	-0.490898034
2131.441406	14.64608777	-0.490532443
2131.541016	14.62828182	-0.490132393
2131.640625	14.6113513	-0.489757676
2131.740234	14.59901314	-0.489399256
2131.839844	14.5832561	-0.48903306
2131.939453	14.56373837	-0.48863315
2132.039063	14.55431804	-0.488267886
2132.138672	14.53683991	-0.487908768
2132.238281	14.52444959	-0.487535261
2132.337891	14.50459845	-0.487115234
2132.4375	14.49033059	-0.486765918
2132.537109	14.47918918	-0.486395322
2132.636719	14.46416322	-0.486005773
2132.736328	14.44294117	-0.485667167
2132.835938	14.43208382	-0.485298759
2132.935547	14.42205906	-0.48487864
2133.035156	14.40435741	-0.484552188
2133.134766	14.38837033	-0.48415293
2133.234375	14.3705206	-0.483807526
2133.333984	14.35558964	-0.48340424
2133.433594	14.34167568	-0.483069476
2133.533203	14.32313025	-0.48269853
2133.632813	14.31213785	-0.482308003
2133.732422	14.29970376	-0.481938361
2133.832031	14.28218	-0.481568184
2133.931641	14.2651787	-0.481194118
2134.03125	14.25165962	-0.480832323
2134.130859	14.23778012	-0.480433344
2134.230469	14.2229246	-0.480068778
2134.330078	14.206958	-0.479675946
2134.429688	14.19392787	-0.479356921
2134.529297	14.17784765	-0.478933891
2134.628906	14.16422706	-0.478577451
2134.728516	14.14601691	-0.478198892
2134.828125	14.13115952	-0.477862125
2134.927734	14.12220951	-0.477487175
2135.027344	14.10392392	-0.477125426
2135.126953	14.09169473	-0.476732128
2135.226563	14.07785341	-0.476333057
2135.326172	14.06053267	-0.475978712
2135.425781	14.04788159	-0.475587673
2135.525391	14.03108798	-0.475220196
2135.625	14.0130939	-0.4748662
2135.724609	13.99673428	-0.474464637
2135.824219	13.98370042	-0.474119093
2135.923828	13.9685031	-0.473775854
2136.023438	13.94891366	-0.473370939
2136.123047	13.9396023	-0.472999434
2136.222656	13.92653957	-0.472633191
2136.322266	13.90943397	-0.472266367
2136.421875	13.89303245	-0.471860287
2136.521484	13.87700252	-0.471499655
2136.621094	13.86468671	-0.471119606
2136.720703	13.84890825	-0.470703095
2136.820313	13.83220963	-0.470366958
2136.919922	13.81399855	-0.470010657
2137.019531	13.80676962	-0.469627976
2137.119141	13.78799602	-0.469255797
2137.21875	13.77517637	-0.468869833
2137.318359	13.75667192	-0.468523195
2137.417969	13.74096144	-0.468134275
2137.517578	13.73228803	-0.467776041
2137.617188	13.71591724	-0.46739832
2137.716797	13.70049641	-0.467045046
2137.816406	13.68374098	-0.466637127
2137.916016	13.66534363	-0.466298964
2138.015625	13.65596522	-0.465899683
2138.115234	13.63490243	-0.465520308
2138.214844	13.62366229	-0.465177349
2138.314453	13.60854786	-0.464796857
2138.414063	13.59537337	-0.464400463
2138.513672	13.57687544	-0.464011426
2138.613281	13.56402226	-0.463665603
2138.712891	13.55226431	-0.463290024
2138.8125	13.5355005	-0.462933909
2138.912109	13.52228224	-0.462533301
2139.011719	13.50517944	-0.462171598
2139.111328	13.49117607	-0.461802306
2139.210938	13.47550377	-0.461435854
2139.310547	13.46441079	-0.461066677
2139.410156	13.44568841	-0.460699317
2139.509766	13.42833787	-0.460324064
2139.609375	13.41674943	-0.459940452
2139.708984	13.4008266	-0.459566456
2139.808594	13.38884234	-0.459201843
2139.908203	13.373564	-0.458778604
2140.007813	13.35662883	-0.458495854
2140.107422	13.3420229	-0.458099437
2140.207031	13.322521	-0.45769962
2140.306641	13.31114117	-0.457334192
2140.40625	13.29506747	-0.456966111
2140.505859	13.28280382	-0.456574792
2140.605469	13.26725073	-0.456233229
2140.705078	13.25940061	-0.455842377
2140.804688	13.24159838	-0.455490709
2140.904297	13.22251651	-0.455099787
2141.003906	13.20696156	-0.454701041
2141.103516	13.18892185	-0.45440034
2141.203125	13.17750383	-0.454000733
2141.302734	13.16194423	-0.453599915
2141.402344	13.14952224	-0.453269924
2141.501953	13.1305391	-0.452860538
2141.601563	13.11314758	-0.45251234
2141.701172	13.09969369	-0.452134339
2141.800781	13.08527961	-0.451744394
2141.900391	13.06786854	-0.451362506
2142	13.05696554	-0.451052538
2142.099609	13.03985063	-0.450632325
2142.199219	13.02841306	-0.450267643
2142.298828	13.01043481	-0.449877605
2142.398438	12.99646031	-0.449545286
2142.498047	12.97872607	-0.449166819
2142.597656	12.96518557	-0.44880081
2142.697266	12.9556926	-0.448400038
2142.796875	12.93825917	-0.448021898
2142.896484	12.92138733	-0.447668461
2142.996094	12.90531922	-0.447266782
2143.095703	12.89070677	-0.446930854
2143.195313	12.87485287	-0.446542306
2143.294922	12.86412589	-0.446167239
2143.394531	12.84955069	-0.445794617
2143.494141	12.83196267	-0.445413752
2143.59375	12.81403843	-0.445026229
2143.693359	12.80256361	-0.444679963
2143.792969	12.78289035	-0.444335025
2143.892578	12.76880782	-0.443933555
2143.992188	12.75966503	-0.443534367
2144.091797	12.74672057	-0.443204422
2144.191406	12.72714417	-0.44281641
2144.291016	12.71735784	-0.442459621
2144.390625	12.70044688	-0.442068209
2144.490234	12.68224418	-0.441671372
2144.589844	12.66548131	-0.44130513
2144.689453	12.65220996	-0.440969691
2144.789063	12.63477188	-0.440570456
2144.888672	12.61775475	-0.440200721
2144.988281	12.61319313	-0.439816318
2145.087891	12.59837113	-0.43941685
2145.1875	12.58088835	-0.439112121
2145.287109	12.56562024	-0.438720756
2145.386719	12.54588272	-0.438334304
2145.486328	12.52942719	-0.43796883
2145.585938	12.52064202	-0.437608338
2145.685547	12.50742283	-0.437247218
2145.785156	12.48791348	-0.436871313
2145.884766	12.47512177	-0.436501182
2145.984375	12.4553144	-0.436101691
2146.083984	12.44395785	-0.435732957
2146.183594	12.43177522	-0.435357518
2146.283203	12.41146214	-0.434971717
2146.382813	12.39920594	-0.434610737
2146.482422	12.38351967	-0.434268103
2146.582031	12.36788649	-0.433896249
2146.681641	12.35540304	-0.4334989
2146.78125	12.33628951	-0.433133752
2146.880859	12.32196949	-0.432747556
2146.980469	12.30895333	-0.432400173
2147.080078	12.28883676	-0.432005362
2147.179688	12.27853075	-0.431637792
2147.279297	12.26142328	-0.431281584
2147.378906	12.24642899	-0.430892571
2147.478516	12.23926619	-0.430528587
2147.578125	12.22316455	-0.430168957
2147.677734	12.20509037	-0.429771608
2147.777344	12.19042763	-0.429389812
2147.876953	12.17235252	-0.429011276
2147.976563	12.16234826	-0.428697513
2148.076172	12.14342844	-0.428301096
2148.175781	12.13210262	-0.427934574
2148.275391	12.118062	-0.427555991
2148.375	12.1012982	-0.427178084
2148.474609	12.08212785	-0.426833075
2148.574219	12.07034755	-0.426435005
2148.673828	12.05694582	-0.426047854
2148.773438	12.03897037	-0.425725523
2148.873047	12.02226244	-0.425302074
2148.972656	12.00713124	-0.424960512
2149.072266	11.99973654	-0.424580276
2149.171875	11.98008284	-0.42423585
2149.271484	11.96615212	-0.423865672
2149.371094	11.95412595	-0.423427811
2149.470703	11.93451788	-0.423092279
2149.570313	11.91875339	-0.422711275
2149.669922	11.89999282	-0.422340771
2149.769531	11.88914943	-0.421976345
2149.869141	11.87635399	-0.421602279
2149.96875	11.86180767	-0.421223929
2150.068359	11.84506062	-0.420840643
2150.167969	11.83271408	-0.420506066
2150.267578	11.81590836	-0.420136936
2150.367188	11.80298999	-0.419723871
2150.466797	11.78617869	-0.419371226
2150.566406	11.77134924	-0.418974902
2150.666016	11.75570022	-0.418665656
2150.765625	11.73865329	-0.418267678
2150.865234	11.72192115	-0.417868537
2150.964844	11.71114296	-0.417523854
2151.064453	11.69791538	-0.417114818
2151.164063	11.67873479	-0.416736258
2151.263672	11.6667822	-0.416403147
2151.363281	11.65609527	-0.416034437
2151.462891	11.63698919	-0.41567029
2151.5625	11.62236743	-0.41525967
2151.662109	11.60615403	-0.414901599
2151.761719	11.58945262	-0.414548628
2151.861328	11.57513075	-0.414169463
2151.960938	11.56355161	-0.413802406
2152.060547	11.54924277	-0.413402822
2152.160156	11.53321844	-0.413067173
2152.259766	11.51639596	-0.412691361
2152.359375	11.50409039	-0.412316713
2152.458984	11.48565114	-0.411936687
2152.558594	11.47275977	-0.411535683
2152.658203	11.4571536	-0.411172118
2152.757813	11.43689919	-0.410808646
2152.857422	11.42365206	-0.410468807
2152.957031	11.41119748	-0.410069688
2153.056641	11.39355451	-0.409669755
2153.15625	11.38122473	-0.409306819
2153.255859	11.37011126	-0.408975198
2153.355469	11.3541279	-0.408562692
2153.455078	11.34148892	-0.408203783
2153.554688	11.32491045	-0.407835701
2153.654297	11.30693685	-0.407438003
2153.753906	11.29298285	-0.40710296
2153.853516	11.27550751	-0.406716461
2153.953125	11.25610247	-0.406365725
2154.052734	11.24628261	-0.405993382
2154.152344	11.23369113	-0.405637128
2154.251953	11.22134551	-0.405238033
2154.351563	11.20555308	-0.404836307
2154.451172	11.18804608	-0.404506829
2154.550781	11.17193606	-0.404106826
2154.650391	11.1518139	-0.403736439
2154.75	11.14170719	-0.403369265
2154.849609	11.12918463	-0.402985816
2154.949219	11.11623365	-0.402610586
2155.048828	11.097393	-0.402262295
2155.148438	11.08314283	-0.401869835
2155.248047	11.06812712	-0.401489995
2155.347656	11.05596963	-0.401136302
2155.447266	11.03874017	-0.400744355
2155.546875	11.02180872	-0.400403328
2155.646484	11.00871526	-0.400016131
2155.746094	10.99249721	-0.399611448
2155.845703	10.97713411	-0.399281154
2155.945313	10.96702926	-0.398904458
2156.044922	10.95250528	-0.398507388
2156.144531	10.93319524	-0.398128689
2156.244141	10.91823727	-0.397802424
2156.34375	10.90209838	-0.397438183
2156.443359	10.8895041	-0.39701981
2156.542969	10.87507792	-0.396665721
2156.642578	10.85982937	-0.396327814
2156.742188	10.84570121	-0.395919033
2156.841797	10.83364524	-0.395574793
2156.941406	10.81294287	-0.395183987
2157.041016	10.79260837	-0.394803472
2157.140625	10.78013796	-0.394410011
2157.240234	10.7629234	-0.394070824
2157.339844	10.75246185	-0.393712544
2157.439453	10.73743496	-0.393333961
2157.539063	10.72479226	-0.392936496
2157.638672	10.709811	-0.392591674
2157.738281	10.6926132	-0.392238447
2157.837891	10.67944057	-0.391836232
2157.9375	10.66596713	-0.391471619
2158.037109	10.65006014	-0.391071197
2158.136719	10.63487306	-0.390680204
2158.236328	10.61718911	-0.39035154
2158.335938	10.60280949	-0.390003202
2158.435547	10.58758423	-0.389604527
2158.535156	10.58045775	-0.389236258
2158.634766	10.5596371	-0.388879189
2158.734375	10.54638345	-0.388506544
2158.833984	10.53413097	-0.388138113
2158.933594	10.5145881	-0.387717667
2159.033203	10.50274167	-0.38737061
2159.132813	10.48965659	-0.386985624
2159.232422	10.46707109	-0.386637636
2159.332031	10.45334805	-0.386236981
2159.431641	10.44317521	-0.385879516
2159.53125	10.42506099	-0.385505543
2159.630859	10.40693559	-0.385137135
2159.730469	10.3947958	-0.38475818
2159.830078	10.38103551	-0.384402904
2159.929688	10.36867499	-0.384028233
2160.029297	10.35220828	-0.383671257
2160.128906	10.33655182	-0.383271999
2160.228516	10.32260712	-0.382904476
2160.328125	10.30419022	-0.382547756
2160.427734	10.29222086	-0.382163073
2160.527344	10.27684473	-0.381805026
2160.626953	10.26156545	-0.381416269
2160.726563	10.24598908	-0.381081598
2160.826172	10.23323182	-0.380654959
2160.925781	10.22164803	-0.380301173
2161.025391	10.20247862	-0.379919028
2161.125	10.1871537	-0.379547779
2161.224609	10.17425302	-0.379182794
2161.324219	10.15699096	-0.378826447
2161.423828	10.14003716	-0.378451683
2161.523438	10.12681331	-0.378074404
2161.623047	10.10816917	-0.37771822
2161.722656	10.08956227	-0.377362897
2161.822266	10.07848606	-0.376969879
2161.921875	10.07004082	-0.376574113
2162.021484	10.04863065	-0.376177114
2162.121094	10.03805827	-0.375870476
2162.220703	10.0273313	-0.375501276
2162.320313	10.00744663	-0.375103788
2162.419922	9.994564578	-0.374704367
2162.519531	9.97927133	-0.374348508
2162.619141	9.96694807	-0.37402513
2162.71875	9.950441308	-0.373608689
2162.818359	9.934223257	-0.37321765
2162.917969	9.918418713	-0.372859184
2163.017578	9.899365716	-0.372475572
2163.117188	9.891634807	-0.372153404
2163.216797	9.879154153	-0.37177084
2163.316406	9.857951663	-0.371405948
2163.416016	9.843314998	-0.37098825
2163.515625	9.827358648	-0.370646291
2163.615234	9.811434895	-0.370268268
2163.714844	9.796297178	-0.369882025
2163.814453	9.776094928	-0.369528262
2163.914063	9.771355428	-0.369149353
2164.013672	9.751742706	-0.3687958
2164.113281	9.738164023	-0.368425902
2164.212891	9.726326913	-0.368008204
2164.3125	9.707821533	-0.367692928
2164.412109	9.690378793	-0.367301353
2164.511719	9.681570344	-0.366905727
2164.611328	9.667518549	-0.366506306
2164.710938	9.646045975	-0.366171985
2164.810547	9.633745998	-0.365815917
2164.910156	9.622833692	-0.365440082
2165.009766	9.602302685	-0.365049648
2165.109375	9.588659741	-0.364704453
2165.208984	9.575870819	-0.364305009
2165.308594	9.558784775	-0.363968709
2165.408203	9.540151805	-0.363540021
2165.507813	9.524941444	-0.363178318
2165.607422	9.515359998	-0.362838688
2165.707031	9.499432519	-0.362466578
2165.806641	9.486426599	-0.362075889
2165.90625	9.466620162	-0.361706642
2166.005859	9.453332983	-0.361308362
2166.105469	9.438385256	-0.360989617
2166.205078	9.418839589	-0.360605028
2166.304688	9.408208542	-0.360239064
2166.404297	9.394568391	-0.359849189
2166.503906	9.373483248	-0.359473284
2166.603516	9.362211451	-0.359105319
2166.703125	9.347200394	-0.358739845
2166.802734	9.333611466	-0.358342659
2166.902344	9.317630902	-0.358012319
2167.001953	9.306027554	-0.35764121
2167.101563	9.289107285	-0.357271708
2167.201172	9.273174219	-0.356893288
2167.300781	9.261259809	-0.356492586
2167.400391	9.244090877	-0.35614816
2167.5	9.228570387	-0.355770206
2167.599609	9.215534665	-0.355401565
2167.699219	9.203176945	-0.354987918
2167.798828	9.184572846	-0.354657811
2167.898438	9.170367382	-0.35425995
2167.998047	9.158701636	-0.353896781
2168.097656	9.141853079	-0.353540736
2168.197266	9.12658684	-0.353172887
2168.296875	9.110378101	-0.352771441
2168.396484	9.098285809	-0.352425454
2168.496094	9.081699885	-0.352045614
2168.595703	9.065432474	-0.351684727
2168.695313	9.049415588	-0.351314247
2168.794922	9.035886265	-0.350939832
2168.894531	9.026781656	-0.350531307
2168.994141	9.009059519	-0.350184762
2169.09375	8.992432617	-0.349832792
2169.193359	8.977223188	-0.349461241
2169.292969	8.964277804	-0.349072437
2169.392578	8.946854621	-0.348717975
2169.492188	8.930353448	-0.348310452
2169.591797	8.914520964	-0.347952428
2169.691406	8.903764188	-0.347563787
2169.791016	8.886770345	-0.347238802
2169.890625	8.869365789	-0.34684001
2169.990234	8.856748231	-0.346493209
2170.089844	8.840708993	-0.346081238
2170.189453	8.828784339	-0.345731433
2170.289063	8.813243359	-0.3453732
2170.388672	8.800040931	-0.34499655
2170.488281	8.782845922	-0.344601925
2170.587891	8.7710917	-0.344240014
2170.6875	8.751031943	-0.34389256
2170.787109	8.738278411	-0.343496515
2170.886719	8.726103231	-0.343106664
2170.986328	8.705618791	-0.342769525
2171.085938	8.696229197	-0.342375971
2171.185547	8.676988073	-0.34200754
2171.285156	8.663188666	-0.34160777
2171.384766	8.646075614	-0.341264158
2171.484375	8.637880906	-0.3409022
2171.583984	8.612387814	-0.340540009
2171.683594	8.601493202	-0.340138772
2171.783203	8.586945944	-0.339741353
2171.882813	8.573519997	-0.339394505
2171.982422	8.554162458	-0.339070405
2172.082031	8.536345325	-0.338664535
2172.181641	8.527660742	-0.338295358
2172.28125	8.511794731	-0.337930187
2172.380859	8.498474956	-0.337539101
2172.480469	8.482716046	-0.337197026
2172.580078	8.466158994	-0.336807244
2172.679688	8.454549126	-0.336405612
2172.779297	8.438589983	-0.336051034
2172.878906	8.429332636	-0.335697434
2172.978516	8.408881724	-0.335315242
2173.078125	8.391776122	-0.334961177
2173.177734	8.375072852	-0.334573444
2173.277344	8.365510032	-0.334192161
2173.376953	8.344057016	-0.333836977
2173.476563	8.337186649	-0.333464541
2173.576172	8.321404457	-0.333085028
2173.675781	8.304802701	-0.332706515
2173.775391	8.287186734	-0.332363206
2173.875	8.274894208	-0.331977638
2173.974609	8.26149527	-0.331638637
2174.074219	8.242054842	-0.331241102
2174.173828	8.226851001	-0.330843939
2174.273438	8.212553337	-0.330503355
2174.373047	8.19837302	-0.330074294
2174.472656	8.186229505	-0.329765561
2174.572266	8.167063817	-0.329406536
2174.671875	8.153918199	-0.329008233
2174.771484	8.142323233	-0.328606949
2174.871094	8.129895665	-0.328221289
2174.970703	8.112984709	-0.327897514
2175.070313	8.095651865	-0.327539514
2175.169922	8.078883402	-0.327140233
2175.269531	8.070718497	-0.326740649
2175.369141	8.050605655	-0.32637266
2175.46875	8.038136177	-0.326013402
2175.568359	8.021277376	-0.325672911
2175.667969	8.002418093	-0.325275259
2175.767578	7.991091348	-0.32487344
2175.867188	7.974147797	-0.324524031
2175.966797	7.958096452	-0.324174529
2176.066406	7.947410457	-0.323804352
2176.166016	7.933847606	-0.323419319
2176.265625	7.913395762	-0.323065626
2176.365234	7.898857817	-0.322677079
2176.464844	7.889942266	-0.322298682
2176.564453	7.868783548	-0.321947644
2176.664063	7.857027464	-0.321596325
2176.763672	7.84278661	-0.321195368
2176.863281	7.829251699	-0.320808915
2176.962891	7.804682478	-0.320450775
2177.0625	7.795788348	-0.320075732
2177.162109	7.781011984	-0.319708278
2177.261719	7.769952994	-0.31932015
2177.361328	7.750988007	-0.318950182
2177.460938	7.733744103	-0.318575208
2177.560547	7.721316535	-0.318236346
2177.660156	7.706591859	-0.317836413
2177.759766	7.692534477	-0.317464094
2177.859375	7.677914575	-0.317075546
2177.958984	7.657872513	-0.316729187
2178.058594	7.645402569	-0.316374074
2178.158203	7.628564723	-0.316006597
2178.257813	7.614323869	-0.315608433
2178.357422	7.599965669	-0.315208361
2178.457031	7.584243547	-0.3148661
2178.556641	7.572500966	-0.31449995
2178.65625	7.556028664	-0.314130983
2178.755859	7.544794586	-0.313741015
2178.855469	7.530346047	-0.313365296
2178.955078	7.516080979	-0.31302073
2179.054688	7.493568584	-0.312641193
2179.154297	7.482203655	-0.312286639
2179.253906	7.466900162	-0.311907986
2179.353516	7.453701925	-0.311560114
2179.453125	7.436606102	-0.311177084
2179.552734	7.421857677	-0.31077438
2179.652344	7.407657336	-0.310391537
2179.751953	7.391677238	-0.310063874
2179.851563	7.379871327	-0.309676467
2179.951172	7.362267934	-0.309308851
2180.050781	7.348542567	-0.308907987
2180.150391	7.332150824	-0.308572617
2180.25	7.315955125	-0.308184419
2180.349609	7.300549187	-0.307807326
2180.449219	7.284070365	-0.307441899
2180.548828	7.267544977	-0.307042012
2180.648438	7.254105527	-0.306708436
2180.748047	7.244572043	-0.306330994
2180.847656	7.230687421	-0.3059607
2180.947266	7.211949676	-0.305548846
2181.046875	7.197889499	-0.305242604
2181.146484	7.184907794	-0.30484267
2181.246094	7.170976605	-0.304475438
2181.345703	7.155638188	-0.304100139
2181.445313	7.137359586	-0.303711486
2181.544922	7.12778559	-0.303303869
2181.644531	7.112121675	-0.302975997
2181.744141	7.09562283	-0.302576902
2181.84375	7.074519992	-0.302208366
2181.943359	7.062290329	-0.301868026
2182.042969	7.045260165	-0.301487779
2182.142578	7.03464821	-0.301102665
2182.242188	7.0198006	-0.300755491
2182.341797	7.003091276	-0.300355721
2182.441406	6.989947055	-0.299976906
2182.541016	6.973235868	-0.299612456
2182.640625	6.961313542	-0.299242628
2182.740234	6.944264751	-0.298920169
2182.839844	6.930567324	-0.29853899
2182.939453	6.911794189	-0.298173493
2183.039063	6.901378743	-0.297777553
2183.138672	6.879438646	-0.297376816
2183.238281	6.866544951	-0.297044998
2183.337891	6.854650099	-0.296675321
2183.4375	6.835847162	-0.29627725
2183.537109	6.820541341	-0.295910507
