Rotation	Base moment [kN.m]	Axial Disp. [mm]
3.84316E-07	17.21505235	-0.613482567
-1.54437E-06	18.45723947	-0.616490855
-7.28374E-07	17.17135529	-0.619748913
-3.82199E-07	15.86137335	-0.622856503
6.41065E-07	15.83157445	-0.625357687
-1.21801E-06	17.09506103	-0.62890492
5.83754E-07	15.81772669	-0.631685907
2.43898E-07	17.09571171	-0.63517633
-1.00414E-07	18.39348042	-0.638114419
-4.08173E-07	17.10517993	-0.64081735
7.66616E-07	17.15496082	-0.644429194
-2.41244E-07	18.45730008	-0.64742456
-2.60082E-07	17.0929022	-0.650603863
3.54636E-07	17.07841424	-0.653480485
-3.76158E-07	17.0066419	-0.656813281
-7.40688E-07	16.96354652	-0.659778263
6.61365E-07	16.92191494	-0.662322345
-7.99535E-08	18.23673936	-0.666308406
2.3089E-07	18.23138324	-0.66863223
-3.56703E-07	19.58167238	-0.672405135
-7.22258E-07	18.14807797	-0.675401898
-3.41478E-07	16.72359174	-0.678277705
-1.11037E-07	16.71831641	-0.681130754
-1.59256E-07	16.7207354	-0.685141727
1.86409E-07	16.70849599	-0.687772481
5.60111E-07	16.69409622	-0.691324545
-1.54669E-07	18.08932409	-0.693855589
-2.5051E-07	18.06312657	-0.697337455
-4.33811E-07	16.59669023	-0.700623976
1.85296E-07	16.60357421	-0.703312588
-7.87213E-07	18.00091278	-0.706817096
-6.16909E-07	16.55096249	-0.70898277
2.15358E-08	16.56789443	-0.712812835
-2.5465E-07	16.53989267	-0.715966933
-6.48252E-08	15.03749078	-0.718322131
5.93395E-08	13.5728934	-0.721463017
-2.90085E-08	15.02996997	-0.724989528
6.42331E-07	15.03580804	-0.728307772
1.22124E-08	16.49177529	-0.731369379
4.05646E-07	16.47331312	-0.7343201
-7.39735E-07	16.42518065	-0.737631592
-5.2856E-08	16.42079158	-0.74114553
-2.0704E-07	14.89799208	-0.744092118
2.074E-07	13.39009273	-0.747326892
1.17252E-06	13.36610529	-0.750629595
-4.73933E-07	14.90020998	-0.754307854
